,ka_hh,ka_vv,ka_hv,ka_vh,ka_range
26,1.8241177527121796e-06,1.7430826987483703e-06,1.6969145582839056e-06,1.6969145582839056e-06,-2.1716357421875
27,1.667736606998234e-06,1.8870126554995541e-06,1.8297068632876668e-06,1.8297068632876668e-06,-2.16400634765625
28,1.095023958926151e-06,1.7566192134393649e-06,1.6679555837227083e-06,1.6679555837227083e-06,-2.156376953125
29,4.970883172835402e-07,1.20164024615701e-06,1.0945260780467516e-06,1.0945260780467516e-06,-2.14874755859375
30,1.5064793715865096e-07,5.865906077979619e-07,4.960278374984883e-07,4.960278374984883e-07,-2.1411181640625
31,2.5672457068886033e-08,1.9718049004851903e-07,1.4806572247014015e-07,1.4806572247014015e-07,-2.13348876953125
32,1.1203087432570729e-08,3.438864615830781e-08,2.2852880384895822e-08,2.2852880384895822e-08,-2.125859375
33,8.991556893625777e-08,7.669828621057608e-09,1.0947964855227875e-08,1.0947964855227875e-08,-2.11822998046875
34,3.410307960520108e-07,9.413287022597231e-08,9.375291827619287e-08,9.375291827619287e-08,-2.1106005859375
35,8.82499020748152e-07,3.419458525695909e-07,3.47739107939384e-07,3.47739107939384e-07,-2.10297119140625
36,1.773380207897379e-06,8.081386926527185e-07,8.888879315326304e-07,8.888879315326304e-07,-2.095341796875
37,2.8706380926348857e-06,1.4704549774368763e-06,1.7770407425048893e-06,1.7770407425048893e-06,-2.08771240234375
38,3.765432116575564e-06,2.1478079192611793e-06,2.87345341072311e-06,2.87345341072311e-06,-2.0800830078125
39,3.971505406892393e-06,2.5241585721924632e-06,3.7746397615799376e-06,3.7746397615799376e-06,-2.07245361328125
40,3.3008056878284666e-06,2.3397154931295164e-06,3.995693064387252e-06,3.995693064387252e-06,-2.06482421875
41,2.0714394415894765e-06,1.6337915631856147e-06,3.342979123375472e-06,3.342979123375472e-06,-2.05719482421875
42,9.099879067799796e-07,7.872599565416797e-07,2.124852386901046e-06,2.124852386901046e-06,-2.0495654296875
43,3.48443856362512e-07,2.765071629849205e-07,9.600271416412543e-07,9.600271416412543e-07,-2.04193603515625
44,5.863060928910899e-07,3.658083978888454e-07,3.7835271869292384e-07,3.7835271869292384e-07,-2.034306640625
45,1.513760119943115e-06,1.0115933855466852e-06,5.820215453509921e-07,5.820215453509921e-07,-2.02667724609375
46,2.810071683720355e-06,1.9862764635146134e-06,1.4653720152730381e-06,1.4653720152730381e-06,-2.0190478515625
47,3.9914994791319535e-06,3.0127334911137104e-06,2.711207889633275e-06,2.711207889633275e-06,-2.01141845703125
48,4.521531663365846e-06,3.780248816198936e-06,3.839888762696645e-06,3.839888762696645e-06,-2.0037890625
49,4.098819753024471e-06,3.960125235978722e-06,4.322774578328262e-06,4.322774578328262e-06,-1.99615966796875
50,2.9225313342550166e-06,3.386259481836573e-06,3.871342181027024e-06,3.871342181027024e-06,-1.9885302734375
51,1.5852374148142952e-06,2.271504521360085e-06,2.6978928495718614e-06,2.6978928495718614e-06,-1.98090087890625
52,6.221190617051607e-07,1.1303568433515376e-06,1.3997277570164783e-06,1.3997277570164783e-06,-1.973271484375
53,1.7585914211817814e-07,3.947699461332736e-07,5.033731552927959e-07,5.033731552927959e-07,-1.96564208984375
54,7.07693718089687e-08,1.3284140581939196e-07,1.3363740262051508e-07,1.3363740262051508e-07,-1.9580126953125
55,8.870910928574907e-08,1.429233779792925e-07,9.7057919228403e-08,9.7057919228403e-08,-1.95038330078125
56,1.1969766605456742e-07,2.1823385287518045e-07,1.6424912601954162e-07,1.6424912601954162e-07,-1.94275390625
57,1.4159268217666934e-07,2.715379962230996e-07,2.215983909007651e-07,2.215983909007651e-07,-1.93512451171875
58,1.5883753641825576e-07,2.9617830569255975e-07,2.493010894749258e-07,2.493010894749258e-07,-1.9274951171875
59,1.6907345229373556e-07,3.0256438920756555e-07,2.570408188879408e-07,2.570408188879408e-07,-1.91986572265625
60,1.5900123485291e-07,2.9026695425856727e-07,2.4675568190687405e-07,2.4675568190687405e-07,-1.912236328125
61,1.2271673442911956e-07,2.481819027685085e-07,2.0748079420917084e-07,2.0748079420917084e-07,-1.90460693359375
62,7.733722209214637e-08,1.7615055063504152e-07,1.3755910932878864e-07,1.3755910932878864e-07,-1.8969775390625
63,5.116822168859977e-08,1.0171903763169605e-07,6.389077298412067e-08,6.389077298412067e-08,-1.88934814453125
64,6.037750808651359e-08,6.236989608992854e-08,2.7021241760621854e-08,2.7021241760621854e-08,-1.88171875
65,1.0278240148692618e-07,7.279585590620072e-08,5.001965037899216e-08,5.001965037899216e-08,-1.87408935546875
66,1.6584860489588574e-07,1.1777670688386278e-07,1.2775642448086126e-07,1.2775642448086126e-07,-1.8664599609375
67,2.3165101217816756e-07,1.711309051039858e-07,2.3690432128333775e-07,2.3690432128333775e-07,-1.85883056640625
68,2.8011783168074356e-07,2.124308073963007e-07,3.445935527775321e-07,3.445935527775321e-07,-1.851201171875
69,3.028880212809735e-07,2.304564397205896e-07,4.11426334626447e-07,4.11426334626447e-07,-1.84357177734375
70,3.2390235846933065e-07,2.2387860460847415e-07,4.030048398330244e-07,4.030048398330244e-07,-1.8359423828125
71,3.9968762977883714e-07,2.0528794837800764e-07,3.160916455495855e-07,3.160916455495855e-07,-1.82831298828125
72,5.785303295661601e-07,1.9902633936937911e-07,1.995509818208151e-07,1.995509818208151e-07,-1.82068359375
73,8.438446830917172e-07,2.2332175717682793e-07,1.376187699167437e-07,1.376187699167437e-07,-1.81305419921875
74,1.1008674880584731e-06,2.688137842489021e-07,1.923110426489894e-07,1.923110426489894e-07,-1.8054248046875
75,1.2305146817474133e-06,2.9976725148676635e-07,3.4991739268618665e-07,3.4991739268618665e-07,-1.79779541015625
76,1.1656628915630741e-06,2.835011578508434e-07,5.224253252123975e-07,5.224253252123975e-07,-1.790166015625
77,9.284970216605729e-07,2.2037107506722545e-07,6.062476173571887e-07,6.062476173571887e-07,-1.78253662109375
78,6.104631436421458e-07,1.4488542124413288e-07,5.518734997431555e-07,5.518734997431555e-07,-1.7749072265625
79,3.178193830110725e-07,9.799405568935191e-08,3.9210547073785555e-07,3.9210547073785555e-07,-1.76727783203125
80,1.1958535312729185e-07,9.59694732982292e-08,2.1017280263603636e-07,2.1017280263603636e-07,-1.7596484375
81,3.093856625937699e-08,1.224358075782607e-07,7.82697554371907e-08,7.82697554371907e-08,-1.75201904296875
82,3.787318663300881e-08,1.4907700797596203e-07,2.2832985955867624e-08,2.2832985955867624e-08,-1.7443896484375
83,1.2829946731774514e-07,1.6378520262196234e-07,4.0628913627592136e-08,4.0628913627592136e-08,-1.73676025390625
84,2.9091924554916717e-07,1.8097565977099832e-07,1.2974937350898078e-07,1.2974937350898078e-07,-1.729130859375
85,4.886831530221208e-07,2.3126356292939848e-07,2.8873028910915286e-07,2.8873028910915286e-07,-1.72150146484375
86,6.486581176791226e-07,3.3996229685170264e-07,4.874670535418438e-07,4.874670535418438e-07,-1.7138720703125
87,6.92497667591153e-07,4.969197673025233e-07,6.538542030252639e-07,6.538542030252639e-07,-1.70624267578125
88,5.891657020090713e-07,6.348252884127266e-07,7.041156369126794e-07,7.041156369126794e-07,-1.69861328125
89,3.857662671128265e-07,6.585567212460729e-07,6.003870179977052e-07,6.003870179977052e-07,-1.69098388671875
90,1.818217162767169e-07,5.286395986475816e-07,3.880590516484852e-07,3.880590516484852e-07,-1.6833544921875
91,5.978343120871064e-08,3.161640711917779e-07,1.7176577751671732e-07,1.7176577751671732e-07,-1.67572509765625
92,3.337001837770944e-08,1.514455769185928e-07,4.0890947320604914e-08,4.0890947320604914e-08,-1.668095703125
93,6.107771099417332e-08,1.1163878088135967e-07,1.1511455696540536e-08,1.1511455696540536e-08,-1.66046630859375
94,9.965206953464954e-08,1.6840036845296443e-07,3.8416994751819314e-08,3.8416994751819314e-08,-1.6528369140625
95,1.342174550155875e-07,2.3851655370608104e-07,7.310661910957147e-08,7.310661910957147e-08,-1.64520751953125
96,1.6489331872309994e-07,2.640479995724356e-07,1.004109282198957e-07,1.004109282198957e-07,-1.637578125
97,1.8483382781214044e-07,2.4129669578899213e-07,1.274474026473819e-07,1.274474026473819e-07,-1.62994873046875
98,1.8063365292063178e-07,1.9520559816712718e-07,1.5607016834334104e-07,1.5607016834334104e-07,-1.6223193359375
99,1.4769666700585952e-07,1.458015049006499e-07,1.7350323242168822e-07,1.7350323242168822e-07,-1.61468994140625
100,9.812044994769855e-08,9.977625878402593e-08,1.6394005889867154e-07,1.6394005889867154e-07,-1.607060546875
101,5.3011872136634134e-08,6.28745086579624e-08,1.244967484808396e-07,1.244967484808396e-07,-1.59943115234375
102,2.7611263146626644e-08,4.789123145248242e-08,7.054269996907452e-08,7.054269996907452e-08,-1.5918017578125
103,2.228304888962683e-08,6.39187274230458e-08,2.5915865357640043e-08,2.5915865357640043e-08,-1.58417236328125
104,2.6200831780715856e-08,1.00638035540455e-07,6.53963558289539e-09,6.53963558289539e-09,-1.57654296875
105,2.8728437767660343e-08,1.309133978166652e-07,1.2017738836536285e-08,1.2017738836536285e-08,-1.56891357421875
106,2.6975635010823194e-08,1.3217912727968117e-07,3.07191836863258e-08,3.07191836863258e-08,-1.5612841796875
107,2.3995768322390855e-08,1.0370227917327702e-07,5.016643915589474e-08,5.016643915589474e-08,-1.55365478515625
108,2.2572420688614083e-08,6.34254220447505e-08,6.284473345575041e-08,6.284473345575041e-08,-1.546025390625
109,2.197458741841211e-08,3.1659685387855284e-08,6.62917408832607e-08,6.62917408832607e-08,-1.53839599609375
110,1.945556258458991e-08,1.8562111731349353e-08,6.166671520009121e-08,6.166671520009121e-08,-1.5307666015625
111,1.3665943020314111e-08,2.285151196850096e-08,5.268506323287177e-08,5.268506323287177e-08,-1.52313720703125
112,7.159878279179805e-09,3.7767708334932396e-08,4.402282214316944e-08,4.402282214316944e-08,-1.5155078125
113,6.220287507904534e-09,5.7782241174010784e-08,3.938863606881426e-08,3.938863606881426e-08,-1.50787841796875
114,1.6791430669919717e-08,8.247409084980504e-08,4.076753544017914e-08,4.076753544017914e-08,-1.5002490234375
115,3.8183107360114426e-08,1.1607147357260956e-07,4.858742551783544e-08,4.858742551783544e-08,-1.49261962890625
116,6.057452365533064e-08,1.6192722179252556e-07,6.094707618870022e-08,6.094707618870022e-08,-1.484990234375
117,7.115229913071467e-08,2.1389200341804134e-07,7.240105479602019e-08,7.240105479602019e-08,-1.47736083984375
118,6.460935405441634e-08,2.518008000705078e-07,7.568250929022403e-08,7.568250929022403e-08,-1.4697314453125
119,4.7091596953259885e-08,2.500075476500717e-07,6.699687936184006e-08,6.699687936184006e-08,-1.46210205078125
120,2.923439813531342e-08,1.9861221559404524e-07,4.9680663642404863e-08,4.9680663642404863e-08,-1.45447265625
121,1.683170706331076e-08,1.2104975981065734e-07,3.145427644618934e-08,3.145427644618934e-08,-1.44684326171875
122,9.526201830485088e-09,6.743722312358658e-08,1.816745860360844e-08,1.816745860360844e-08,-1.4392138671875
123,6.33882683618294e-09,8.198884285634156e-08,1.1064054191300665e-08,1.1064054191300665e-08,-1.43158447265625
124,8.687986505453394e-09,1.690802173847204e-07,9.183945590375344e-09,9.183945590375344e-09,-1.423955078125
125,1.7311578449473803e-08,2.8711372039698844e-07,1.1981207157135079e-08,1.1981207157135079e-08,-1.41632568359375
126,2.888372025413956e-08,3.7553975768640893e-07,1.8708252267647068e-08,1.8708252267647068e-08,-1.4086962890625
127,3.7705265866796655e-08,3.9285009318668876e-07,2.6818424980722462e-08,2.6818424980722462e-08,-1.40106689453125
128,4.0177827649579574e-08,3.3795446518170294e-07,3.268505147519252e-08,3.268505147519252e-08,-1.3934375
129,3.6422317272198443e-08,2.4392938369720497e-07,3.394956043014903e-08,3.394956043014903e-08,-1.38580810546875
130,2.8125255638464194e-08,1.531175617270663e-07,3.044375727572488e-08,3.044375727572488e-08,-1.3781787109375
131,1.718216715394069e-08,9.20864039600332e-08,2.3189450038526934e-08,2.3189450038526934e-08,-1.37054931640625
132,7.777945139449603e-09,6.205611350178856e-08,1.4381566690575956e-08,1.4381566690575956e-08,-1.362919921875
133,7.353051852605261e-09,4.83616050115848e-08,9.473902988087289e-09,9.473902988087289e-09,-1.35529052734375
134,2.1061075892669587e-08,3.8083252025010446e-08,1.6849220739449196e-08,1.6849220739449196e-08,-1.3476611328125
135,4.40541365883027e-08,2.9612947322636946e-08,4.084119671530617e-08,4.084119671530617e-08,-1.34003173828125
136,6.25713577565815e-08,2.794877662485732e-08,7.364326053788974e-08,7.364326053788974e-08,-1.33240234375
137,6.55015619064593e-08,3.478497036186628e-08,9.763215732452982e-08,9.763215732452982e-08,-1.32477294921875
138,5.3909200325871416e-08,4.5586351923570836e-08,9.927047812286393e-08,9.927047812286393e-08,-1.3171435546875
139,3.78773220206092e-08,5.470772794640712e-08,8.040814987207634e-08,8.040814987207634e-08,-1.30951416015625
140,2.5844851950953742e-08,6.020184984723608e-08,5.464101274141141e-08,5.464101274141141e-08,-1.301884765625
141,1.90813139583858e-08,6.332605009874755e-08,3.414194541078549e-08,3.414194541078549e-08,-1.29425537109375
142,1.4808390258197238e-08,6.586207016827609e-08,2.194383379952883e-08,2.194383379952883e-08,-1.2866259765625
143,1.1185894782849123e-08,6.905556172681307e-08,1.5015828141847567e-08,1.5015828141847567e-08,-1.27899658203125
144,8.588959687001128e-09,7.325707582884229e-08,1.0582950484414933e-08,1.0582950484414933e-08,-1.2713671875
145,8.117679222699195e-09,7.668367710473277e-08,8.183663927999013e-09,8.183663927999013e-09,-1.26373779296875
146,1.013189786551993e-08,7.524114827865824e-08,8.047194026978082e-09,8.047194026978082e-09,-1.2561083984375
147,1.369668293033439e-08,6.54447936801955e-08,9.727489385171e-09,9.727489385171e-09,-1.24847900390625
148,1.6989209810160453e-08,4.813233483876723e-08,1.2213531611449831e-08,1.2213531611449831e-08,-1.240849609375
149,1.850373958457109e-08,2.8782944003786005e-08,1.4523220854852012e-08,1.4523220854852012e-08,-1.23322021484375
150,1.788999858155408e-08,1.3837461433792507e-08,1.6083504318911932e-08,1.6083504318911932e-08,-1.2255908203125
151,1.554136685733937e-08,6.536343410105894e-09,1.6679085504534253e-08,1.6679085504534253e-08,-1.21796142578125
152,1.1936555495920901e-08,5.74497226247859e-09,1.6055235608927518e-08,1.6055235608927518e-08,-1.21033203125
153,7.8048849355927e-09,8.037520380217861e-09,1.3877493234294702e-08,1.3877493234294702e-08,-1.20270263671875
154,4.241528486439207e-09,1.0648135880301836e-08,1.0354212550633574e-08,1.0354212550633574e-08,-1.1950732421875
155,2.0723330959779387e-09,1.2897886659963564e-08,6.523716896731014e-09,6.523716896731014e-09,-1.18744384765625
156,1.9138097779169966e-09,1.577761390403328e-08,3.581813185042098e-09,3.581813185042098e-09,-1.179814453125
157,5.521952055086197e-09,2.0996288381928798e-08,2.437108248934147e-09,2.437108248934147e-09,-1.17218505859375
158,1.5713175817525465e-08,3.025031220207402e-08,4.386857447910275e-09,4.386857447910275e-09,-1.1645556640625
159,3.296554380196382e-08,4.416705686389774e-08,1.1443188909063703e-08,1.1443188909063703e-08,-1.15692626953125
160,5.2063345798406204e-08,6.07619305885857e-08,2.4638877842448478e-08,2.4638877842448478e-08,-1.149296875
161,6.376381600130383e-08,7.480412737029269e-08,4.142035400535407e-08,4.142035400535407e-08,-1.14166748046875
162,6.121019678007794e-08,7.968639457707921e-08,5.5085651123038655e-08,5.5085651123038655e-08,-1.1340380859375
163,4.5446409678033824e-08,7.153336604497611e-08,5.801424451277714e-08,5.801424451277714e-08,-1.12640869140625
164,2.5069924779526345e-08,5.285322566513574e-08,4.737738283527443e-08,4.737738283527443e-08,-1.118779296875
165,1.0211582060868985e-08,3.2102539208682615e-08,2.880747174200204e-08,2.880747174200204e-08,-1.11114990234375
166,5.760236376831528e-09,1.810852003517177e-08,1.3326269629842618e-08,1.3326269629842618e-08,-1.1035205078125
167,9.426397232179852e-09,1.3644285153631328e-08,8.751536460087421e-09,8.751536460087421e-09,-1.09589111328125
168,1.573867645425058e-08,1.4631211547439793e-08,1.3851892755159354e-08,1.3851892755159354e-08,-1.08826171875
169,2.1231514236298285e-08,1.5804448087123193e-08,2.139480088062635e-08,2.139480088062635e-08,-1.08063232421875
170,2.570651489260643e-08,1.612425542193656e-08,2.5836930302300503e-08,2.5836930302300503e-08,-1.0730029296875
171,2.9973129184407964e-08,1.812012408814028e-08,2.6815168139732897e-08,2.6815168139732897e-08,-1.06537353515625
172,3.4099875121747147e-08,2.353545958134222e-08,2.666878389534572e-08,2.666878389534572e-08,-1.057744140625
173,3.7605016510303764e-08,3.128909131153023e-08,2.7301350753741026e-08,2.7301350753741026e-08,-1.05011474609375
174,3.9694583710316445e-08,3.8885584950327796e-08,2.9409408324278365e-08,2.9409408324278365e-08,-1.0424853515625
175,3.889442997368807e-08,4.398580255435899e-08,3.233027807221334e-08,3.233027807221334e-08,-1.03485595703125
176,3.375074073509946e-08,4.4824142693215606e-08,3.3771059358148057e-08,3.3771059358148057e-08,-1.0272265625
177,2.4780743634693195e-08,4.092132560544975e-08,3.117328926072875e-08,3.117328926072875e-08,-1.01959716796875
178,1.5090615956605737e-08,3.398090945654393e-08,2.4303747217988895e-08,2.4303747217988895e-08,-1.0119677734375
179,8.184807066644345e-09,2.706659724765616e-08,1.5868481796104702e-08,1.5868481796104702e-08,-1.00433837890625
180,5.2156885309148374e-09,2.2331576141844182e-08,9.160592007061117e-09,9.160592007061117e-09,-0.9967089843750001
181,4.719706461535793e-09,1.9948279554448842e-08,5.579605568445272e-09,5.579605568445272e-09,-0.9890795898437501
182,4.696988703861178e-09,1.907386059772537e-08,4.429962966646381e-09,4.429962966646381e-09,-0.9814501953125001
183,4.377774756109802e-09,1.8749361079911637e-08,4.2080371559929366e-09,4.2080371559929366e-09,-0.9738208007812501
184,4.209024611562886e-09,1.7570304132745444e-08,3.6581839708222605e-09,3.6581839708222605e-09,-0.9661914062500001
185,4.924485590840054e-09,1.3955563496589318e-08,2.3611702448150025e-09,2.3611702448150025e-09,-0.9585620117187501
186,6.796071233355464e-09,8.302450158412036e-09,1.1191077359805898e-09,1.1191077359805898e-09,-0.9509326171875001
187,9.263616574864472e-09,4.483457602525999e-09,1.5196554392081601e-09,1.5196554392081601e-09,-0.9433032226562501
188,1.1204010404788763e-08,7.352541371165742e-09,4.374608271938606e-09,4.374608271938606e-09,-0.9356738281250001
189,1.2061322001878699e-08,1.770270191183896e-08,8.475731696409045e-09,8.475731696409045e-09,-0.9280444335937501
190,1.2653339300299055e-08,3.028503299620355e-08,1.1347473220480991e-08,1.1347473220480991e-08,-0.9204150390625001
191,1.412581335129718e-08,3.7683281703588574e-08,1.1351930797866743e-08,1.1351930797866743e-08,-0.9127856445312501
192,1.6077356830819132e-08,3.615049102129722e-08,8.79141431235191e-09,8.79141431235191e-09,-0.9051562500000001
193,1.6695392551088206e-08,2.7604969510980392e-08,5.141255565767106e-09,5.141255565767106e-09,-0.8975268554687501
194,1.5156759853938473e-08,1.6873259539703677e-08,1.9212897300241693e-09,1.9212897300241693e-09,-0.8898974609375001
195,1.2990831687242188e-08,8.04653737757455e-09,4.2505191491023363e-10,4.2505191491023363e-10,-0.8822680664062501
196,1.2255469285232517e-08,3.0047442317235984e-09,1.5424905403788548e-09,1.5424905403788548e-09,-0.8746386718750001
197,1.280398532012967e-08,1.6288540273909178e-09,4.8800970293251715e-09,4.8800970293251715e-09,-0.8670092773437501
198,1.2252113343248008e-08,2.3034049104119536e-09,8.30483006702891e-09,8.30483006702891e-09,-0.8593798828125001
199,8.833984426083398e-09,2.8327726855273096e-09,9.308100217032903e-09,9.308100217032903e-09,-0.8517504882812501
200,3.830722064605582e-09,2.080301997148731e-09,7.214148654831423e-09,7.214148654831423e-09,-0.8441210937500001
201,7.155013143559047e-10,1.0374377246173181e-09,3.732726024029606e-09,3.732726024029606e-09,-0.8364916992187501
202,1.7605461773792739e-09,1.8468861934225324e-09,1.1771044668345591e-09,1.1771044668345591e-09,-0.8288623046875001
203,5.698068404448565e-09,5.580488071731922e-09,4.462082923281692e-10,4.462082923281692e-10,-0.8212329101562501
204,8.98330528403435e-09,1.1205315787683302e-08,8.806565696260915e-10,8.806565696260915e-10,-0.8136035156250001
205,9.18951297608029e-09,1.6708082833026873e-08,1.5853388520236997e-09,1.5853388520236997e-09,-0.8059741210937501
206,6.783917987106644e-09,2.075078626928689e-08,2.3001404421140468e-09,2.3001404421140468e-09,-0.7983447265625001
207,3.8291648533597946e-09,2.2970212002625575e-08,3.0751742763850275e-09,3.0751742763850275e-09,-0.7907153320312501
208,1.7865110424398426e-09,2.3167177787688285e-08,3.7140319741924393e-09,3.7140319741924393e-09,-0.7830859375000001
209,8.411173546042295e-10,2.102068246330929e-08,3.846197192523884e-09,3.846197192523884e-09,-0.7754565429687501
210,6.046832931414112e-10,1.685373620469182e-08,3.3289279664820946e-09,3.3289279664820946e-09,-0.7678271484375001
211,7.408093471795803e-10,1.2204095367755908e-08,2.415222610884609e-09,2.415222610884609e-09,-0.7601977539062501
212,1.0499883023069632e-09,9.050433633275205e-09,1.6775486429357577e-09,1.6775486429357577e-09,-0.7525683593750001
213,1.5108003272390949e-09,8.28230148043101e-09,1.777030204891319e-09,1.777030204891319e-09,-0.7449389648437501
214,2.495829412885408e-09,9.012321277058443e-09,2.9769253641028394e-09,2.9769253641028394e-09,-0.7373095703125001
215,4.8199672573589095e-09,9.415922852115717e-09,4.704721347057042e-09,4.704721347057042e-09,-0.7296801757812501
216,9.237489960132953e-09,8.222741065424738e-09,5.854815511320488e-09,5.854815511320488e-09,-0.7220507812500001
217,1.548357260035339e-08,5.549563658013505e-09,5.789503889819313e-09,5.789503889819313e-09,-0.7144213867187501
218,2.169089487003348e-08,2.613754960812707e-09,4.96079834106401e-09,4.96079834106401e-09,-0.7067919921875001
219,2.5157987290283517e-08,8.270872985561581e-10,4.427738242772219e-09,4.427738242772219e-09,-0.6991625976562501
220,2.4250148720975012e-08,9.88173648607791e-10,4.911332732219861e-09,4.911332732219861e-09,-0.6915332031250001
221,1.9748808191362033e-08,2.9386849348746567e-09,6.433291309793941e-09,6.433291309793941e-09,-0.6839038085937501
222,1.4263560097765257e-08,5.701748315794843e-09,8.593313305216238e-09,8.593313305216238e-09,-0.6762744140625001
223,1.0292708283087458e-08,7.999929143042346e-09,1.0812544428989091e-08,1.0812544428989091e-08,-0.6686450195312501
224,8.768999919050857e-09,8.950889286738443e-09,1.2365225250586241e-08,1.2365225250586241e-08,-0.6610156250000001
225,9.102044742553071e-09,8.5391986458641e-09,1.2614599136321633e-08,1.2614599136321633e-08,-0.6533862304687501
226,1.0154418317010295e-08,7.470314355471507e-09,1.1478938059604079e-08,1.1478938059604079e-08,-0.6457568359375001
227,1.1070225958204296e-08,6.515930682590366e-09,9.555348116609304e-09,9.555348116609304e-09,-0.6381274414062501
228,1.1477195243373541e-08,6.008034123742814e-09,7.660512484633012e-09,7.660512484633012e-09,-0.6304980468750001
229,1.126649655673663e-08,5.926916639493191e-09,6.284445940337554e-09,6.284445940337554e-09,-0.6228686523437501
230,1.0371439890731665e-08,6.2256370347564046e-09,5.4354274396307676e-09,5.4354274396307676e-09,-0.6152392578125001
231,8.813812354896978e-09,6.816733581479617e-09,4.812725010117434e-09,4.812725010117434e-09,-0.6076098632812501
232,6.903088757796131e-09,7.367505193803009e-09,4.1014068108011545e-09,4.1014068108011545e-09,-0.5999804687500001
233,5.1556699033041645e-09,7.476508258889782e-09,3.286204597137925e-09,3.286204597137925e-09,-0.5923510742187501
234,3.807413742158698e-09,7.1288427070018605e-09,2.7155111349142508e-09,2.7155111349142508e-09,-0.5847216796875001
235,2.573615503492406e-09,6.7130619439542545e-09,2.7275471308539693e-09,2.7275471308539693e-09,-0.5770922851562501
236,1.300046087387491e-09,6.550266798394413e-09,3.2969291232015475e-09,3.2969291232015475e-09,-0.5694628906250001
237,8.45990327817061e-10,6.789711799138993e-09,4.258538460022072e-09,4.258538460022072e-09,-0.5618334960937501
238,2.7288890868421933e-09,7.933801774152262e-09,5.7005073082959045e-09,5.7005073082959045e-09,-0.5542041015625001
239,7.450756829319988e-09,1.0927358486106444e-08,7.698346722397477e-09,7.698346722397477e-09,-0.5465747070312501
240,1.3427276444387455e-08,1.6052039330180364e-08,9.682985002392719e-09,9.682985002392719e-09,-0.5389453125000001
241,1.800462045224494e-08,2.17770514209018e-08,1.057255131143085e-08,1.057255131143085e-08,-0.5313159179687501
242,1.9512710876083485e-08,2.5344438813653492e-08,9.746887558171903e-09,9.746887558171903e-09,-0.5236865234375001
243,1.817048857000837e-08,2.487740106898428e-08,7.633962028711492e-09,7.633962028711492e-09,-0.5160571289062501
244,1.5281693638679835e-08,2.079813689131854e-08,5.2204191615322305e-09,5.2204191615322305e-09,-0.5084277343750001
245,1.2000057581067647e-08,1.5145785161951717e-08,3.2192457125800323e-09,3.2192457125800323e-09,-0.5007983398437501
