,ka_hh,ka_vv,ka_hv,ka_vh,ka_range
42,9.539110518101248e-07,8.621186988349332e-07,2.1730819653795268e-06,2.1730819653795268e-06,-2.0495654296875
43,3.3520175213809833e-07,2.933688637602854e-07,9.921132986022906e-07,9.921132986022906e-07,-2.04193603515625
44,4.969680019528547e-07,2.9396226114377703e-07,3.53654319444629e-07,3.53654319444629e-07,-2.034306640625
45,1.3587448720559499e-06,8.525394949070876e-07,4.772827704368014e-07,4.772827704368014e-07,-2.02667724609375
46,2.6274503590320423e-06,1.7715835638347763e-06,1.2864846327767843e-06,1.2864846327767843e-06,-2.0190478515625
47,3.837287351730374e-06,2.793453922287151e-06,2.496111353970059e-06,2.496111353970059e-06,-2.01141845703125
48,4.448762988264468e-06,3.6123769961058955e-06,3.650204475366144e-06,3.650204475366144e-06,-2.0037890625
49,4.128703687214771e-06,3.885875556989601e-06,4.219733115161836e-06,4.219733115161836e-06,-1.99615966796875
50,3.027434781582812e-06,3.413261635551411e-06,3.881354011121467e-06,3.881354011121467e-06,-1.9885302734375
51,1.7043989560896582e-06,2.3636855096345405e-06,2.79205313363947e-06,2.79205313363947e-06,-1.98090087890625
52,7.022867571176056e-07,1.2261529540703063e-06,1.511236096742061e-06,1.511236096742061e-06,-1.973271484375
53,2.0110014243469202e-07,4.45021452775357e-07,5.731504817244995e-07,5.731504817244995e-07,-1.96564208984375
54,5.764920821980197e-08,1.2657247930787958e-07,1.4358121994859007e-07,1.4358121994859007e-07,-1.9580126953125
55,6.082794159221126e-08,1.002452243402809e-07,6.492627898712186e-08,6.492627898712186e-08,-1.95038330078125
56,9.035019648355127e-08,1.6443709753363577e-07,1.161013206178475e-07,1.161013206178475e-07,-1.94275390625
57,1.1354860722059055e-07,2.1988762225195368e-07,1.7303555633055926e-07,1.7303555633055926e-07,-1.93512451171875
58,1.3044264821230967e-07,2.480936773796583e-07,2.0483468512722574e-07,2.0483468512722574e-07,-1.9274951171875
59,1.380695259209865e-07,2.5502729885428203e-07,2.1619048461924632e-07,2.1619048461924632e-07,-1.91986572265625
60,1.2490717818329486e-07,2.415178048313053e-07,2.0816786519342646e-07,2.0816786519342646e-07,-1.912236328125
61,8.886399529622188e-08,2.0057981714276853e-07,1.7154593850581e-07,1.7154593850581e-07,-1.90460693359375
62,4.998413646046685e-08,1.3604694722590432e-07,1.0772609923717715e-07,1.0772609923717715e-07,-1.8969775390625
63,3.4945769459282086e-08,7.552218918118214e-08,4.430009537106089e-08,4.430009537106089e-08,-1.88934814453125
64,5.3847338593386695e-08,5.12649150892901e-08,1.753097128975149e-08,1.753097128975149e-08,-1.88171875
65,9.832200211246882e-08,7.081175328785151e-08,4.3658069337386833e-08,4.3658069337386833e-08,-1.87408935546875
66,1.5430083142750877e-07,1.1496927239541512e-07,1.136769063951615e-07,1.136769063951615e-07,-1.8664599609375
67,2.084286811243997e-07,1.5939269778122308e-07,2.070086642454997e-07,2.070086642454997e-07,-1.85883056640625
68,2.4838803121620703e-07,1.901811908588623e-07,2.9946688960736663e-07,2.9946688960736663e-07,-1.851201171875
69,2.7116563753322954e-07,2.0361335613258515e-07,3.616892269215289e-07,3.616892269215289e-07,-1.84357177734375
70,2.9896319699803544e-07,2.0208349176400384e-07,3.6413749374147495e-07,3.6413749374147495e-07,-1.8359423828125
71,3.7955193447745644e-07,1.946297141724973e-07,2.9826647175577033e-07,2.9826647175577033e-07,-1.82831298828125
72,5.51505761616832e-07,1.9583019795012279e-07,1.9855630020970783e-07,1.9855630020970783e-07,-1.82068359375
73,7.958973061298882e-07,2.148573533142106e-07,1.3465085272781806e-07,1.3465085272781806e-07,-1.81305419921875
74,1.026775639471531e-06,2.422410666970393e-07,1.6514350881718523e-07,1.6514350881718523e-07,-1.8054248046875
75,1.140292390841057e-06,2.5272339552089634e-07,2.88379288502271e-07,2.88379288502271e-07,-1.79779541015625
76,1.0806642226186442e-06,2.268987852240116e-07,4.363466311601331e-07,4.363466311601331e-07,-1.790166015625
77,8.692308093208768e-07,1.7050678464869795e-07,5.195846624138916e-07,5.195846624138916e-07,-1.78253662109375
78,5.845003486737515e-07,1.1160197306312892e-07,4.876512255068185e-07,4.876512255068185e-07,-1.7749072265625
79,3.163919400118895e-07,7.874756133681886e-08,3.5935103729969693e-07,3.5935103729969693e-07,-1.76727783203125
80,1.248123664646704e-07,7.979647622839743e-08,2.0142877717611036e-07,2.0142877717611036e-07,-1.7596484375
81,2.7056743834287225e-08,9.91134612390307e-08,7.759163358281099e-08,7.759163358281099e-08,-1.75201904296875
82,1.7389432571369777e-08,1.1516068763110208e-07,1.6565874195538936e-08,1.6565874195538936e-08,-1.7443896484375
83,9.020139254451126e-08,1.2146017404344204e-07,2.2727768639006664e-08,2.2727768639006664e-08,-1.73676025390625
84,2.3597998444289076e-07,1.330160889527984e-07,9.978663144836463e-08,9.978663144836463e-08,-1.729130859375
85,4.1806835094100467e-07,1.7829071159815643e-07,2.4738056927033335e-07,2.4738056927033335e-07,-1.72150146484375
86,5.666007029726731e-07,2.824438188471256e-07,4.3499073950854115e-07,4.3499073950854115e-07,-1.7138720703125
87,6.086567659002473e-07,4.3888547055650675e-07,5.925173827012894e-07,5.925173827012894e-07,-1.70624267578125
88,5.164509959664584e-07,5.845424386779531e-07,6.408729334362415e-07,6.408729334362415e-07,-1.69861328125
89,3.341226546032042e-07,6.24301005627229e-07,5.456398126617274e-07,5.456398126617274e-07,-1.69098388671875
90,1.5297498461358434e-07,5.12614756116402e-07,3.5021739799492654e-07,3.5021739799492654e-07,-1.6833544921875
91,4.743127065306187e-08,3.123867014880957e-07,1.5213456353696694e-07,1.5213456353696694e-07,-1.67572509765625
92,2.7969385745577985e-08,1.5040994442595666e-07,3.373530461631545e-08,3.373530461631545e-08,-1.668095703125
93,5.440030836724911e-08,1.0770118468603068e-07,8.898351814440554e-09,8.898351814440554e-09,-1.66046630859375
94,8.622719879058167e-08,1.6283534493619629e-07,3.467088352074922e-08,3.467088352074922e-08,-1.6528369140625
95,1.1116747833674579e-07,2.361175412609139e-07,6.534699865756711e-08,6.534699865756711e-08,-1.64520751953125
96,1.324183344243836e-07,2.67831686623756e-07,8.688324241452678e-08,8.688324241452678e-08,-1.637578125
97,1.469286066619268e-07,2.504700656919046e-07,1.0709246425354704e-07,1.0709246425354704e-07,-1.62994873046875
98,1.4421861480938692e-07,2.0696214804581427e-07,1.2985396962334948e-07,1.2985396962334948e-07,-1.6223193359375
99,1.1975440875329374e-07,1.580180505133564e-07,1.4536202142165718e-07,1.4536202142165718e-07,-1.61468994140625
100,8.232725594013781e-08,1.1187725952364128e-07,1.3967258745418332e-07,1.3967258745418332e-07,-1.607060546875
101,4.7997126823584207e-08,7.434918529274497e-08,1.0894774633267397e-07,1.0894774633267397e-07,-1.59943115234375
102,2.8184803845834423e-08,5.634716086475456e-08,6.488871859513957e-08,6.488871859513957e-08,-1.5918017578125
103,2.2929974782665685e-08,6.538248335300178e-08,2.7044182996634658e-08,2.7044182996634658e-08,-1.58417236328125
104,2.4203461440323582e-08,9.258221874284173e-08,9.089999991319653e-09,9.089999991319653e-09,-1.57654296875
105,2.4640272769470857e-08,1.1506680190231564e-07,1.1463032262963782e-08,1.1463032262963782e-08,-1.56891357421875
106,2.277119353081862e-08,1.1390652765907159e-07,2.5141950672226412e-08,2.5141950672226412e-08,-1.5612841796875
107,2.111191893896513e-08,8.835044358230337e-08,4.001085838648848e-08,4.001085838648848e-08,-1.55365478515625
108,2.133635024417958e-08,5.3105332957252684e-08,4.9802614691018295e-08,4.9802614691018295e-08,-1.546025390625
109,2.2065502724508722e-08,2.501369773534555e-08,5.249730123261776e-08,5.249730123261776e-08,-1.53839599609375
110,2.0374339578835274e-08,1.2882263809984755e-08,4.921780864704141e-08,4.921780864704141e-08,-1.5307666015625
111,1.48503873527441e-08,1.619678507602938e-08,4.3104854299430476e-08,4.3104854299430476e-08,-1.52313720703125
112,8.051786498540292e-09,2.9550403065883178e-08,3.784441650672024e-08,3.784441650672024e-08,-1.5155078125
113,6.558937248129561e-09,4.799922627188354e-08,3.629007305219744e-08,3.629007305219744e-08,-1.50787841796875
114,1.6997546441045852e-08,7.064856200303314e-08,4.010715972297688e-08,4.010715972297688e-08,-1.5002490234375
115,3.9405369900012796e-08,1.0078385577066026e-07,4.9728939528650724e-08,4.9728939528650724e-08,-1.49261962890625
116,6.40827384299829e-08,1.4124247353700442e-07,6.31729826548667e-08,6.31729826548667e-08,-1.484990234375
117,7.73276307657745e-08,1.8655764714931985e-07,7.487505951867537e-08,7.487505951867537e-08,-1.47736083984375
118,7.23738113302935e-08,2.1866973743053063e-07,7.781337901579686e-08,7.781337901579686e-08,-1.4697314453125
119,5.449255891841411e-08,2.146064776978943e-07,6.884167079898258e-08,6.884167079898258e-08,-1.46210205078125
120,3.4922507305215755e-08,1.657811850764153e-07,5.1835461137942596e-08,5.1835461137942596e-08,-1.45447265625
121,2.12543896580467e-08,9.389764536338803e-08,3.456260701691465e-08,3.456260701691465e-08,-1.44684326171875
122,1.4800253685687883e-08,4.479763956260988e-08,2.270210188533803e-08,2.270210188533803e-08,-1.4392138671875
123,1.4871168857321398e-08,5.895656627440248e-08,1.757385104421216e-08,1.757385104421216e-08,-1.43158447265625
124,2.1632103433667873e-08,1.4089616575795725e-07,1.8426118810173574e-08,1.8426118810173574e-08,-1.423955078125
125,3.3974535080511804e-08,2.5348254887480647e-07,2.445384962280738e-08,2.445384962280738e-08,-1.41632568359375
126,4.7283135419301526e-08,3.4169065602218743e-07,3.3938365968518935e-08,3.3938365968518935e-08,-1.4086962890625
127,5.5534359136148143e-08,3.663310345483484e-07,4.315713981343703e-08,4.315713981343703e-08,-1.40106689453125
128,5.5396278290276865e-08,3.2375972360593834e-07,4.783147505338374e-08,4.783147505338374e-08,-1.3934375
129,4.746605446552183e-08,2.4171768021533655e-07,4.577360612358678e-08,4.577360612358678e-08,-1.38580810546875
130,3.422566433197484e-08,1.5820806900281532e-07,3.766930355600456e-08,3.766930355600456e-08,-1.3781787109375
131,1.8812776852858895e-08,9.88472030569004e-08,2.580992133120222e-08,2.580992133120222e-08,-1.37054931640625
132,6.584473775001145e-09,6.688634365588883e-08,1.3663432046084446e-08,1.3663432046084446e-08,-1.362919921875
133,5.251532771497177e-09,5.044337995801736e-08,7.279890397888163e-09,7.279890397888163e-09,-1.35529052734375
134,1.921638999159933e-08,3.815459638483121e-08,1.4471627070774724e-08,1.4471627070774724e-08,-1.3476611328125
135,4.2686336954825126e-08,2.8383719669725252e-08,3.829986928326189e-08,3.829986928326189e-08,-1.34003173828125
136,6.15433598953203e-08,2.5537353297035845e-08,7.024269871299935e-08,7.024269871299935e-08,-1.33240234375
137,6.479783959873205e-08,3.119990363025794e-08,9.323106333749228e-08,9.323106333749228e-08,-1.32477294921875
138,5.355119296564993e-08,4.124524019732887e-08,9.48058453529074e-08,9.48058453529074e-08,-1.3171435546875
139,3.772692059350073e-08,5.02651062873557e-08,7.711035511717135e-08,7.711035511717135e-08,-1.30951416015625
140,2.5733596149360798e-08,5.5995102003895e-08,5.29895107344363e-08,5.29895107344363e-08,-1.301884765625
141,1.898361954627412e-08,5.9146532940613395e-08,3.376749548912857e-08,3.376749548912857e-08,-1.29425537109375
142,1.4658871598178028e-08,6.116651616107889e-08,2.2300662715918785e-08,2.2300662715918785e-08,-1.2866259765625
143,1.0599210157167852e-08,6.322241687111712e-08,1.5776103744485767e-08,1.5776103744485767e-08,-1.27899658203125
144,7.009789237884374e-09,6.577782668078054e-08,1.1393271991236259e-08,1.1393271991236259e-08,-1.2713671875
145,5.31740181177146e-09,6.753479481027072e-08,8.390681668819776e-09,8.390681668819776e-09,-1.26373779296875
146,6.434262350291958e-09,6.53196016254564e-08,6.89277494159362e-09,6.89277494159362e-09,-1.2561083984375
147,9.646056355598646e-09,5.64518208122439e-08,6.781886651714907e-09,6.781886651714907e-09,-1.24847900390625
148,1.2844339961920234e-08,4.164793019518353e-08,7.575640514993347e-09,7.575640514993347e-09,-1.240849609375
149,1.4098011584766166e-08,2.5195668721850834e-08,8.671485530758032e-09,8.671485530758032e-09,-1.23322021484375
150,1.300379689390587e-08,1.2076228331077101e-08,9.593256243098534e-09,9.593256243098534e-09,-1.2255908203125
151,1.0429434121958072e-08,4.813030905663612e-09,1.0054490683716443e-08,1.0054490683716443e-08,-1.21796142578125
152,7.424764782225852e-09,2.6350290054633177e-09,9.764684717599378e-09,9.764684717599378e-09,-1.21033203125
153,4.724247980961837e-09,3.0898324102166353e-09,8.45531389595802e-09,8.45531389595802e-09,-1.20270263671875
154,2.722128434592772e-09,4.2607842346287715e-09,6.326144848619459e-09,6.326144848619459e-09,-1.1950732421875
155,1.3851351564797327e-09,5.7734524952983204e-09,4.103870560946078e-09,4.103870560946078e-09,-1.18744384765625
156,6.718489040625721e-10,8.459772737664491e-09,2.3984303769002345e-09,2.3984303769002345e-09,-1.179814453125
157,1.5224309580642644e-09,1.378857730822653e-08,1.5898243440089704e-09,1.5898243440089704e-09,-1.17218505859375
158,5.8075018051656766e-09,2.3403489418660713e-08,2.852920176437101e-09,2.852920176437101e-09,-1.1645556640625
159,1.443742825894318e-08,3.792533999442583e-08,8.541917431489073e-09,8.541917431489073e-09,-1.15692626953125
160,2.544117475939657e-08,5.5108726799567067e-08,2.0234995277687364e-08,2.0234995277687364e-08,-1.149296875
161,3.413876237126298e-08,6.939834010959866e-08,3.583672581341864e-08,3.583672581341864e-08,-1.14166748046875
162,3.556830208202983e-08,7.451018054270154e-08,4.8991686325207936e-08,4.8991686325207936e-08,-1.1340380859375
163,2.7933486190882884e-08,6.76807855387787e-08,5.2412238738622004e-08,5.2412238738622004e-08,-1.12640869140625
164,1.4896944758697363e-08,5.209568972240122e-08,4.3350170177692374e-08,4.3350170177692374e-08,-1.118779296875
165,3.945686562040913e-09,3.5062687757771805e-08,2.6756512234320752e-08,2.6756512234320752e-08,-1.11114990234375
166,8.491569572626432e-10,2.295503045554535e-08,1.2279138378361145e-08,1.2279138378361145e-08,-1.1035205078125
167,5.30808532856953e-09,1.7127037664978535e-08,6.747597815994212e-09,6.747597815994212e-09,-1.09589111328125
168,1.2577241292094177e-08,1.4590614992056872e-08,9.389724543948597e-09,9.389724543948597e-09,-1.08826171875
169,1.870219576831052e-08,1.2465377360854317e-08,1.4564031216333132e-08,1.4564031216333132e-08,-1.08063232421875
170,2.3038549877974145e-08,1.103268745296243e-08,1.8018513985707803e-08,1.8018513985707803e-08,-1.0730029296875
171,2.6564678817427614e-08,1.2364648479801066e-08,1.948629359856244e-08,1.948629359856244e-08,-1.06537353515625
172,2.986966493329052e-08,1.7314276863438143e-08,2.0672617377555288e-08,2.0672617377555288e-08,-1.057744140625
173,3.2959115886607866e-08,2.4850807315524187e-08,2.302037269234362e-08,2.302037269234362e-08,-1.05011474609375
174,3.528694457619305e-08,3.3289927189980426e-08,2.7136934645242123e-08,2.7136934645242123e-08,-1.0424853515625
175,3.538358892985643e-08,4.063499224669239e-08,3.2207783419686826e-08,3.2207783419686826e-08,-1.03485595703125
176,3.169541134411258e-08,4.422819187833013e-08,3.545527425451019e-08,3.545527425451019e-08,-1.0272265625
177,2.4567657935312073e-08,4.19908813682625e-08,3.37560861216279e-08,3.37560861216279e-08,-1.01959716796875
178,1.67715103062609e-08,3.467650554196295e-08,2.671130638515537e-08,2.671130638515537e-08,-1.0119677734375
179,1.146696377207526e-08,2.5912095922606664e-08,1.7468174572737504e-08,1.7468174572737504e-08,-1.00433837890625
180,9.777051971397473e-09,1.9294689240796186e-08,1.002327528480587e-08,1.002327528480587e-08,-0.9967089843750001
181,1.0377266489015685e-08,1.5730497765888636e-08,6.1094884006694824e-09,6.1094884006694824e-09,-0.9890795898437501
182,1.1022767945750765e-08,1.3703639865726725e-08,4.781970382815629e-09,4.781970382815629e-09,-0.9814501953125001
183,1.0351248573361685e-08,1.1418245284704134e-08,4.206863815850801e-09,4.206863815850801e-09,-0.9738208007812501
184,8.662109571242898e-09,8.215961145274819e-09,3.2534925090169714e-09,3.2534925090169714e-09,-0.9661914062500001
185,7.287946372573116e-09,4.557345003890829e-09,1.878947103225346e-09,1.878947103225346e-09,-0.9585620117187501
186,7.0374317159240315e-09,1.5593675123432886e-09,8.849925741294485e-10,8.849925741294485e-10,-0.9509326171875001
187,7.1052287285014476e-09,5.291108557523884e-10,1.385776123377673e-09,1.385776123377673e-09,-0.9433032226562501
188,5.839616957928762e-09,2.1190236830516457e-09,3.8238609554793225e-09,3.8238609554793225e-09,-0.9356738281250001
189,2.9172717425236417e-09,5.482052894502907e-09,7.159349294361496e-09,7.159349294361496e-09,-0.9280444335937501
190,4.906191864313857e-10,8.602574147825751e-09,9.409618913732426e-09,9.409618913732426e-09,-0.9204150390625001
191,1.7036235730339495e-09,9.863711257871725e-09,9.298388531907173e-09,9.298388531907173e-09,-0.9127856445312501
192,8.192078683988131e-09,9.215681476295954e-09,7.1723203823579804e-09,7.1723203823579804e-09,-0.9051562500000001
193,1.946147800857968e-08,7.715807304163907e-09,4.290503106189004e-09,4.290503106189004e-09,-0.8975268554687501
194,3.4218939826438374e-08,6.28598369287208e-09,1.7850718345519546e-09,1.7850718345519546e-09,-0.8898974609375001
195,5.082634707468963e-08,5.254771252470362e-09,5.365875381876451e-10,5.365875381876451e-10,-0.8822680664062501
196,6.573267888458297e-08,4.760389804946764e-09,1.243404378377843e-09,1.243404378377843e-09,-0.8746386718750001
197,7.289125265732226e-08,4.8989444861142285e-09,3.7053755618141046e-09,3.7053755618141046e-09,-0.8670092773437501
198,6.72085421229921e-08,5.3386130585593264e-09,6.258964687439294e-09,6.258964687439294e-09,-0.8593798828125001
199,4.9767508284013636e-08,5.338588038434036e-09,6.835510428292082e-09,6.835510428292082e-09,-0.8517504882812501
200,2.8768548008396154e-08,4.603019626297474e-09,4.919154644442503e-09,4.919154644442503e-09,-0.8441210937500001
201,1.3791389575733582e-08,3.956868762839968e-09,2.0748533057837415e-09,2.0748533057837415e-09,-0.8364916992187501
202,8.501156760825293e-09,4.743130708763598e-09,3.293571287047932e-10,3.293571287047932e-10,-0.8288623046875001
203,9.053622618677796e-09,7.382138238014034e-09,3.364236243486806e-10,3.364236243486806e-10,-0.8212329101562501
204,9.253413729459705e-09,1.0684782556024527e-08,1.3299627296088114e-09,1.3299627296088114e-09,-0.8136035156250001
205,6.455754081305946e-09,1.2799440252328576e-08,2.4784362368243885e-09,2.4784362368243885e-09,-0.8059741210937501
206,2.526600594633194e-09,1.2909122323161948e-08,3.7164726967957795e-09,3.7164726967957795e-09,-0.7983447265625001
207,4.512713695238971e-10,1.1927562480648373e-08,5.233357180731093e-09,5.233357180731093e-09,-0.7907153320312501
208,1.2220608969944205e-09,1.1416298815659638e-08,6.679542183665041e-09,6.679542183665041e-09,-0.7830859375000001
209,3.6982878100972794e-09,1.1806934274478514e-08,7.266022581535189e-09,7.266022581535189e-09,-0.7754565429687501
210,6.2665179664962795e-09,1.1838753441460853e-08,6.529426248762563e-09,6.529426248762563e-09,-0.7678271484375001
211,8.02799037298012e-09,9.938386245990736e-09,4.792591226741888e-09,4.792591226741888e-09,-0.7601977539062501
212,8.761640060117605e-09,6.206804313522488e-09,2.9664840899734484e-09,2.9664840899734484e-09,-0.7525683593750001
213,8.403747262106973e-09,2.9286528308359535e-09,2.018122240795285e-09,2.018122240795285e-09,-0.7449389648437501
214,6.940316971523043e-09,2.931711030448455e-09,2.4176688769227028e-09,2.4176688769227028e-09,-0.7373095703125001
215,4.798563560297336e-09,7.2150165212193134e-09,3.810703060147009e-09,3.810703060147009e-09,-0.7296801757812501
216,3.0408998810956297e-09,1.3900598255631997e-08,5.25841952272766e-09,5.25841952272766e-09,-0.7220507812500001
217,2.817857033467511e-09,1.931296296073998e-08,6.0028160551998345e-09,6.0028160551998345e-09,-0.7144213867187501
218,4.493336025254031e-09,2.029534982648527e-08,6.034964452303713e-09,6.034964452303713e-09,-0.7067919921875001
219,7.357200013742891e-09,1.6166652506046593e-08,5.893522028965108e-09,5.893522028965108e-09,-0.6991625976562501
220,1.0194254695941018e-08,9.12943400358666e-09,6.0768001450204864e-09,6.0768001450204864e-09,-0.6915332031250001
221,1.207708502032134e-08,2.871137245269817e-09,6.796289031853201e-09,6.796289031853201e-09,-0.6839038085937501
222,1.2702179679770618e-08,1.897146149090861e-10,8.076933644231497e-09,8.076933644231497e-09,-0.6762744140625001
223,1.2236999887945276e-08,1.2934115369705095e-09,9.717362751947376e-09,9.717362751947376e-09,-0.6686450195312501
224,1.107386976845408e-08,4.116001611470411e-09,1.113939860333289e-08,1.113939860333289e-08,-0.6610156250000001
225,9.719669664192394e-09,6.319590231677524e-09,1.1622054279613567e-08,1.1622054279613567e-08,-0.6533862304687501
226,8.71804635548645e-09,7.091879102966717e-09,1.0887523667919506e-08,1.0887523667919506e-08,-0.6457568359375001
227,8.476658097613953e-09,7.2119938650317155e-09,9.357155886995077e-09,9.357155886995077e-09,-0.6381274414062501
228,9.058163955514768e-09,7.802358235043607e-09,7.757881048845754e-09,7.757881048845754e-09,-0.6304980468750001
229,1.0067686554715204e-08,9.328639388522763e-09,6.561835511277401e-09,6.561835511277401e-09,-0.6228686523437501
230,1.0775039457474575e-08,1.1559448885348023e-08,5.78864840964936e-09,5.78864840964936e-09,-0.6152392578125001
231,1.0601960109950834e-08,1.3909089187407399e-08,5.166825671492496e-09,5.166825671492496e-09,-0.6076098632812501
232,9.732342604300541e-09,1.562474342145956e-08,4.4381163736603546e-09,4.4381163736603546e-09,-0.5999804687500001
233,9.066826905625823e-09,1.602422377979053e-08,3.648028982861916e-09,3.648028982861916e-09,-0.5923510742187501
234,9.205750158071609e-09,1.4921334382452762e-08,3.1590751396092855e-09,3.1590751396092855e-09,-0.5847216796875001
235,9.592060088396923e-09,1.2810636473342586e-08,3.247101011921011e-09,3.247101011921011e-09,-0.5770922851562501
236,9.146181623931081e-09,1.0612134547851076e-08,3.741365359245221e-09,3.741365359245221e-09,-0.5694628906250001
237,7.713712123418719e-09,9.406698454302163e-09,4.278276908303066e-09,4.278276908303066e-09,-0.5618334960937501
238,6.274868040502706e-09,1.028911412472946e-08,4.84235545422004e-09,4.84235545422004e-09,-0.5542041015625001
239,5.588823840268321e-09,1.3783878165568553e-08,5.721962406461812e-09,5.721962406461812e-09,-0.5465747070312501
240,5.2749695827344265e-09,1.8882274030835604e-08,6.884190826758337e-09,6.884190826758337e-09,-0.5389453125000001
241,4.57709064269193e-09,2.3005867869220305e-08,7.736968884640408e-09,7.736968884640408e-09,-0.5313159179687501
242,3.5119046129576255e-09,2.3652595206625833e-08,7.685395606183489e-09,7.685395606183489e-09,-0.5236865234375001
243,2.791658792965675e-09,2.0324667189062176e-08,6.715884768680433e-09,6.715884768680433e-09,-0.5160571289062501
244,2.9148277736919608e-09,1.4713227640779935e-08,5.2964593223499345e-09,5.2964593223499345e-09,-0.5084277343750001
245,3.761495921781958e-09,9.12461423670387e-09,3.879162122775883e-09,3.879162122775883e-09,-0.5007983398437501
