,ku_hh,ku_vv,ku_hv,ku_vh,ku_range
416,1.1678542124839117e-08,5.470886047732759e-09,2.3797407598265636e-10,2.3797407598265636e-10,0.8038281249999999
417,2.003124753519175e-08,6.130137319062225e-09,2.5788761726816253e-10,2.5788761726816253e-10,0.8114575195312499
418,3.4904956101418074e-08,5.245421589166716e-09,3.766895028891782e-10,3.766895028891782e-10,0.8190869140624999
419,5.452762445685617e-08,4.528814203238161e-09,6.14208418151109e-10,6.14208418151109e-10,0.8267163085937499
420,7.27501815702223e-08,6.582342947348973e-09,8.560398857262315e-10,8.560398857262315e-10,0.8343457031249999
421,7.956119535433322e-08,1.4789185106387148e-08,9.539300064566342e-10,9.539300064566342e-10,0.8419750976562499
422,6.990133433049274e-08,3.6519607778186635e-08,8.763730612533992e-10,8.763730612533992e-10,0.8496044921874999
423,5.439628159193784e-08,8.561248847591202e-08,7.26615516357893e-10,7.26615516357893e-10,0.8572338867187499
424,5.784039658612406e-08,1.769856433049373e-07,6.165252687351045e-10,6.165252687351045e-10,0.8648632812499999
425,1.0018147444184665e-07,3.1371216049890587e-07,5.569092904577598e-10,5.569092904577598e-10,0.8724926757812499
426,1.7624375045670473e-07,4.775417040764312e-07,4.866362080947344e-10,4.866362080947344e-10,0.8801220703124999
427,2.588824392078099e-07,6.338618222949995e-07,3.797897789953188e-10,3.797897789953188e-10,0.8877514648437499
428,3.271420242015842e-07,7.497459467031479e-07,2.847124694568004e-10,2.847124694568004e-10,0.8953808593749999
429,3.886973605801274e-07,8.117611752852483e-07,2.7983679898672913e-10,2.7983679898672913e-10,0.9030102539062499
430,4.678901339225629e-07,8.307712769521468e-07,4.943835817262687e-10,4.943835817262687e-10,0.9106396484374999
431,5.69896474127181e-07,8.328942018550542e-07,1.2498136114256927e-09,1.2498136114256927e-09,0.9182690429687499
432,6.601610691429747e-07,8.458383366139275e-07,3.076410165329338e-09,3.076410165329338e-09,0.9258984374999999
433,6.827318610728111e-07,8.868646690778839e-07,6.303669059054935e-09,6.303669059054935e-09,0.9335278320312499
434,6.029940314077619e-07,9.498908919193494e-07,1.0395301119694406e-08,1.0395301119694406e-08,0.9411572265624999
435,4.3857444800061307e-07,9.949920752278522e-07,1.375083788156348e-08,1.375083788156348e-08,0.9487866210937499
436,2.513481039023234e-07,9.608222841040456e-07,1.4525052887585592e-08,1.4525052887585592e-08,0.9564160156249999
437,1.0555534601588248e-07,8.110008001264677e-07,1.2028210416334196e-08,1.2028210416334196e-08,0.9640454101562499
438,2.7958610303450838e-08,5.779985488779521e-07,7.45699983303449e-09,7.45699983303449e-09,0.9716748046874999
439,3.2773275577652957e-09,3.4810878642963946e-07,3.124755038783178e-09,3.124755038783178e-09,0.9793041992187499
440,7.749029682693909e-10,1.93836524093527e-07,7.726470737877847e-10,7.726470737877847e-10,0.9869335937499999
441,1.3453958619905457e-09,1.32264885825357e-07,4.77134176960577e-10,4.77134176960577e-10,0.9945629882812499
442,7.816795017475761e-09,1.5257173903035004e-07,1.0519056459221462e-09,1.0519056459221462e-09,1.0021923828125
443,4.230436274437972e-08,2.530809315416782e-07,1.3368437933012903e-09,1.3368437933012903e-09,1.00982177734375
444,1.3110407972064817e-07,4.197123628113825e-07,1.0392248699039466e-09,1.0392248699039466e-09,1.017451171875
445,2.7494420937187835e-07,5.838543534341365e-07,5.327002380634449e-10,5.327002380634449e-10,1.02508056640625
446,4.262461078227311e-07,6.470760646491252e-07,1.9062034172761642e-10,1.9062034172761642e-10,1.0327099609375
447,5.087462977728941e-07,5.652316732116694e-07,7.676492479321589e-11,7.676492479321589e-11,1.04033935546875
448,4.7659788970839016e-07,3.898597824929755e-07,1.1407515934768788e-10,1.1407515934768788e-10,1.04796875
449,3.565121278749365e-07,2.1584806343322641e-07,2.8000449573823867e-10,2.8000449573823867e-10,1.05559814453125
450,2.2348766660719327e-07,1.0206016538427813e-07,5.61049852387157e-10,5.61049852387157e-10,1.0632275390625
451,1.3270723648655468e-07,4.894650295129446e-08,8.485681202394216e-10,8.485681202394216e-10,1.07085693359375
452,8.21846051000244e-08,3.0931468230351164e-08,9.941272012819474e-10,9.941272012819474e-10,1.078486328125
453,4.330673755265016e-08,2.6609825632136164e-08,9.468002203058803e-10,9.468002203058803e-10,1.08611572265625
454,1.1110928576925408e-08,2.279306514860277e-08,7.848609816598922e-10,7.848609816598922e-10,1.0937451171875
455,4.16931938521968e-09,1.2711706945598018e-08,6.326706592516893e-10,6.326706592516893e-10,1.10137451171875
456,2.07067618939446e-08,1.4569049662766529e-09,5.759447548662767e-10,5.759447548662767e-10,1.10900390625
457,2.7975820901718586e-08,6.479297487488704e-09,6.131662689715276e-10,6.131662689715276e-10,1.11663330078125
458,1.638735176622132e-08,4.6039280048362024e-08,6.344808423395324e-10,6.344808423395324e-10,1.1242626953125
459,4.597813645858332e-08,1.297762642762142e-07,4.944407369512445e-10,4.944407369512445e-10,1.13189208984375
460,2.0703343312441856e-07,2.6257495065771093e-07,2.098728171437668e-10,2.098728171437668e-10,1.139521484375
461,5.257772188854645e-07,4.4686006118968766e-07,9.63478238091263e-11,9.63478238091263e-11,1.14715087890625
462,9.161725938941358e-07,6.638233826546157e-07,5.932018781756975e-10,5.932018781756975e-10,1.1547802734375
463,1.2241575610465004e-06,8.522361030541814e-07,1.838963112588292e-09,1.838963112588292e-09,1.16240966796875
464,1.3228705252664308e-06,9.311433094627577e-07,3.4031600977867514e-09,3.4031600977867514e-09,1.1700390625
465,1.1911600750724298e-06,8.666447378356446e-07,4.4898959857276064e-09,4.4898959857276064e-09,1.17766845703125
466,9.257941385365683e-07,7.108543150954593e-07,4.48452938872854e-09,4.48452938872854e-09,1.1852978515625
467,6.743644372968475e-07,5.590011473795218e-07,3.4124719643401815e-09,3.4124719643401815e-09,1.19292724609375
468,5.367277420981731e-07,4.7073872634035915e-07,1.9703557291753684e-09,1.9703557291753684e-09,1.200556640625
469,5.17408676734419e-07,4.412730865207352e-07,1.1028889594347807e-09,1.1028889594347807e-09,1.20818603515625
470,5.589067598572941e-07,4.357087746738343e-07,1.3908696882373177e-09,1.3908696882373177e-09,1.2158154296875
471,6.064088123769461e-07,4.327454018809261e-07,2.656117986116419e-09,2.656117986116419e-09,1.22344482421875
472,6.497614903675969e-07,4.424736205906068e-07,4.075099580519455e-09,4.075099580519455e-09,1.23107421875
473,7.330990312960239e-07,5.021626020101339e-07,4.735107671530479e-09,4.735107671530479e-09,1.23870361328125
474,9.310575072342571e-07,6.512883899879818e-07,4.234312697614659e-09,4.234312697614659e-09,1.2463330078125
475,1.2833271990994187e-06,8.847914516740088e-07,2.924269528864682e-09,2.924269528864682e-09,1.25396240234375
476,1.7215263539504154e-06,1.1194583103757362e-06,1.6890496157197643e-09,1.6890496157197643e-09,1.261591796875
477,2.0693090547103776e-06,1.2277599876544853e-06,1.4431678407663574e-09,1.4431678407663574e-09,1.26922119140625
478,2.1504592304124094e-06,1.1360674379051254e-06,2.621395123218695e-09,2.621395123218695e-09,1.2768505859375
479,1.9228544719859124e-06,8.9696998729416e-07,4.891445505870206e-09,4.891445505870206e-09,1.28447998046875
480,1.509358319054531e-06,6.484924131474015e-07,7.2458636605436e-09,7.2458636605436e-09,1.292109375
481,1.0962475155199186e-06,4.96862665251424e-07,8.49782351159549e-09,8.49782351159549e-09,1.29973876953125
482,8.082996880497534e-07,4.558177537970288e-07,7.969939689452892e-09,7.969939689452892e-09,1.3073681640625
483,6.717715173797988e-07,4.918011980140738e-07,5.936636110829193e-09,5.936636110829193e-09,1.31499755859375
484,6.456013494561771e-07,5.709027559734085e-07,3.4320393652000078e-09,3.4320393652000078e-09,1.322626953125
485,6.444000168692992e-07,6.353396395896212e-07,1.5110194809389416e-09,1.5110194809389416e-09,1.33025634765625
486,5.707783720154671e-07,6.03994798013504e-07,6.058236334569317e-10,6.058236334569317e-10,1.3378857421875
487,3.9887106619620293e-07,4.623467418135903e-07,5.795586119146639e-10,5.795586119146639e-10,1.34551513671875
488,2.1324608860027155e-07,3.039166114298042e-07,1.292589062691037e-09,1.292589062691037e-09,1.35314453125
489,1.0876309293550904e-07,2.2400632526354188e-07,2.8613054572213576e-09,2.8613054572213576e-09,1.36077392578125
490,9.088378276331475e-08,2.260557301651254e-07,5.231792664173506e-09,5.231792664173506e-09,1.3684033203125
491,1.3448383890159502e-07,2.7377059320301953e-07,7.708129395366637e-09,7.708129395366637e-09,1.37603271484375
492,2.5672738694699225e-07,3.4947115097633804e-07,9.214689872200804e-09,9.214689872200804e-09,1.383662109375
493,4.3946064370880595e-07,4.181851537634077e-07,9.096704684828343e-09,9.096704684828343e-09,1.39129150390625
494,5.805363129678671e-07,4.3367324129950026e-07,7.581047383080421e-09,7.581047383080421e-09,1.3989208984375
495,6.240733086652498e-07,4.1709484593811634e-07,5.500725378350194e-09,5.500725378350194e-09,1.40655029296875
496,6.35532906022048e-07,4.4214290568402396e-07,3.674333609493645e-09,3.674333609493645e-09,1.4141796875
497,6.769469548571329e-07,5.339731159248528e-07,2.458970810575833e-09,2.458970810575833e-09,1.42180908203125
498,7.265150599250236e-07,6.546850488189733e-07,1.7003016517860508e-09,1.7003016517860508e-09,1.4294384765625
499,7.690925090613161e-07,7.840905590347471e-07,1.0636216080212912e-09,1.0636216080212912e-09,1.43706787109375
500,8.745579962896476e-07,9.700895501139086e-07,4.6298661454992574e-10,4.6298661454992574e-10,1.444697265625
501,1.1469177465728043e-06,1.2499735951584775e-06,1.40132063859735e-10,1.40132063859735e-10,1.45232666015625
502,1.5570419234992942e-06,1.502359426969548e-06,3.567247615560757e-10,3.567247615560757e-10,1.4599560546875
503,1.8282976361465964e-06,1.5417141583801303e-06,1.2724463477016472e-09,1.2724463477016472e-09,1.46758544921875
504,1.661792573185408e-06,1.3488183056750562e-06,3.2242807519383722e-09,3.2242807519383722e-09,1.47521484375
505,1.0023471273434398e-06,8.292200722172541e-07,6.527673525724537e-09,6.527673525724537e-09,1.48284423828125
506,1.327262967556105e-07,2.7037053231935654e-07,1.0309523045980328e-08,1.0309523045980328e-08,1.4904736328125
507,1.3977754864043083e-06,3.9308948003271e-06,1.222854713628672e-08,1.222854713628672e-08,1.49810302734375
508,1.3906002457075393e-05,2.5014066873476217e-05,1.1234291319630677e-08,1.1234291319630677e-08,1.505732421875
509,5.9087169826869566e-05,8.990575919460571e-05,1.1226757063177209e-08,1.1226757063177209e-08,1.51336181640625
510,0.00017889624770415157,0.00025106803342909154,2.0539394514655905e-08,2.0539394514655905e-08,1.5209912109375
511,0.00045243992360766237,0.0006109818475958418,4.6375910030077884e-08,4.6375910030077884e-08,1.52862060546875
512,0.0009999100209230722,0.0013109751991468644,8.728139029952064e-08,8.728139029952064e-08,1.53625
513,0.0019185862645532447,0.0024264916994056456,1.2398594828387762e-07,1.2398594828387762e-07,1.54387939453125
514,0.003150016837480066,0.003824396948483037,1.166148445537472e-07,1.166148445537472e-07,1.5515087890625
515,0.004410462758731261,0.005159033796674006,4.351861656162783e-08,4.351861656162783e-08,1.55913818359375
516,0.005322739788202805,0.006077380656093454,9.616939400903978e-09,9.616939400903978e-09,1.566767578125
517,0.005666991104126753,0.006440383150571288,3.4854568601049765e-07,3.4854568601049765e-07,1.57439697265625
518,0.005494828816431474,0.006331711557858968,1.5324912450497895e-06,1.5324912450497895e-06,1.5820263671875
519,0.005010897222973725,0.005905352120734197,3.8120890458324782e-06,3.8120890458324782e-06,1.58965576171875
520,0.004403638798286195,0.0052929763766170175,6.8622550370889975e-06,6.8622550370889975e-06,1.59728515625
521,0.003789063873280073,0.004604829382303243,9.895087139246364e-06,9.895087139246364e-06,1.60491455078125
522,0.0032076353667893883,0.0038908192038855653,1.228591141535291e-05,1.228591141535291e-05,1.6125439453125
523,0.0026049994784893117,0.003092380044174232,1.4056690928348788e-05,1.4056690928348788e-05,1.62017333984375
524,0.0018927691168712409,0.0021510157538139085,1.5540877848029084e-05,1.5540877848029084e-05,1.627802734375
525,0.0011128103822255014,0.0011954514747983859,1.654049674252778e-05,1.654049674252778e-05,1.63543212890625
526,0.0004841644649936304,0.0005068068939368402,1.6125447264730053e-05,1.6125447264730053e-05,1.6430615234375
527,0.00019701905690550168,0.0002369799736635843,1.3585498297762822e-05,1.3585498297762822e-05,1.65069091796875
528,0.00019858116126013489,0.00024690507110439484,9.496055445229586e-06,9.496055445229586e-06,1.6583203125
529,0.00026663211628478556,0.000283537674984598,5.490607839858908e-06,5.490607839858908e-06,1.66594970703125
530,0.0002594335309977769,0.0002390019548386763,2.863596050473559e-06,2.863596050473559e-06,1.6735791015625
531,0.00020332611388047039,0.00016833793859667953,1.608053383692855e-06,1.608053383692855e-06,1.68120849609375
532,0.00016222520605631616,0.00012829819204896494,9.119920117847357e-07,9.119920117847357e-07,1.688837890625
533,0.00013227469544209255,0.00010240236069020497,3.033354677218576e-07,3.033354677218576e-07,1.69646728515625
534,8.566686929998953e-05,6.41313339863091e-05,3.4942018509396825e-09,3.4942018509396825e-09,1.7040966796875
535,3.528805686533775e-05,2.656488194009957e-05,2.7754755622127303e-07,2.7754755622127303e-07,1.71172607421875
536,1.1725631068933222e-05,1.1674523963800172e-05,8.340917735810409e-07,8.340917735810409e-07,1.71935546875
537,1.549706516032416e-05,1.572683323038037e-05,1.0674100703720739e-06,1.0674100703720739e-06,1.72698486328125
538,2.361758655694134e-05,2.1574358756705228e-05,7.572428525982282e-07,7.572428525982282e-07,1.7346142578125
539,2.284002976040871e-05,2.1474773312544427e-05,3.232295672105894e-07,3.232295672105894e-07,1.74224365234375
540,1.6181616115703367e-05,1.7156558146663212e-05,3.5252329805490434e-07,3.5252329805490434e-07,1.749873046875
541,9.024200952014184e-06,1.0987588806795428e-05,9.803307332081257e-07,9.803307332081257e-07,1.75750244140625
542,3.3250298724536694e-06,4.75575280726806e-06,1.800390621156376e-06,1.800390621156376e-06,1.7651318359375
543,4.823582129362494e-07,8.211168017884561e-07,2.3116856788150204e-06,2.3116856788150204e-06,1.77276123046875
544,1.4015248522751675e-06,8.145194490323802e-08,2.336664791942939e-06,2.336664791942939e-06,1.780390625
545,4.647867929519127e-06,9.79863579103241e-07,2.016833488672832e-06,2.016833488672832e-06,1.78802001953125
546,7.509715797591956e-06,1.670134822306436e-06,1.5572563726296536e-06,1.5572563726296536e-06,1.7956494140625
547,8.330288244856797e-06,1.74177094810054e-06,1.0822194650162325e-06,1.0822194650162325e-06,1.80327880859375
548,7.234414760589089e-06,1.6694550630587987e-06,6.664399938078311e-07,6.664399938078311e-07,1.810908203125
549,5.487001344027489e-06,1.9290350997746e-06,3.689966106727641e-07,3.689966106727641e-07,1.81853759765625
550,4.45370826106853e-06,3.1154350619419967e-06,2.0226039633884298e-07,2.0226039633884298e-07,1.8261669921875
551,4.723272148311201e-06,5.892126425124165e-06,1.2114743957369393e-07,1.2114743957369393e-07,1.83379638671875
552,6.016695720554612e-06,9.732560467304663e-06,7.098781027148581e-08,7.098781027148581e-08,1.84142578125
553,7.801849162656224e-06,1.2116672826071998e-05,3.180091718996219e-08,3.180091718996219e-08,1.84905517578125
554,9.738114084393954e-06,1.0536987523829119e-05,1.5167490950633292e-08,1.5167490950633292e-08,1.8566845703125
555,1.154829367667672e-05,5.826208222959111e-06,3.691254351345339e-08,3.691254351345339e-08,1.86431396484375
556,1.2755452806997358e-05,2.2192722293722833e-06,9.732179716885894e-08,9.732179716885894e-08,1.871943359375
557,1.279444800441699e-05,3.196619397796609e-06,1.7508778508186595e-07,1.7508778508186595e-07,1.87957275390625
558,1.1494687685323991e-05,8.058145785629641e-06,2.3265403617469227e-07,2.3265403617469227e-07,1.8872021484375
559,9.409784732244588e-06,1.3284652924184452e-05,2.3341145518044553e-07,2.3341145518044553e-07,1.89483154296875
560,7.528135510932233e-06,1.639248429081664e-05,1.67345745309927e-07,1.67345745309927e-07,1.9024609375
561,6.6239024625076955e-06,1.76069849821342e-05,6.922929188921541e-08,6.922929188921541e-08,1.91009033203125
562,6.89765199452761e-06,1.8435057396601122e-05,4.996404501354745e-09,4.996404501354745e-09,1.9177197265625
563,8.007526639575626e-06,1.952757758999176e-05,2.310697027843124e-08,2.310697027843124e-08,1.92534912109375
564,9.145587216089838e-06,1.9811069090141022e-05,1.1163563464549873e-07,1.1163563464549873e-07,1.932978515625
565,9.24405238060018e-06,1.7445408285560396e-05,2.0834565359519374e-07,2.0834565359519374e-07,1.94060791015625
566,7.645978964009162e-06,1.1986575754648427e-05,2.5521346326565376e-07,2.5521346326565376e-07,1.9482373046875
567,4.807384948834138e-06,5.595839453414997e-06,2.401382512016798e-07,2.401382512016798e-07,1.95586669921875
568,2.0646853031216213e-06,1.4021138269003993e-06,1.9078277074209531e-07,1.9078277074209531e-07,1.96349609375
569,4.773215475951118e-07,5.26673848621464e-07,1.4079527520186339e-07,1.4079527520186339e-07,1.97112548828125
570,3.0560151197069404e-08,1.3730003936664816e-06,1.0594946448040667e-07,1.0594946448040667e-07,1.9787548828125
571,5.1561875979646337e-08,1.8441797053531717e-06,8.358694392407516e-08,8.358694392407516e-08,1.98638427734375
572,9.282256266778038e-08,1.3917573726473118e-06,6.49687601709857e-08,6.49687601709857e-08,1.994013671875
573,1.4003650510759788e-07,7.350281064181858e-07,4.579727317704762e-08,4.579727317704762e-08,2.00164306640625
574,2.1623090530389731e-07,5.123492746864835e-07,2.7802363015066185e-08,2.7802363015066185e-08,2.0092724609375
575,2.245300590577853e-07,7.471373422633118e-07,1.4206390536945283e-08,1.4206390536945283e-08,2.01690185546875
576,1.850759571021642e-07,1.1593407439480695e-06,6.075369823841826e-09,6.075369823841826e-09,2.02453125
577,3.069473306122936e-07,1.5795799043638098e-06,2.311810304266482e-09,2.311810304266482e-09,2.03216064453125
578,7.221096730445628e-07,2.239345042282606e-06,1.1153344312916462e-09,1.1153344312916462e-09,2.0397900390625
579,1.307544525545562e-06,3.7564078929855237e-06,1.284437985242503e-09,1.284437985242503e-09,2.04741943359375
580,1.8312287848322907e-06,6.5623274985210365e-06,3.2764152722487058e-09,3.2764152722487058e-09,2.055048828125
581,2.170564703591542e-06,1.0219209133313347e-05,8.911818193205466e-09,8.911818193205466e-09,2.06267822265625
582,2.3596836670130513e-06,1.3481933443339537e-05,1.8914210152289656e-08,1.8914210152289656e-08,2.0703076171875
583,2.513857751320858e-06,1.5139184373251648e-05,3.042876899699724e-08,3.042876899699724e-08,2.07793701171875
584,2.7321275321082356e-06,1.4765846845376321e-05,3.765687149660392e-08,3.765687149660392e-08,2.08556640625
585,2.990531087390346e-06,1.2769430923590025e-05,3.584484901580153e-08,3.584484901580153e-08,2.09319580078125
586,3.10046217532427e-06,9.935107425203843e-06,2.533835080830791e-08,2.533835080830791e-08,2.1008251953125
587,2.856172333914994e-06,6.9809046011954524e-06,1.1849026391219772e-08,1.1849026391219772e-08,2.10845458984375
588,2.2841094745262604e-06,4.37703009546295e-06,2.4538310525867728e-09,2.4538310525867728e-09,2.116083984375
589,1.6921166946588204e-06,2.380085774313559e-06,1.0790144285814194e-09,1.0790144285814194e-09,2.12371337890625
590,1.4037745367300454e-06,1.1108141391825813e-06,7.097210372135596e-09,7.097210372135596e-09,2.1313427734375
591,1.472901988434779e-06,5.506795704658704e-07,1.654413803137269e-08,1.654413803137269e-08,2.13897216796875
592,1.7235866614166251e-06,4.982312062506808e-07,2.390822668063899e-08,2.390822668063899e-08,2.1466015625
593,2.0420686218119593e-06,6.318879054046372e-07,2.47321578050949e-08,2.47321578050949e-08,2.15423095703125
594,2.516390356472675e-06,6.981922849477243e-07,1.889753273897681e-08,1.889753273897681e-08,2.1618603515625
595,3.2296336786238795e-06,6.383919686128438e-07,1.0976800446375743e-08,1.0976800446375743e-08,2.16948974609375
596,3.989039333343559e-06,5.148388118504653e-07,5.702806569373266e-09,5.702806569373266e-09,2.177119140625
597,4.377631339486617e-06,3.6826807872572255e-07,3.5641910670938873e-09,3.5641910670938873e-09,2.18474853515625
598,4.10120278769871e-06,2.0775810172676983e-07,2.1979874973771867e-09,2.1979874973771867e-09,2.1923779296875
599,3.238408384997047e-06,8.519102948003649e-08,8.491029305925535e-10,8.491029305925535e-10,2.20000732421875
600,2.1656575889415607e-06,6.480425260223703e-08,9.202297825562297e-10,9.202297825562297e-10,2.20763671875
601,1.3129603960673568e-06,1.191933688429595e-07,2.554306091858419e-09,2.554306091858419e-09,2.21526611328125
602,9.578703212971595e-07,1.61719381260241e-07,3.5489892878240076e-09,3.5489892878240076e-09,2.2228955078125
603,1.0889129786903447e-06,2.033227232718382e-07,2.440014812282675e-09,2.440014812282675e-09,2.23052490234375
604,1.3906917334182992e-06,3.6966339035919105e-07,5.859313317835233e-10,5.859313317835233e-10,2.238154296875
605,1.4688093082985094e-06,7.072238898842071e-07,6.870729716704579e-11,6.870729716704579e-11,2.24578369140625
606,1.184493178019825e-06,1.0571543775364065e-06,8.906820639602024e-10,8.906820639602024e-10,2.2534130859375
607,7.322395499682012e-07,1.1978775023230473e-06,1.3999282394730927e-09,1.3999282394730927e-09,2.26104248046875
608,3.7436567902417213e-07,1.0690738766947114e-06,7.674536419049386e-10,7.674536419049386e-10,2.268671875
609,1.8864961911588602e-07,7.984588655846513e-07,1.5964206279554795e-10,1.5964206279554795e-10,2.27630126953125
610,1.0137482853024054e-07,5.500739248082926e-07,1.6967684738859236e-09,1.6967684738859236e-09,2.2839306640625
611,4.8937489199154496e-08,4.097591086009752e-07,6.4983212272463735e-09,6.4983212272463735e-09,2.29156005859375
612,2.44534541766037e-08,3.979724876955942e-07,1.3316412237807563e-08,1.3316412237807563e-08,2.299189453125
613,3.042144747043905e-08,5.344089276727945e-07,1.899897606910365e-08,1.899897606910365e-08,2.30681884765625
614,5.8826754398322473e-08,8.72157442052067e-07,2.091516156309273e-08,2.091516156309273e-08,2.3144482421875
615,9.579601260389817e-08,1.460324790253808e-06,1.9181016798556795e-08,1.9181016798556795e-08,2.32207763671875
616,1.2662675900742664e-07,2.231885048179434e-06,1.615727505514748e-08,1.615727505514748e-08,2.32970703125
617,1.8551824160383452e-07,2.921609226244207e-06,1.3904999689498511e-08,1.3904999689498511e-08,2.33733642578125
618,4.178798395134871e-07,3.1776529467160375e-06,1.2829852583372297e-08,1.2829852583372297e-08,2.3449658203125
619,1.0195463942574562e-06,2.8417787926919617e-06,1.267600154485384e-08,1.267600154485384e-08,2.35259521484375
620,2.046392835306071e-06,2.114171171530881e-06,1.3579298995408206e-08,1.3579298995408206e-08,2.360224609375
621,3.2967568257613567e-06,1.3921857552479277e-06,1.5395368834699355e-08,1.5395368834699355e-08,2.36785400390625
622,4.4144392062028286e-06,9.47603708839607e-07,1.6760933227862436e-08,1.6760933227862436e-08,2.3754833984375
623,5.104311173174825e-06,7.830067520275353e-07,1.5917462009601685e-08,1.5917462009601685e-08,2.38311279296875
624,5.256508887725445e-06,7.544263472399705e-07,1.2515522359259948e-08,1.2515522359259948e-08,2.3907421875
625,4.923799788635384e-06,7.430884103707318e-07,8.030204477893448e-09,8.030204477893448e-09,2.39837158203125
626,4.24001040601549e-06,6.960302489373309e-07,4.322658848263638e-09,4.322658848263638e-09,2.4060009765625
627,3.356969094194971e-06,5.885112135027809e-07,2.185397454894784e-09,2.185397454894784e-09,2.41363037109375
628,2.4136016696892833e-06,4.2252860363181016e-07,1.3121000347289967e-09,1.3121000347289967e-09,2.421259765625
629,1.5292536434307586e-06,2.4678068887227384e-07,1.2056883392170537e-09,1.2056883392170537e-09,2.42888916015625
630,8.058724878366798e-07,1.2646266626899553e-07,1.8111509370733262e-09,1.8111509370733262e-09,2.4365185546875
631,3.146989571197278e-07,8.234977728983971e-08,3.3962894552705673e-09,3.3962894552705673e-09,2.44414794921875
632,6.81046445851666e-08,7.815916747886512e-08,5.943874646180791e-09,5.943874646180791e-09,2.45177734375
633,1.296318010620667e-08,6.788027912657241e-08,8.603082032937553e-09,8.603082032937553e-09,2.45940673828125
634,6.439299174025758e-08,3.9011958599092823e-08,9.880659834065169e-09,9.880659834065169e-09,2.4670361328125
635,1.4896795075540023e-07,9.538392474272159e-09,8.784590231527793e-09,8.784590231527793e-09,2.47466552734375
636,2.2202864676129434e-07,9.365018213111442e-10,5.909892009954616e-09,5.909892009954616e-09,2.482294921875
637,2.6225034145261325e-07,2.3762747476373918e-08,3.0543875078185077e-09,3.0543875078185077e-09,2.48992431640625
638,2.626219520835209e-07,7.952682495973613e-08,1.5531757564032042e-09,1.5531757564032042e-09,2.4975537109375
639,2.2350765583200845e-07,1.6107899009862235e-07,1.2482470969290651e-09,1.2482470969290651e-09,2.50518310546875
640,1.5115221352381654e-07,2.4596571870247296e-07,1.2285833601614567e-09,1.2285833601614567e-09,2.5128125
641,6.75840985761583e-08,2.977741802734805e-07,1.1261989367445779e-09,1.1261989367445779e-09,2.52044189453125
642,1.828469426494571e-08,2.878074361923215e-07,1.2387707464510059e-09,1.2387707464510059e-09,2.5280712890625
643,5.215829224687071e-08,2.2231534486434097e-07,1.666765600184079e-09,1.666765600184079e-09,2.53570068359375
644,1.8075634250950967e-07,1.4389189488670693e-07,1.96532565772565e-09,1.96532565772565e-09,2.543330078125
645,3.5959987461747054e-07,9.912959789841384e-08,1.7446591552012587e-09,1.7446591552012587e-09,2.55095947265625
646,5.153303044771076e-07,1.0413575415127108e-07,1.1868022932261456e-09,1.1868022932261456e-09,2.5585888671875
647,5.925778600984052e-07,1.422635222263122e-07,7.749713169954317e-10,7.749713169954317e-10,2.56621826171875
648,5.800643198505394e-07,1.8945848293649075e-07,7.830608349638902e-10,7.830608349638902e-10,2.57384765625
649,5.035115356626789e-07,2.3424446968093018e-07,1.2296736115979424e-09,1.2296736115979424e-09,2.58147705078125
650,4.0023081088049054e-07,2.7449329823751065e-07,2.1178467613030127e-09,2.1178467613030127e-09,2.5891064453125
651,2.9633945134844e-07,3.0398736897195235e-07,3.4188717260114574e-09,3.4188717260114574e-09,2.59673583984375
652,2.0099225951052456e-07,3.093434167452975e-07,4.832683889800684e-09,4.832683889800684e-09,2.604365234375
653,1.1732301391189882e-07,2.815346823827558e-07,5.799833852968133e-09,5.799833852968133e-09,2.61199462890625
654,5.3737459476523945e-08,2.289161115045864e-07,5.894855763414389e-09,5.894855763414389e-09,2.6196240234375
655,2.104449206863121e-08,1.7566119496152056e-07,5.19729024384497e-09,5.19729024384497e-09,2.62725341796875
656,2.139894546187496e-08,1.4352797328578804e-07,4.250623832141777e-09,4.250623832141777e-09,2.6348828125
657,4.5075180762844956e-08,1.34372043564793e-07,3.663113868804319e-09,3.663113868804319e-09,2.64251220703125
658,7.735497321532758e-08,1.3242787306885117e-07,3.7122460691095975e-09,3.7122460691095975e-09,2.6501416015625
659,1.054236210975119e-07,1.2282192408392927e-07,4.249226040989332e-09,4.249226040989332e-09,2.65777099609375
660,1.2182533955333548e-07,1.043901050805257e-07,4.918748055931839e-09,4.918748055931839e-09,2.665400390625
661,1.277088639756456e-07,8.52924227206857e-08,5.456960629064395e-09,5.456960629064395e-09,2.67302978515625
662,1.3199189420304782e-07,7.172393157536594e-08,5.807402627519376e-09,5.807402627519376e-09,2.6806591796875
663,1.415110008446781e-07,6.318514945466242e-08,6.026784212234656e-09,6.026784212234656e-09,2.68828857421875
664,1.521089598527978e-07,5.53932288613017e-08,6.1621315386561664e-09,6.1621315386561664e-09,2.69591796875
665,1.542440143189289e-07,4.524487411131577e-08,6.2018507020371435e-09,6.2018507020371435e-09,2.70354736328125
666,1.458232942235129e-07,3.386785933123878e-08,6.033791836197163e-09,6.033791836197163e-09,2.7111767578125
667,1.329227983134356e-07,2.5337056520015564e-08,5.433384468918722e-09,5.433384468918722e-09,2.71880615234375
668,1.1857936197783648e-07,2.1724859388976342e-08,4.2569521233180355e-09,4.2569521233180355e-09,2.726435546875
