,ku_hh,ku_vv,ku_hv,ku_vh,ku_range
57,1.1399575182334015e-07,2.1723429084718072e-07,1.7181219717006254e-07,1.7181219717006254e-07,-1.93512451171875
58,1.2951642587202615e-07,2.438932913615442e-07,2.012727929540143e-07,2.012727929540143e-07,-1.9274951171875
59,1.362685285714504e-07,2.5048332022344033e-07,2.1145043955501573e-07,2.1145043955501573e-07,-1.91986572265625
60,1.2315595342955382e-07,2.3819745787614046e-07,2.0381445067373434e-07,2.0381445067373434e-07,-1.912236328125
61,8.781048275783366e-08,1.9983704615256784e-07,1.6899534964043058e-07,1.6899534964043058e-07,-1.90460693359375
62,4.9299163003314876e-08,1.3820308507350327e-07,1.0741604294792256e-07,1.0741604294792256e-07,-1.8969775390625
63,3.346517870748995e-08,7.904440261788772e-08,4.52964506928015e-08,4.52964506928015e-08,-1.88934814453125
64,5.0681854085441474e-08,5.3158521945519906e-08,1.8326928547964446e-08,1.8326928547964446e-08,-1.88171875
65,9.389789323082417e-08,6.856213103769295e-08,4.354818664196029e-08,4.354818664196029e-08,-1.87408935546875
66,1.5032321521865076e-07,1.0852193934839512e-07,1.133802160763496e-07,1.133802160763496e-07,-1.8664599609375
67,2.0680332522030643e-07,1.5139001042220873e-07,2.0804072839866704e-07,2.0804072839866704e-07,-1.85883056640625
68,2.4993915828498984e-07,1.8424796803523153e-07,3.028674571673779e-07,3.028674571673779e-07,-1.851201171875
69,2.750714383045432e-07,2.019591216326136e-07,3.6701985919380043e-07,3.6701985919380043e-07,-1.84357177734375
70,3.03349791890427e-07,2.0397440179680357e-07,3.69400419832232e-07,3.69400419832232e-07,-1.8359423828125
71,3.8278476041239064e-07,1.9678646674449558e-07,3.0096721810499767e-07,3.0096721810499767e-07,-1.82831298828125
72,5.530117606201196e-07,1.9476923944983594e-07,1.974308427587293e-07,1.974308427587293e-07,-1.82068359375
73,7.957750092031719e-07,2.0965120499528783e-07,1.308135272162565e-07,1.308135272162565e-07,-1.81305419921875
74,1.0247993713149966e-06,2.353517510218754e-07,1.615187199555908e-07,1.615187199555908e-07,-1.8054248046875
75,1.1356305719408806e-06,2.479746741271165e-07,2.8765404315694e-07,2.8765404315694e-07,-1.79779541015625
76,1.0727722057423085e-06,2.2638036109407855e-07,4.3909629316260704e-07,4.3909629316260704e-07,-1.790166015625
77,8.58972548026314e-07,1.7321340743012534e-07,5.240752528137078e-07,5.240752528137078e-07,-1.78253662109375
78,5.742415877663817e-07,1.1472475412734431e-07,4.912682309354519e-07,4.912682309354519e-07,-1.7749072265625
79,3.088146697178566e-07,8.008776899916104e-08,3.6037183570803053e-07,3.6037183570803053e-07,-1.76727783203125
80,1.2134853256588517e-07,7.926166112709973e-08,1.9994882115729624e-07,1.9994882115729624e-07,-1.7596484375
81,2.708649539411899e-08,9.845785785277161e-08,7.523524187887454e-08,7.523524187887454e-08,-1.75201904296875
82,1.8651094181860534e-08,1.165344432181977e-07,1.5320172828567407e-08,1.5320172828567407e-08,-1.7443896484375
83,8.991785366056809e-08,1.2608357970254902e-07,2.365415651911424e-08,2.365415651911424e-08,-1.73676025390625
84,2.3188818766309697e-07,1.4089820033626338e-07,1.0241281219617344e-07,1.0241281219617344e-07,-1.729130859375
85,4.0908554601685755e-07,1.8854258600499885e-07,2.501037609033677e-07,2.501037609033677e-07,-1.72150146484375
86,5.53380829483167e-07,2.931994646045466e-07,4.361513871359491e-07,4.361513871359491e-07,-1.7138720703125
87,5.938579978399579e-07,4.4726123062969e-07,5.914791344130615e-07,5.914791344130615e-07,-1.70624267578125
88,5.038940002990984e-07,5.880589008943676e-07,6.384901592220481e-07,6.384901592220481e-07,-1.69861328125
89,3.2672694999093343e-07,6.232207007631883e-07,5.437154251521517e-07,5.437154251521517e-07,-1.69098388671875
90,1.509876092535286e-07,5.102674061954626e-07,3.5013802345474506e-07,3.5013802345474506e-07,-1.6833544921875
91,4.865171558915666e-08,3.122295096368615e-07,1.537081806885378e-07,1.537081806885378e-07,-1.67572509765625
92,2.9736121157528787e-08,1.5282391786945416e-07,3.535321672322464e-08,3.535321672322464e-08,-1.668095703125
93,5.5395316170047716e-08,1.1020339029673377e-07,8.936595411690459e-09,8.936595411690459e-09,-1.66046630859375
94,8.673030349977526e-08,1.6318403444123347e-07,3.274381765173541e-08,3.274381765173541e-08,-1.6528369140625
95,1.1218128399713534e-07,2.3448017956226233e-07,6.226467867075682e-08,6.226467867075682e-08,-1.64520751953125
96,1.347920622018444e-07,2.6594976272002343e-07,8.366457600028385e-08,8.366457600028385e-08,-1.637578125
97,1.5091896120172436e-07,2.495493904352598e-07,1.0426258090942849e-07,1.0426258090942849e-07,-1.62994873046875
98,1.4930371564731144e-07,2.068567262310805e-07,1.2758244690885117e-07,1.2758244690885117e-07,-1.6223193359375
99,1.2470809066271497e-07,1.5800200577645287e-07,1.4387877265422057e-07,1.4387877265422057e-07,-1.61468994140625
100,8.577972507739435e-08,1.1148446765102266e-07,1.392524854490928e-07,1.392524854490928e-07,-1.607060546875
101,4.9247876101506515e-08,7.335152837939534e-08,1.0952582797570182e-07,1.0952582797570182e-07,-1.59943115234375
102,2.752431551083468e-08,5.446425161812795e-08,6.5903038232673e-08,6.5903038232673e-08,-1.5918017578125
103,2.1134637229554747e-08,6.256109395379645e-08,2.7784587429721113e-08,2.7784587429721113e-08,-1.58417236328125
104,2.183196205630425e-08,8.955463212180487e-08,9.201296949039123e-09,9.201296949039123e-09,-1.57654296875
105,2.1944153571854224e-08,1.1319249115168777e-07,1.1114873789548535e-08,1.1114873789548535e-08,-1.56891357421875
106,2.0123810554334645e-08,1.141230728886094e-07,2.478861946312678e-08,2.478861946312678e-08,-1.5612841796875
107,1.9136198851149018e-08,9.028879024625597e-08,4.004204901166476e-08,4.004204901166476e-08,-1.55365478515625
108,2.040712816340692e-08,5.535812554257427e-08,5.0359924202880886e-08,5.0359924202880886e-08,-1.546025390625
109,2.186015905223439e-08,2.6292994169774384e-08,5.348956360240083e-08,5.348956360240083e-08,-1.53839599609375
110,2.0199057516954692e-08,1.2954768187171517e-08,5.043332196205712e-08,5.043332196205712e-08,-1.5307666015625
111,1.4432030328465859e-08,1.5867755272003126e-08,4.433144758706713e-08,4.433144758706713e-08,-1.52313720703125
112,7.749892683685678e-09,2.9903756481769175e-08,3.894567080709572e-08,3.894567080709572e-08,-1.5155078125
113,6.616255776378607e-09,4.963655815540987e-08,3.721783524799468e-08,3.721783524799468e-08,-1.50787841796875
114,1.6770069985444096e-08,7.351583451091884e-08,4.088609023266566e-08,4.088609023266566e-08,-1.5002490234375
115,3.772300514364685e-08,1.0458137648314597e-07,5.047225954342066e-08,5.047225954342066e-08,-1.49261962890625
116,6.05275876008121e-08,1.4587703551599643e-07,6.411174685981722e-08,6.411174685981722e-08,-1.484990234375
117,7.295274952673977e-08,1.9210280990025717e-07,7.629445047427095e-08,7.629445047427095e-08,-1.47736083984375
118,6.893505127325266e-08,2.2487221613244948e-07,7.985747533502435e-08,7.985747533502435e-08,-1.4697314453125
119,5.300461756505589e-08,2.205397161751065e-07,7.13429525602791e-08,7.13429525602791e-08,-1.46210205078125
120,3.506882510927307e-08,1.7020013034174206e-07,5.43784239316585e-08,5.43784239316585e-08,-1.45447265625
121,2.2060156919050395e-08,9.617899041789357e-08,3.676196014456936e-08,3.676196014456936e-08,-1.44684326171875
122,1.5579227185921085e-08,4.566153176919503e-08,2.4421355241053895e-08,2.4421355241053895e-08,-1.4392138671875
123,1.5453836059222917e-08,6.017295550021623e-08,1.8872695438397957e-08,1.8872695438397957e-08,-1.43158447265625
124,2.1954926159632868e-08,1.4401524771209764e-07,1.934247396667354e-08,1.934247396667354e-08,-1.423955078125
125,3.3763021909790855e-08,2.585634418237792e-07,2.490058353407789e-08,2.490058353407789e-08,-1.41632568359375
126,4.620098928634019e-08,3.4708657719542304e-07,3.3824262448285685e-08,3.3824262448285685e-08,-1.4086962890625
127,5.3519722164843943e-08,3.697018631627052e-07,4.255419481197687e-08,4.255419481197687e-08,-1.40106689453125
128,5.27657386207979e-08,3.2348970138861773e-07,4.695266132195154e-08,4.695266132195154e-08,-1.3934375
129,4.4720199498651e-08,2.3771376817541085e-07,4.47706185669962e-08,4.47706185669962e-08,-1.38580810546875
130,3.180814973714245e-08,1.5169340291160662e-07,3.65257211052919e-08,3.65257211052919e-08,-1.3781787109375
131,1.7043653186104205e-08,9.15498906355278e-08,2.4534210427099384e-08,2.4534210427099384e-08,-1.37054931640625
132,5.746185752424622e-09,6.027750682591073e-08,1.259582181565322e-08,1.259582181565322e-08,-1.362919921875
133,5.643424852986589e-09,4.534776045042521e-08,7.097412246529386e-09,7.097412246529386e-09,-1.35529052734375
134,2.1038159523876498e-08,3.465942569601658e-08,1.5765948600236664e-08,1.5765948600236664e-08,-1.3476611328125
135,4.5804306238557065e-08,2.593075590628531e-08,4.109761458179306e-08,4.109761458179306e-08,-1.34003173828125
136,6.5372998418403e-08,2.3228258913668163e-08,7.392079537245059e-08,7.392079537245059e-08,-1.33240234375
137,6.849821793902517e-08,2.8270970314722664e-08,9.687121410671676e-08,9.687121410671676e-08,-1.32477294921875
138,5.643875912905893e-08,3.742942610358971e-08,9.765117728923757e-08,9.765117728923757e-08,-1.3171435546875
139,3.9577256799141486e-08,4.578721610568164e-08,7.88084438715338e-08,7.88084438715338e-08,-1.30951416015625
140,2.67565946213515e-08,5.129941854482922e-08,5.3570043764471845e-08,5.3570043764471845e-08,-1.301884765625
141,1.9577060113544353e-08,5.4676086657567354e-08,3.348708112706506e-08,3.348708112706506e-08,-1.29425537109375
142,1.5163870211234715e-08,5.733083628417425e-08,2.1497570115220648e-08,2.1497570115220648e-08,-1.2866259765625
143,1.1152250216740766e-08,6.041409016855814e-08,1.4794572209280856e-08,1.4794572209280856e-08,-1.27899658203125
144,7.503276090194392e-09,6.429150404386195e-08,1.054570756978559e-08,1.054570756978559e-08,-1.2713671875
145,5.513333762647081e-09,6.742648388819917e-08,7.895974703156867e-09,7.895974703156867e-09,-1.26373779296875
146,6.209740429263507e-09,6.634429509364029e-08,6.792664553316097e-09,6.792664553316097e-09,-1.2561083984375
147,9.18211884368799e-09,5.816092692593546e-08,6.9212344330765496e-09,6.9212344330765496e-09,-1.24847900390625
148,1.2571333165357142e-08,4.35929710697911e-08,7.711898070801754e-09,7.711898070801754e-09,-1.240849609375
149,1.443572301806713e-08,2.706873380404881e-08,8.647313755773044e-09,8.647313755773044e-09,-1.23322021484375
150,1.4106304199980235e-08,1.3668929512801894e-08,9.419059503620868e-09,9.419059503620868e-09,-1.2255908203125
151,1.210042341070643e-08,5.9116073463009236e-09,9.833757636588559e-09,9.833757636588559e-09,-1.21796142578125
152,9.237048969503237e-09,3.071134496001639e-09,9.565634666200284e-09,9.565634666200284e-09,-1.21033203125
153,6.26917161583817e-09,2.9098090224258483e-09,8.270251672579848e-09,8.270251672579848e-09,-1.20270263671875
154,3.819585120548433e-09,3.744650053784867e-09,6.121858879251061e-09,6.121858879251061e-09,-1.1950732421875
155,2.090298638328838e-09,5.268879708864253e-09,3.861519542701128e-09,3.861519542701128e-09,-1.18744384765625
156,1.1365789435571755e-09,8.312117463687876e-09,2.1091290034251037e-09,2.1091290034251037e-09,-1.179814453125
157,2.0157975900286802e-09,1.4385002640044424e-08,1.2520559386917494e-09,1.2520559386917494e-09,-1.17218505859375
158,7.080760440239121e-09,2.486807347253408e-08,2.4497361554044766e-09,2.4497361554044766e-09,-1.1645556640625
159,1.8104034540417604e-08,3.9315460637273866e-08,7.939539894035977e-09,7.939539894035977e-09,-1.15692626953125
160,3.3663789135400266e-08,5.395561732400301e-08,1.9132821351556964e-08,1.9132821351556964e-08,-1.149296875
161,4.827612459734733e-08,6.265356764850831e-08,3.401258430116731e-08,3.401258430116731e-08,-1.14166748046875
162,5.4504368053049734e-08,6.067772822804797e-08,4.672943328594429e-08,4.672943328594429e-08,-1.1340380859375
163,4.765017279045977e-08,4.8432365358574306e-08,5.0544113499042635e-08,5.0544113499042635e-08,-1.12640869140625
164,3.028274329616548e-08,3.179632424895769e-08,4.2620336527806196e-08,4.2620336527806196e-08,-1.118779296875
165,1.1876438146589102e-08,1.8404248259550847e-08,2.7097442804019615e-08,2.7097442804019615e-08,-1.11114990234375
166,2.0649034422949044e-09,1.2508046198857811e-08,1.2864530342440188e-08,1.2864530342440188e-08,-1.1035205078125
167,3.448131660731525e-09,1.2528965276006531e-08,6.7969251120882244e-09,6.7969251120882244e-09,-1.09589111328125
168,1.1350561049508486e-08,1.3574001251484348e-08,8.801059239340484e-09,8.801059239340484e-09,-1.08826171875
169,1.9741305392847448e-08,1.2561291829168123e-08,1.376513247103985e-08,1.376513247103985e-08,-1.08063232421875
170,2.5861449666594137e-08,1.070081787737436e-08,1.7418739993935034e-08,1.7418739993935034e-08,-1.0730029296875
171,2.986554088123156e-08,1.1204081914344493e-08,1.9201206310467953e-08,1.9201206310467953e-08,-1.06537353515625
172,3.264300887011785e-08,1.5750475530184436e-08,2.0621978293000268e-08,2.0621978293000268e-08,-1.057744140625
173,3.490804913511199e-08,2.3666058007614237e-08,2.30687649710861e-08,2.30687649710861e-08,-1.05011474609375
174,3.677748545214527e-08,3.307469546535824e-08,2.7113075885518227e-08,2.7113075885518227e-08,-1.0424853515625
175,3.709650703594955e-08,4.1356998693173426e-08,3.191195026583192e-08,3.191195026583192e-08,-1.03485595703125
176,3.4002811226551065e-08,4.534356062407682e-08,3.4752551745303204e-08,3.4752551745303204e-08,-1.0272265625
177,2.705646440849668e-08,4.31060581066096e-08,3.269909604250906e-08,3.269909604250906e-08,-1.01959716796875
178,1.84892847399083e-08,3.6003548352785964e-08,2.5550702911271684e-08,2.5550702911271684e-08,-1.0119677734375
179,1.1822808058187558e-08,2.7849967818327418e-08,1.6478775358298265e-08,1.6478775358298265e-08,-1.00433837890625
180,9.28485315082969e-09,2.1594866113840463e-08,9.294277536894185e-09,9.294277536894185e-09,-0.9967089843750001
181,1.0502643422551619e-08,1.7381331109977357e-08,5.555266075814116e-09,5.555266075814116e-09,-0.9890795898437501
182,1.3200854211513808e-08,1.3822276818852912e-08,4.357945637200898e-09,4.357945637200898e-09,-0.9814501953125001
183,1.4930673895757368e-08,1.0139903759963291e-08,3.997171389795545e-09,3.997171389795545e-09,-0.9738208007812501
184,1.4545928269760573e-08,6.5695574539803e-09,3.293912400680522e-09,3.293912400680522e-09,-0.9661914062500001
185,1.2550794275269376e-08,3.527138353547394e-09,2.028416270293237e-09,2.028416270293237e-09,-0.9585620117187501
186,1.0201046570580084e-08,1.2895242827912982e-09,9.819015202998966e-10,9.819015202998966e-10,-0.9509326171875001
187,8.227096101249497e-09,1.9778979043699194e-10,1.419247454646233e-09,1.419247454646233e-09,-0.9433032226562501
188,6.385324650776282e-09,3.5945587679399334e-10,3.8097074421974246e-09,3.8097074421974246e-09,-0.9356738281250001
189,4.147733232176918e-09,1.130603463561923e-09,6.93527111914663e-09,6.93527111914663e-09,-0.9280444335937501
190,1.6737601701141757e-09,1.4981120237689831e-09,8.738197983880863e-09,8.738197983880863e-09,-0.9204150390625001
191,1.3421240445696537e-10,1.0952290861289432e-09,8.170563531465227e-09,8.170563531465227e-09,-0.9127856445312501
192,1.3081690590739316e-09,4.3084017487240536e-10,5.87110681266312e-09,5.87110681266312e-09,-0.9051562500000001
193,6.82870952122351e-09,1.1032686705915439e-10,3.141988293668783e-09,3.141988293668783e-09,-0.8975268554687501
194,1.714884538408134e-08,3.101912878356203e-10,9.764589895294916e-10,9.764589895294916e-10,-0.8898974609375001
195,3.0340490343271884e-08,1.054931507559904e-09,2.3165242839815093e-10,2.3165242839815093e-10,-0.8822680664062501
196,4.176067855564508e-08,2.3880275650188315e-09,1.7455341502991728e-09,1.7455341502991728e-09,-0.8746386718750001
197,4.594810743290775e-08,3.927825355002111e-09,5.305643901376608e-09,5.305643901376608e-09,-0.8670092773437501
198,4.0299896812185645e-08,4.709248364768128e-09,8.819134653159693e-09,8.819134653159693e-09,-0.8593798828125001
199,2.750998715763811e-08,4.051628006326379e-09,9.602393594746983e-09,9.602393594746983e-09,-0.8517504882812501
200,1.3951896442914772e-08,2.6142321338483074e-09,6.95900052242474e-09,6.95900052242474e-09,-0.8441210937500001
201,5.0236355016321e-09,2.232795162906192e-09,3.023284025339233e-09,3.023284025339233e-09,-0.8364916992187501
202,1.8042336527661596e-09,4.405297713644362e-09,6.498730968711875e-10,6.498730968711875e-10,-0.8288623046875001
203,1.8691408934488428e-09,8.796608435146357e-09,7.456726836654486e-10,7.456726836654486e-10,-0.8212329101562501
204,2.494138764648907e-09,1.3250628285512337e-08,2.038797394400922e-09,2.038797394400922e-09,-0.8136035156250001
205,2.5880679669951006e-09,1.5498488245826095e-08,3.1029166045450543e-09,3.1029166045450543e-09,-0.8059741210937501
206,2.3158512638773353e-09,1.5132948146125754e-08,3.8320996395228984e-09,3.8320996395228984e-09,-0.7983447265625001
207,2.1213702421846675e-09,1.3905223600614615e-08,4.817083406451508e-09,4.817083406451508e-09,-0.7907153320312501
208,2.3643301063334914e-09,1.3809648703236539e-08,6.023032037151617e-09,6.023032037151617e-09,-0.7830859375000001
209,3.1964829042662773e-09,1.478721796630942e-08,6.664038530070894e-09,6.664038530070894e-09,-0.7754565429687501
210,4.407664048936532e-09,1.466608177789177e-08,6.13707398191021e-09,6.13707398191021e-09,-0.7678271484375001
211,5.620387995348987e-09,1.1732455643708563e-08,4.653494877753826e-09,4.653494877753826e-09,-0.7601977539062501
212,6.670100333377573e-09,7.175750265165121e-09,3.0495714565131745e-09,3.0495714565131745e-09,-0.7525683593750001
213,7.527172595040992e-09,4.434064875550288e-09,2.2366806896282515e-09,2.2366806896282515e-09,-0.7449389648437501
214,7.934413368672177e-09,5.914668647972297e-09,2.6752977954138867e-09,2.6752977954138867e-09,-0.7373095703125001
215,7.528436008357272e-09,1.0655026607240407e-08,4.058132805709538e-09,4.058132805709538e-09,-0.7296801757812501
216,6.374113171155734e-09,1.5323436846529572e-08,5.511553856244302e-09,5.511553856244302e-09,-0.7220507812500001
217,5.078179392962388e-09,1.7091205160864133e-08,6.296015948165679e-09,6.296015948165679e-09,-0.7144213867187501
218,4.27983100744434e-09,1.530601043499999e-08,6.333657483812925e-09,6.333657483812925e-09,-0.7067919921875001
219,4.19483628755506e-09,1.1074240735845835e-08,6.049953159368564e-09,6.049953159368564e-09,-0.6991625976562501
220,4.6945287369763295e-09,6.220382976390337e-09,5.8955919412588335e-09,5.8955919412588335e-09,-0.6915332031250001
221,5.663960954513266e-09,2.6633031996455435e-09,6.15914645672585e-09,6.15914645672585e-09,-0.6839038085937501
222,7.1445298264024275e-09,1.7450862978732565e-09,7.017089935231484e-09,7.017089935231484e-09,-0.6762744140625001
223,9.115451445096538e-09,3.3245905635436264e-09,8.414558239220939e-09,8.414558239220939e-09,-0.6686450195312501
224,1.121754616355734e-08,5.714079460792203e-09,9.873548311135378e-09,9.873548311135378e-09,-0.6610156250000001
225,1.2813436521505052e-08,7.0757865562170785e-09,1.0692105502300293e-08,1.0692105502300293e-08,-0.6533862304687501
226,1.3379790942187728e-08,6.976762991055541e-09,1.0496788355764391e-08,1.0496788355764391e-08,-0.6457568359375001
227,1.2813237279272859e-08,6.419112893825779e-09,9.533722065863269e-09,9.533722065863269e-09,-0.6381274414062501
228,1.1364712363274885e-08,6.586702044152006e-09,8.379257317624805e-09,8.379257317624805e-09,-0.6304980468750001
229,9.380163460875225e-09,7.95541435648526e-09,7.4460185856378924e-09,7.4460185856378924e-09,-0.6228686523437501
230,7.1736014290973e-09,1.0391098952473326e-08,6.750773596530328e-09,6.750773596530328e-09,-0.6152392578125001
231,5.088506714684827e-09,1.3361235748113019e-08,6.014092569576657e-09,6.014092569576657e-09,-0.6076098632812501
232,3.5291526890181e-09,1.5807508090575186e-08,4.9821737328715904e-09,4.9821737328715904e-09,-0.5999804687500001
233,2.7956309087449386e-09,1.643001185887298e-08,3.79650841383553e-09,3.79650841383553e-09,-0.5923510742187501
234,2.898613731824705e-09,1.4669654175264203e-08,3.003711178372621e-09,3.003711178372621e-09,-0.5847216796875001
235,3.666909754449466e-09,1.1278235753975132e-08,3.0027482172517753e-09,3.0027482172517753e-09,-0.5770922851562501
236,4.9962501724922726e-09,7.693872142943248e-09,3.5670962171347216e-09,3.5670962171347216e-09,-0.5694628906250001
237,6.705615029233173e-09,5.136006525283338e-09,4.205470654573378e-09,4.205470654573378e-09,-0.5618334960937501
238,8.107988750253573e-09,4.446644775299784e-09,4.892220220830151e-09,4.892220220830151e-09,-0.5542041015625001
239,8.194324543878571e-09,6.087484317899312e-09,5.98250783369439e-09,5.98250783369439e-09,-0.5465747070312501
240,6.60041379311588e-09,9.487341794848775e-09,7.3698171483275066e-09,7.3698171483275066e-09,-0.5389453125000001
241,4.127165301716709e-09,1.2690627702889787e-08,8.240364040818132e-09,8.240364040818132e-09,-0.5313159179687501
242,1.9882777549234685e-09,1.3581612384113129e-08,7.901254635230573e-09,7.901254635230573e-09,-0.5236865234375001
243,7.56977597676984e-10,1.1694002730715102e-08,6.515908150066208e-09,6.515908150066208e-09,-0.5160571289062501
244,2.6273184493896666e-10,8.417806191779258e-09,4.812789473143099e-09,4.812789473143099e-09,-0.5084277343750001
245,1.76992555610559e-10,5.4677826619962455e-09,3.340567015876589e-09,3.340567015876589e-09,-0.5007983398437501
