,ku_hh,ku_vv,ku_hv,ku_range,ku_vh
45,1.4136921118157982e-06,9.389130428114105e-07,5.194239560284676e-07,-2.02667724609375,5.194239560284676e-07
46,2.6919285238861064e-06,1.8859616770333797e-06,1.35461073193395e-06,-2.0190478515625,1.35461073193395e-06
47,3.894688954548646e-06,2.914256968667603e-06,2.575900247261103e-06,-2.01141845703125,2.575900247261103e-06
48,4.487355148741148e-06,3.718252621821515e-06,3.723815842027936e-06,-2.0037890625,3.723815842027936e-06
49,4.145305535328524e-06,3.963060982235234e-06,4.272634115865016e-06,-1.99615966796875,4.272634115865016e-06
50,3.02614517489588e-06,3.4589421667363366e-06,3.908279223072823e-06,-1.9885302734375,3.908279223072823e-06
51,1.6920681842897484e-06,2.384274926402764e-06,2.797829049290173e-06,-1.98090087890625,2.797829049290173e-06
52,6.852092415835432e-07,1.2317045352416153e-06,1.5054049455091234e-06,-1.973271484375,1.5054049455091234e-06
53,1.852859372936634e-07,4.440697599531436e-07,5.636541525628998e-07,-1.96564208984375,5.636541525628998e-07
54,4.972689606715975e-08,1.2556849485994453e-07,1.356591340221093e-07,-1.9580126953125,1.356591340221093e-07
55,6.604480474277747e-08,1.0577390841779683e-07,6.373588554253748e-08,-1.95038330078125,6.373588554253748e-08
56,1.0973004657564004e-07,1.8276454252626074e-07,1.2665458163737144e-07,-1.94275390625,1.2665458163737144e-07
57,1.4457484589079274e-07,2.536219748394333e-07,1.9693709938401e-07,-1.93512451171875,1.9693709938401e-07
58,1.7006854243324625e-07,2.95022017828869e-07,2.394690054843679e-07,-1.9274951171875,2.394690054843679e-07
59,1.8287546273459005e-07,3.1026547029313795e-07,2.57512484201112e-07,-1.91986572265625,2.57512484201112e-07
60,1.6830341753836008e-07,2.9866686329247673e-07,2.518330322023864e-07,-1.912236328125,2.518330322023864e-07
61,1.21303933981445e-07,2.508576932092368e-07,2.1093774316712132e-07,-1.90460693359375,2.1093774316712132e-07
62,6.486910986538526e-08,1.7000882179511243e-07,1.3456917877024714e-07,-1.8969775390625,1.3456917877024714e-07
63,3.4706213678587765e-08,8.901426604087318e-08,5.467213590824234e-08,-1.88934814453125,5.467213590824234e-08
64,4.932471620260843e-08,4.9909747273046315e-08,1.7216040502672553e-08,-1.88171875,1.7216040502672553e-08
65,1.0141761256897001e-07,6.734757042298878e-08,4.5914968883420934e-08,-1.87408935546875,4.5914968883420934e-08
66,1.6988859823537586e-07,1.2118610537739015e-07,1.306944553420263e-07,-1.8664599609375,1.306944553420263e-07
67,2.3116207318722315e-07,1.791961702110656e-07,2.4214464773481124e-07,-1.85883056640625,2.4214464773481124e-07
68,2.6613205581279006e-07,2.180954672254797e-07,3.452771157005277e-07,-1.851201171875,3.452771157005277e-07
69,2.7328152829412214e-07,2.2865519310206153e-07,4.0403381972686913e-07,-1.84357177734375,4.0403381972686913e-07
70,2.847917968860067e-07,2.1475270946298643e-07,3.901611698680316e-07,-1.8359423828125,3.901611698680316e-07
71,3.6072174191311293e-07,1.9367337550157498e-07,3.045590957382869e-07,-1.82831298828125,3.045590957382869e-07
72,5.445741314053535e-07,1.9028363858665666e-07,1.9427502928233091e-07,-1.82068359375,1.9427502928233091e-07
73,8.098440653941751e-07,2.1847638722405414e-07,1.360621592692665e-07,-1.81305419921875,1.360621592692665e-07
74,1.0557757658742381e-06,2.634756187295782e-07,1.845257444518825e-07,-1.8054248046875,1.845257444518825e-07
75,1.1681994120300348e-06,2.8850128792096074e-07,3.2588648792332026e-07,-1.79779541015625,3.2588648792332026e-07
76,1.0927987439347107e-06,2.656579433828664e-07,4.811714123988099e-07,-1.790166015625,4.811714123988099e-07
77,8.611833349700993e-07,2.0111128440672559e-07,5.582554867408189e-07,-1.78253662109375,5.582554867408189e-07
78,5.623841693832687e-07,1.2997011834214546e-07,5.119210194490693e-07,-1.7749072265625,5.119210194490693e-07
79,2.9128330627893666e-07,8.80040680304406e-08,3.687671631100379e-07,-1.76727783203125,3.687671631100379e-07
80,1.0695049981033708e-07,8.632940351978815e-08,2.0128504133443344e-07,-1.7596484375,2.0128504133443344e-07
81,2.2701642778232748e-08,1.0866407797819834e-07,7.51470556917341e-08,-1.75201904296875,7.51470556917341e-08
82,2.849493558656751e-08,1.3073582305227105e-07,1.75300860907409e-08,-1.7443896484375,1.75300860907409e-08
83,1.162177507750793e-07,1.431609382550843e-07,2.9493476770044046e-08,-1.73676025390625,2.9493476770044046e-08
84,2.763440885240844e-07,1.5960285788923047e-07,1.1258951332366454e-07,-1.729130859375,1.1258951332366454e-07
85,4.7302496861156213e-07,2.0932081609956033e-07,2.6740528229100523e-07,-1.72150146484375,2.6740528229100523e-07
86,6.349485089688167e-07,3.1858920100904526e-07,4.657805112205752e-07,-1.7138720703125,4.657805112205752e-07
87,6.842104645534843e-07,4.792883932709808e-07,6.368948127560585e-07,-1.70624267578125,6.368948127560585e-07
88,5.874368889982239e-07,6.237786265421668e-07,6.955748795201026e-07,-1.69861328125,6.955748795201026e-07
89,3.879360660016295e-07,6.53448263072143e-07,5.997893884565616e-07,-1.69098388671875,5.997893884565616e-07
90,1.8343329828915936e-07,5.254168253231979e-07,3.909879067922004e-07,-1.6833544921875,3.909879067922004e-07
91,5.83606827928439e-08,3.1121934880711363e-07,1.7330788505770307e-07,-1.67572509765625,1.7330788505770307e-07
92,3.002426258869555e-08,1.4531953252689065e-07,3.911678700890319e-08,-1.668095703125,3.911678700890319e-08
93,5.842321776643866e-08,1.0843330511884895e-07,7.836111360160173e-09,-1.66046630859375,7.836111360160173e-09
94,9.882649521427892e-08,1.7146215353825297e-07,3.509111894083692e-08,-1.6528369140625,3.509111894083692e-08
95,1.3432775302829473e-07,2.4717067737716104e-07,7.088494899995129e-08,-1.64520751953125,7.088494899995129e-08
96,1.645642376815384e-07,2.745536288256808e-07,9.845795922195954e-08,-1.637578125,9.845795922195954e-08
97,1.8329272995809627e-07,2.500867628868048e-07,1.245248666519654e-07,-1.62994873046875,1.245248666519654e-07
98,1.776145757016161e-07,2.0075912458147367e-07,1.5122419700802922e-07,-1.6223193359375,1.5122419700802922e-07
99,1.4343212743522003e-07,1.4844980990431657e-07,1.662782968836586e-07,-1.61468994140625,1.662782968836586e-07
100,9.364590247611459e-08,1.0098332559765888e-07,1.5499398193284988e-07,-1.607060546875,1.5499398193284988e-07
101,4.966447748512381e-08,6.440223783076947e-08,1.160192465461861e-07,-1.59943115234375,1.160192465461861e-07
102,2.5812445677957736e-08,5.028296547122961e-08,6.514026518288527e-08,-1.5918017578125,6.514026518288527e-08
103,2.118468446181631e-08,6.525338031320021e-08,2.4476826768987314e-08,-1.58417236328125,2.4476826768987314e-08
104,2.4701664384795276e-08,9.749045612559735e-08,7.2866567378399395e-09,-1.57654296875,7.2866567378399395e-09
105,2.647553404020631e-08,1.2130305821160647e-07,1.1751173247519818e-08,-1.56891357421875,1.1751173247519818e-08
106,2.4253743308166873e-08,1.1765824935780796e-07,2.6871279861294516e-08,-1.5612841796875,2.6871279861294516e-08
107,2.1098977711011584e-08,8.8390752659539e-08,4.1916697796550283e-08,-1.55365478515625,4.1916697796550283e-08
108,1.9650591088607892e-08,5.0980554680307953e-08,5.105690028821965e-08,-1.546025390625,5.105690028821965e-08
109,1.9283175248588802e-08,2.3025816593535813e-08,5.2962477678431315e-08,-1.53839599609375,5.2962477678431315e-08
110,1.7355448674230152e-08,1.2159511560646369e-08,4.9204930063429434e-08,-1.5307666015625,4.9204930063429434e-08
111,1.2277982473631805e-08,1.648278264905441e-08,4.3048982309420214e-08,-1.52313720703125,4.3048982309420214e-08
112,6.1151700290965116e-09,3.0392222296329616e-08,3.812452835182937e-08,-1.5155078125,3.812452835182937e-08
113,4.7302738676626086e-09,4.991027729904524e-08,3.721944241185221e-08,-1.50787841796875,3.721944241185221e-08
114,1.3902690194454658e-08,7.516541191249788e-08,4.19174699789977e-08,-1.5002490234375,4.19174699789977e-08
115,3.314714564858079e-08,1.094071479128281e-07,5.2348105991046446e-08,-1.49261962890625,5.2348105991046446e-08
116,5.334231840353097e-08,1.5412347343450972e-07,6.591630231019849e-08,-1.484990234375,6.591630231019849e-08
117,6.267816342558361e-08,2.0193616298471788e-07,7.649303165281238e-08,-1.47736083984375,7.649303165281238e-08
118,5.6466819173174136e-08,2.3353676245326027e-07,7.712960719200521e-08,-1.4697314453125,7.712960719200521e-08
119,4.052104138576436e-08,2.2628385452647676e-07,6.555541900113236e-08,-1.46210205078125,6.555541900113236e-08
120,2.4564233884523984e-08,1.7346859743192415e-07,4.67341455899647e-08,-1.45447265625,4.67341455899647e-08
121,1.3961795486203763e-08,9.90501390648909e-08,2.8903690898762532e-08,-1.44684326171875,2.8903690898762532e-08
122,8.846071802577594e-09,4.984567428364003e-08,1.7361918635584265e-08,-1.4392138671875,1.7361918635584265e-08
123,8.76468174281206e-09,6.526105975220542e-08,1.2724881669911297e-08,-1.43158447265625,1.2724881669911297e-08
124,1.4575159663363053e-08,1.4774750793290633e-07,1.3820867960681853e-08,-1.423955078125,1.3820867960681853e-08
125,2.5552729768574324e-08,2.591074203189064e-07,1.9784635530238516e-08,-1.41632568359375,1.9784635530238516e-08
126,3.73794027413105e-08,3.451481114168914e-07,2.8941016527814376e-08,-1.4086962890625,2.8941016527814376e-08
127,4.467225350258081e-08,3.681608869098124e-07,3.7654858395729124e-08,-1.40106689453125,3.7654858395729124e-08
128,4.481774308101674e-08,3.246829052335191e-07,4.191320104163226e-08,-1.3934375,4.191320104163226e-08
129,3.8561800178066853e-08,2.4105920712226995e-07,3.9901813378940034e-08,-1.38580810546875,3.9901813378940034e-08
130,2.7837365334686282e-08,1.54180726108582e-07,3.2506650982496156e-08,-1.3781787109375,3.2506650982496156e-08
131,1.5049323407964785e-08,9.069632155435619e-08,2.1963410713487666e-08,-1.37054931640625,2.1963410713487666e-08
132,5.08638391423566e-09,5.658889710664344e-08,1.1605529917181486e-08,-1.362919921875,1.1605529917181486e-08
133,5.406162622190168e-09,4.192000261039102e-08,7.285474934199287e-09,-1.35529052734375,7.285474934199287e-09
134,2.0195571627597955e-08,3.454260268204769e-08,1.630559722427526e-08,-1.3476611328125,1.630559722427526e-08
135,4.36435681590291e-08,2.989186443743808e-08,4.092421753586893e-08,-1.34003173828125,4.092421753586893e-08
136,6.210523462721666e-08,2.9665770851720185e-08,7.214640633947334e-08,-1.33240234375,7.214640633947334e-08
137,6.541353567573902e-08,3.4757247262998384e-08,9.340828143095705e-08,-1.32477294921875,9.340828143095705e-08
138,5.521267737995021e-08,4.226398548803205e-08,9.353727867204136e-08,-1.3171435546875,9.353727867204136e-08
139,4.121189526728483e-08,4.8605824975301246e-08,7.571303646492825e-08,-1.30951416015625,7.571303646492825e-08
140,3.10482812599103e-08,5.285740427064318e-08,5.2704156279384014e-08,-1.301884765625,5.2704156279384014e-08
141,2.5433312534557696e-08,5.632233484687187e-08,3.482374215100752e-08,-1.29425537109375,3.482374215100752e-08
142,2.130706310217044e-08,6.04918638416372e-08,2.397379215266898e-08,-1.2866259765625,2.397379215266898e-08
143,1.6609460837946042e-08,6.612161827091513e-08,1.723425965252286e-08,-1.27899658203125,1.723425965252286e-08
144,1.17009572443522e-08,7.273122196017929e-08,1.2453167906530495e-08,-1.2713671875,1.2453167906530495e-08
145,8.168167092549769e-09,7.770019414180143e-08,9.56422591469512e-09,-1.26373779296875,9.56422591469512e-09
146,7.2659821939314734e-09,7.67763155858489e-08,8.859862097772831e-09,-1.2561083984375,8.859862097772831e-09
147,8.886951525659922e-09,6.712926074686692e-08,9.850874248058842e-09,-1.24847900390625,9.850874248058842e-09
148,1.1552684333205661e-08,5.0308730015268845e-08,1.1534583606719423e-08,-1.240849609375,1.1534583606719423e-08
149,1.355899257460976e-08,3.173823616736931e-08,1.3028709344441498e-08,-1.23322021484375,1.3028709344441498e-08
150,1.4100180042384966e-08,1.7083776396891244e-08,1.3929370364415073e-08,-1.2255908203125,1.3929370364415073e-08
151,1.3233350511467341e-08,8.896906295579592e-09,1.4187510334639434e-08,-1.21796142578125,1.4187510334639434e-08
152,1.1293068029215084e-08,6.0654909342400415e-09,1.3636488060418076e-08,-1.21033203125,1.3636488060418076e-08
153,8.817616764279729e-09,5.793014278997562e-09,1.1920342556781754e-08,-1.20270263671875,1.1920342556781754e-08
154,6.753165681662578e-09,6.022814514223167e-09,9.103833617149457e-09,-1.1950732421875,9.103833617149457e-09
155,6.479610446050746e-09,6.4283281790193505e-09,5.965918838839011e-09,-1.18744384765625,5.965918838839011e-09
156,9.995668018983981e-09,7.811083496585014e-09,3.4296451500858615e-09,-1.179814453125,3.4296451500858615e-09
157,1.987623349244444e-08,1.120957964557796e-08,2.299166601614724e-09,-1.17218505859375,2.299166601614724e-09
158,3.765481329523789e-08,1.7493150580970394e-08,3.9891792482223585e-09,-1.1645556640625,3.9891792482223585e-09
159,6.113890563855232e-08,2.6765483091558154e-08,1.064059118683278e-08,-1.15692626953125,1.064059118683278e-08
160,8.356342523317652e-08,3.7205765532633346e-08,2.3193911968327096e-08,-1.149296875,2.3193911968327096e-08
161,9.619802783985648e-08,4.471594151245545e-08,3.893633052895604e-08,-1.14166748046875,3.893633052895604e-08
162,9.285409576715213e-08,4.4831123740785266e-08,5.141769113151937e-08,-1.1340380859375,5.141769113151937e-08
163,7.377604921564374e-08,3.604540291709808e-08,5.38023997012483e-08,-1.12640869140625,5.38023997012483e-08
164,4.671412478746531e-08,2.175244283625166e-08,4.390592062591404e-08,-1.118779296875,4.390592062591404e-08
165,2.3218601317562554e-08,8.638905832410007e-09,2.70310969493029e-08,-1.11114990234375,2.70310969493029e-08
166,1.1333936930708879e-08,2.2160428927847457e-09,1.3005453351736022e-08,-1.1035205078125,1.3005453351736022e-08
167,1.0852708551385046e-08,3.080945649881549e-09,8.6879947885686e-09,-1.09589111328125,8.6879947885686e-09
168,1.5980879031396435e-08,7.460596351004043e-09,1.2978683340363456e-08,-1.08826171875,1.2978683340363456e-08
169,2.18100393113048e-08,1.1481483186993087e-08,1.954175990911926e-08,-1.08063232421875,1.954175990911926e-08
170,2.709843432681615e-08,1.4515599645573276e-08,2.354241489363236e-08,-1.0730029296875,2.354241489363236e-08
171,3.216135541362782e-08,1.836728458794555e-08,2.469895416332178e-08,-1.06537353515625,2.469895416332178e-08
172,3.668805941717291e-08,2.4357910316104024e-08,2.51042535337279e-08,-1.057744140625,2.51042535337279e-08
173,3.973763247302221e-08,3.214667776508195e-08,2.6446853989678088e-08,-1.05011474609375,2.6446853989678088e-08
174,4.001600798528675e-08,4.0558310127486966e-08,2.9240748959588412e-08,-1.0424853515625,2.9240748959588412e-08
175,3.601063569234682e-08,4.8085470870495245e-08,3.258263828652953e-08,-1.03485595703125,3.258263828652953e-08
176,2.7468024855238184e-08,5.2698562092508975e-08,3.4001691672513065e-08,-1.0272265625,3.4001691672513065e-08
177,1.7004787467926405e-08,5.2627576007633134e-08,3.101796538971191e-08,-1.01959716796875,3.101796538971191e-08
178,8.899252130735173e-09,4.8048416804995153e-08,2.370706119216438e-08,-1.0119677734375,2.370706119216438e-08
179,5.737605626530967e-09,4.1478544512375614e-08,1.5053621351178297e-08,-1.00433837890625,1.5053621351178297e-08
180,6.7676290680233365e-09,3.6104192363103475e-08,8.37448289305682e-09,-0.9967089843750001,8.37448289305682e-09
181,9.419045151161228e-09,3.3859957562228154e-08,4.88659264576289e-09,-0.9890795898437501,4.88659264576289e-09
182,1.1814119100886262e-08,3.481676995918749e-08,3.759543492509404e-09,-0.9814501953125001,3.759543492509404e-09
183,1.4205755188807111e-08,3.743371628432254e-08,3.5501568724045938e-09,-0.9738208007812501,3.5501568724045938e-09
184,1.8981332445521714e-08,3.909405789787434e-08,3.1245246757301735e-09,-0.9661914062500001,3.1245246757301735e-09
185,2.910977312008317e-08,3.758868592963962e-08,2.0380050156338523e-09,-0.9585620117187501,2.0380050156338523e-09
186,4.536035140430955e-08,3.3460835994161354e-08,9.428245343361885e-10,-0.9509326171875001,9.428245343361885e-10
187,6.450174211219021e-08,3.071118670213996e-08,1.3648405848769933e-09,-0.9433032226562501,1.3648405848769933e-09
188,8.088477143335613e-08,3.3688936036669424e-08,4.229673104061072e-09,-0.9356738281250001,4.229673104061072e-09
189,9.043599238382478e-08,4.233114087654002e-08,8.471526687822349e-09,-0.9280444335937501,8.471526687822349e-09
190,9.297598484368699e-08,5.0968200205814297e-08,1.1630013943682277e-08,-0.9204150390625001,1.1630013943682277e-08
191,9.046125898370477e-08,5.272608064406423e-08,1.1972730372343464e-08,-0.9127856445312501,1.1972730372343464e-08
192,8.364543271212603e-08,4.528601337237056e-08,9.687365463581496e-09,-0.9051562500000001,9.687365463581496e-09
193,7.161869302245139e-08,3.22471393962536e-08,6.12221408610077e-09,-0.8975268554687501,6.12221408610077e-09
194,5.4888470635304455e-08,1.9433355864000165e-08,2.6327835176861955e-09,-0.8898974609375001,2.6327835176861955e-09
195,3.766329706782603e-08,1.0580378615191421e-08,3.9086594358602e-10,-0.8822680664062501,3.9086594358602e-10
196,2.552575668284082e-08,6.141820125416015e-09,3.7072850951833893e-10,-0.8746386718750001,3.7072850951833893e-10
197,2.068944121095649e-08,4.744578507913327e-09,2.5326219090173602e-09,-0.8670092773437501,2.5326219090173602e-09
198,2.0679589825854277e-08,4.821838169350511e-09,5.2008639816829045e-09,-0.8593798828125001,5.2008639816829045e-09
199,2.207593471869567e-08,5.304544301453707e-09,6.132086243108892e-09,-0.8517504882812501,6.132086243108892e-09
200,2.4280461042345276e-08,5.797734636543278e-09,4.566325908248925e-09,-0.8441210937500001,4.566325908248925e-09
201,2.856851749822967e-08,6.593331133426136e-09,1.9193639141023623e-09,-0.8364916992187501,1.9193639141023623e-09
202,3.454052988479373e-08,8.320014625629856e-09,2.714271642609598e-10,-0.8288623046875001,2.714271642609598e-10
203,3.9428637956265954e-08,1.1220463464836686e-08,4.387838034577508e-10,-0.8212329101562501,4.387838034577508e-10
204,4.099304785867387e-08,1.4650357994094646e-08,1.691133813750511e-09,-0.8136035156250001,1.691133813750511e-09
205,3.960994147937087e-08,1.748768064302811e-08,2.9812036221892985e-09,-0.8059741210937501,2.9812036221892985e-09
206,3.698505307667302e-08,1.931711901635811e-08,3.935130313110003e-09,-0.7983447265625001,3.935130313110003e-09
207,3.389191987597844e-08,2.1161755814430245e-08,4.662779892237605e-09,-0.7907153320312501,4.662779892237605e-09
208,2.990734272943818e-08,2.4597317004467054e-08,5.1220059640347335e-09,-0.7830859375000001,5.1220059640347335e-09
209,2.4763204920723937e-08,2.9776066810723734e-08,5.013194449394831e-09,-0.7754565429687501,5.013194449394831e-09
210,1.925548395047961e-08,3.445877303144183e-08,4.168676920404837e-09,-0.7678271484375001,4.168676920404837e-09
211,1.4935070642727836e-08,3.5449442811657547e-08,2.8614896633839615e-09,-0.7601977539062501,2.8614896633839615e-09
212,1.313243539780527e-08,3.129835418731413e-08,1.7788981082517802e-09,-0.7525683593750001,1.7788981082517802e-09
213,1.4055937106985792e-08,2.363480879795155e-08,1.6772703396416033e-09,-0.7449389648437501,1.6772703396416033e-09
214,1.660926633015586e-08,1.581796718996151e-08,2.808216864308647e-09,-0.7373095703125001,2.808216864308647e-09
215,1.91620141654723e-08,1.0310878146475556e-08,4.552727021935299e-09,-0.7296801757812501,4.552727021935299e-09
216,2.0601299610881607e-08,7.30944083714364e-09,5.8331655792490335e-09,-0.7220507812500001,5.8331655792490335e-09
217,2.0696373090876853e-08,5.61209511552219e-09,6.086191633563953e-09,-0.7144213867187501,6.086191633563953e-09
218,1.9682407562894585e-08,4.413592777412479e-09,5.745698001558379e-09,-0.7067919921875001,5.745698001558379e-09
219,1.7806760504074374e-08,4.136387111518695e-09,5.691057368017281e-09,-0.6991625976562501,5.691057368017281e-09
220,1.534164508697596e-08,5.775387765864361e-09,6.400987094513051e-09,-0.6915332031250001,6.400987094513051e-09
221,1.2792158116277522e-08,9.66933115834497e-09,7.768702410166041e-09,-0.6839038085937501,7.768702410166041e-09
222,1.0768538327672691e-08,1.4810907277709474e-08,9.469714111180836e-09,-0.6762744140625001,9.469714111180836e-09
223,9.515892736347085e-09,1.9167404445721692e-08,1.114021364608337e-08,-0.6686450195312501,1.114021364608337e-08
224,8.699617812311006e-09,2.0808908361672754e-08,1.2258380089224384e-08,-0.6610156250000001,1.2258380089224384e-08
225,7.817019206994639e-09,1.9110591004842177e-08,1.2271856568722959e-08,-0.6533862304687501,1.2271856568722959e-08
226,6.756074566591412e-09,1.5099505338655813e-08,1.1065885668829113e-08,-0.6457568359375001,1.1065885668829113e-08
227,5.823615306662125e-09,1.0628159342914323e-08,9.160475786523827e-09,-0.6381274414062501,9.160475786523827e-09
228,5.302824109709704e-09,7.1465378744413484e-09,7.307990241011366e-09,-0.6304980468750001,7.307990241011366e-09
229,5.08334209417259e-09,5.128400631962592e-09,5.955884888246787e-09,-0.6228686523437501,5.955884888246787e-09
230,4.665140122106705e-09,4.305477157607385e-09,5.093603345788092e-09,-0.6152392578125001,5.093603345788092e-09
231,3.5885114013798465e-09,4.100428987584138e-09,4.442012089542157e-09,-0.6076098632812501,4.442012089542157e-09
232,2.0679040922365223e-09,3.963814228267547e-09,3.741950102533686e-09,-0.5999804687500001,3.741950102533686e-09
233,1.035154639691163e-09,3.73983174261328e-09,3.0222031986069405e-09,-0.5923510742187501,3.0222031986069405e-09
234,1.1672152357922068e-09,3.797866182633119e-09,2.6240755938227762e-09,-0.5847216796875001,2.6240755938227762e-09
235,2.1570718975424547e-09,4.503937723638962e-09,2.8223599208853647e-09,-0.5770922851562501,2.8223599208853647e-09
236,3.6559747397065674e-09,5.562907943256214e-09,3.479310662461561e-09,-0.5694628906250001,3.479310662461561e-09
237,6.634100282167851e-09,6.3169949167594605e-09,4.305581543405097e-09,-0.5618334960937501,4.305581543405097e-09
238,1.2560910033534983e-08,6.780647147196538e-09,5.365573286748873e-09,-0.5542041015625001,5.365573286748873e-09
239,2.0945459982549845e-08,7.825894521844854e-09,6.920796927973931e-09,-0.5465747070312501,6.920796927973931e-09
240,2.8797861080999937e-08,9.982469958626251e-09,8.725160514512527e-09,-0.5389453125000001,8.725160514512527e-09
241,3.315116986214029e-08,1.2434740414290546e-08,9.897904274360425e-09,-0.5313159179687501,9.897904274360425e-09
242,3.344089985508711e-08,1.3649647054620506e-08,9.712545306101436e-09,-0.5236865234375001,9.712545306101436e-09
243,3.103104390678578e-08,1.2837367870961159e-08,8.278058131240193e-09,-0.5160571289062501,8.278058131240193e-09
244,2.725172947791354e-08,1.0494107065997838e-08,6.307063379792472e-09,-0.5084277343750001,6.307063379792472e-09
245,2.2588164367433892e-08,7.69508539868521e-09,4.431864466756295e-09,-0.5007983398437501,4.431864466756295e-09
