,ka_hh,ka_vv,ka_hv,ka_vh,ka_range
84,3.9383044416565185e-07,1.1829102879837361e-07,1.2343534337527826e-07,1.2343534337527826e-07,-1.729130859375
85,6.465866742344251e-07,2.6835656915075016e-07,2.7502525235951485e-07,2.7502525235951485e-07,-1.72150146484375
86,8.164524282806986e-07,5.138647656494995e-07,4.6451411231350056e-07,4.6451411231350056e-07,-1.7138720703125
87,8.347063137286377e-07,7.996551623217936e-07,6.244006802005531e-07,6.244006802005531e-07,-1.70624267578125
88,6.967460881979114e-07,1.0098191878527653e-06,6.75292505011418e-07,6.75292505011418e-07,-1.69861328125
89,4.6793438084358006e-07,1.0286334854500735e-06,5.799053892838489e-07,5.799053892838489e-07,-1.69098388671875
90,2.468580843207636e-07,8.31626079928699e-07,3.791575422355795e-07,3.791575422355795e-07,-1.6833544921875
91,1.0841795386237106e-07,5.210344669969349e-07,1.7136179814094504e-07,1.7136179814094504e-07,-1.67572509765625
92,6.882464771602362e-08,2.5704893888621743e-07,4.279395045049537e-08,4.279395045049537e-08,-1.668095703125
93,9.648855939191435e-08,1.431601819837771e-07,1.141422867469151e-08,1.141422867469151e-08,-1.66046630859375
94,1.498937630982676e-07,1.710245523135271e-07,3.583595221683223e-08,3.583595221683223e-08,-1.6528369140625
95,2.0257714472922763e-07,2.5973893827385674e-07,6.939030093946063e-08,6.939030093946063e-08,-1.64520751953125
96,2.3993219511775486e-07,3.3102113570204843e-07,9.620101615780931e-08,9.620101615780931e-08,-1.637578125
97,2.4817773132185576e-07,3.504838583636039e-07,1.2246619363557503e-07,1.2246619363557503e-07,-1.62994873046875
98,2.1783530959728346e-07,3.214273355372418e-07,1.5045097150168925e-07,1.5045097150168925e-07,-1.6223193359375
99,1.5704187157490982e-07,2.618515407664857e-07,1.6827046596239548e-07,1.6827046596239548e-07,-1.61468994140625
100,9.328855498153322e-08,1.9184724340829605e-07,1.6008534442207196e-07,1.6008534442207196e-07,-1.607060546875
101,5.526102586037264e-08,1.3136664889294143e-07,1.220993158664793e-07,1.220993158664793e-07,-1.59943115234375
102,5.08460634124398e-08,9.523772914169136e-08,6.899522232868997e-08,6.899522232868997e-08,-1.5918017578125
103,6.36383382238129e-08,8.412734716694473e-08,2.4744306271293193e-08,2.4744306271293193e-08,-1.58417236328125
104,7.128597513435309e-08,8.39418303753049e-08,5.80622647385296e-09,5.80622647385296e-09,-1.57654296875
105,6.63613897023857e-08,7.843865957371786e-08,1.2047271586739632e-08,1.2047271586739632e-08,-1.56891357421875
106,5.9289502988457264e-08,6.222501355004587e-08,3.160514162608104e-08,3.160514162608104e-08,-1.5612841796875
107,6.299436859942576e-08,4.116281589267316e-08,5.155127163965949e-08,5.155127163965949e-08,-1.55365478515625
108,7.69826054468108e-08,2.3420623540609684e-08,6.413089120636471e-08,6.413089120636471e-08,-1.546025390625
109,8.679976877572657e-08,1.2822458759603306e-08,6.708357607088979e-08,6.708357607088979e-08,-1.53839599609375
110,7.822585750410188e-08,9.040783951424547e-09,6.204841128863895e-08,6.204841128863895e-08,-1.5307666015625
111,5.163981302843983e-08,1.0796217305668226e-08,5.309563127299116e-08,5.309563127299116e-08,-1.52313720703125
112,2.2429902493859196e-08,1.802706453191843e-08,4.4911293326815865e-08,4.4911293326815865e-08,-1.5155078125
113,6.9172808681728414e-09,3.2448928796433255e-08,4.10107583698763e-08,4.10107583698763e-08,-1.50787841796875
114,7.75134055691235e-09,5.7293226410192726e-08,4.315724349202499e-08,4.315724349202499e-08,-1.5002490234375
115,1.3604141437516245e-08,9.602855799462071e-08,5.142199575055448e-08,5.142199575055448e-08,-1.49261962890625
116,1.2914615216532066e-08,1.4866772727406503e-07,6.330440423622574e-08,6.330440423622574e-08,-1.484990234375
117,6.1425354182502115e-09,2.0574402063905762e-07,7.289686320921382e-08,7.289686320921382e-08,-1.47736083984375
118,3.1629417636772788e-09,2.4534109427986545e-07,7.327131925758422e-08,7.327131925758422e-08,-1.4697314453125
119,9.901381999846664e-09,2.417238399025222e-07,6.186038064204358e-08,6.186038064204358e-08,-1.46210205078125
120,2.0676288146071006e-08,1.8604855155475765e-07,4.326165649437039e-08,4.326165649437039e-08,-1.45447265625
121,2.55345314814246e-08,1.0350020831289083e-07,2.5485523383195658e-08,2.5485523383195658e-08,-1.44684326171875
122,2.3649243466393947e-08,4.6137915130938875e-08,1.3614003818465298e-08,1.3614003818465298e-08,-1.4392138671875
123,2.6184190802420002e-08,5.9374878866529205e-08,7.939910304081562e-09,7.939910304081562e-09,-1.43158447265625
124,4.425783287633988e-08,1.4685873980056695e-07,7.2025113897395125e-09,7.2025113897395125e-09,-1.423955078125
125,7.519605047349141e-08,2.6402890183351716e-07,1.1179521335635824e-08,1.1179521335635824e-08,-1.41632568359375
126,1.0222879499027441e-07,3.469272842264929e-07,1.941276693967771e-08,1.941276693967771e-08,-1.4086962890625
127,1.0786687797393321e-07,3.5347424839613656e-07,2.9141810538619952e-08,2.9141810538619952e-08,-1.40106689453125
128,8.768092149983967e-08,2.8660455783675404e-07,3.616240601291815e-08,3.616240601291815e-08,-1.3934375
129,5.2693273698657675e-08,1.8571400725009925e-07,3.764542791605107e-08,3.764542791605107e-08,-1.38580810546875
130,2.036052582578199e-08,9.699951384923686e-08,3.340112338449873e-08,3.340112338449873e-08,-1.3781787109375
131,3.345037989173292e-09,4.59384410664105e-08,2.489528523486236e-08,2.489528523486236e-08,-1.37054931640625
132,4.77512852071201e-09,2.980237185620858e-08,1.4949295571614575e-08,1.4949295571614575e-08,-1.362919921875
133,2.069126870686275e-08,3.072139078792004e-08,9.383407386952127e-09,9.383407386952127e-09,-1.35529052734375
134,4.386222659121124e-08,3.429690925027465e-08,1.63981114007844e-08,1.63981114007844e-08,-1.3476611328125
135,6.527499226892153e-08,3.7774611726404534e-08,3.978692489321329e-08,3.978692489321329e-08,-1.34003173828125
136,7.593336962752502e-08,4.4916992692130065e-08,7.141753092849261e-08,7.141753092849261e-08,-1.33240234375
137,7.14877839807365e-08,5.7427860148400654e-08,9.394373010947183e-08,9.394373010947183e-08,-1.32477294921875
138,5.575946009656101e-08,7.239747561291927e-08,9.449985300807332e-08,9.449985300807332e-08,-1.3171435546875
139,3.789547651582711e-08,8.553199583175268e-08,7.54353782952483e-08,7.54353782952483e-08,-1.30951416015625
140,2.528610179067571e-08,9.42988884473478e-08,5.0322885582965886e-08,5.0322885582965886e-08,-1.301884765625
141,1.9616448551120262e-08,9.824240693527616e-08,3.090872626774438e-08,3.090872626774438e-08,-1.29425537109375
142,1.8919113703577017e-08,9.808866050820715e-08,1.975611807132181e-08,1.975611807132181e-08,-1.2866259765625
143,2.143516471681037e-08,9.495645428580768e-08,1.3572891005741668e-08,1.3572891005741668e-08,-1.27899658203125
144,2.675797803367352e-08,8.938067382560826e-08,9.54030317496391e-09,9.54030317496391e-09,-1.2713671875
145,3.425136980510908e-08,8.087891620266001e-08,7.24930349871369e-09,7.24930349871369e-09,-1.26373779296875
146,4.134418428407999e-08,6.947633078608454e-08,7.013103788895375e-09,7.013103788895375e-09,-1.2561083984375
147,4.381270245469251e-08,5.7814187828127504e-08,8.54988919370448e-09,8.54988919370448e-09,-1.24847900390625
148,3.8569842264494194e-08,5.030694189640917e-08,1.1119411019274571e-08,1.1119411019274571e-08,-1.240849609375
149,2.6970681989885108e-08,4.905025326008481e-08,1.3977425458743507e-08,1.3977425458743507e-08,-1.23322021484375
150,1.482770316754379e-08,5.106832447976136e-08,1.6525540896203902e-08,1.6525540896203902e-08,-1.2255908203125
151,8.016266796551502e-09,5.070797553749594e-08,1.8178307167116144e-08,1.8178307167116144e-08,-1.21796142578125
152,7.9801552964492e-09,4.499328171761237e-08,1.8164652338310484e-08,1.8164652338310484e-08,-1.21033203125
153,1.1917370310795047e-08,3.630716936732147e-08,1.5844217846732088e-08,1.5844217846732088e-08,-1.20270263671875
154,1.6675476094037053e-08,3.022105805841241e-08,1.156746051155221e-08,1.156746051155221e-08,-1.1950732421875
155,2.1737986064369843e-08,3.2360207500563434e-08,6.853288937036597e-09,6.853288937036597e-09,-1.18744384765625
156,2.9163270531226716e-08,4.9313925479964906e-08,3.2922578192522496e-09,3.2922578192522496e-09,-1.179814453125
157,4.122673837031209e-08,9.242083124625991e-08,1.7350843659823079e-09,1.7350843659823079e-09,-1.17218505859375
158,5.6900720189918774e-08,1.7635305404523678e-07,3.0749086029549824e-09,3.0749086029549824e-09,-1.1645556640625
159,6.989212022842942e-08,3.068126775770983e-07,9.094149592444827e-09,9.094149592444827e-09,-1.15692626953125
160,7.205620408647459e-08,4.6445897901010083e-07,2.1128129321154968e-08,2.1128129321154968e-08,-1.149296875
161,6.069383574028141e-08,6.022083203316067e-07,3.723033638595163e-08,3.723033638595163e-08,-1.14166748046875
162,4.1809428875348555e-08,6.657834669085691e-07,5.1066243355815165e-08,5.1066243355815165e-08,-1.1340380859375
163,2.5197052319161674e-08,6.262442713016073e-07,5.4868585651395716e-08,5.4868585651395716e-08,-1.12640869140625
164,1.7222577757495876e-08,4.992949104660952e-07,4.531755217284626e-08,4.531755217284626e-08,-1.118779296875
165,1.8709501588677423e-08,3.353011066046682e-07,2.7538208368637412e-08,2.7538208368637412e-08,-1.11114990234375
166,2.7752220093763133e-08,1.883087010935089e-07,1.2270411041793403e-08,1.2270411041793403e-08,-1.1035205078125
167,4.274333273714319e-08,8.848361004890247e-08,7.397255628104153e-09,7.397255628104153e-09,-1.09589111328125
168,6.285328262250025e-08,3.6055788216446095e-08,1.2048777090940087e-08,1.2048777090940087e-08,-1.08826171875
169,8.597124877909381e-08,1.4525151359620232e-08,1.9376393890113232e-08,1.9376393890113232e-08,-1.08063232421875
170,1.0641220480950924e-07,7.088900870395686e-09,2.3955729881088687e-08,2.3955729881088687e-08,-1.0730029296875
171,1.1630864150973896e-07,4.086073773487194e-09,2.529021355207978e-08,2.529021355207978e-08,-1.06537353515625
172,1.111255916483094e-07,2.3368215634984038e-09,2.5600507585004583e-08,2.5600507585004583e-08,-1.057744140625
173,9.351372430007925e-08,3.236515606184481e-09,2.6819364440267427e-08,2.6819364440267427e-08,-1.05011474609375
174,7.076050930626374e-08,1.1129172130940304e-08,2.964861010824666e-08,2.964861010824666e-08,-1.0424853515625
175,4.8999619969304406e-08,2.8725766628577535e-08,3.322179880042165e-08,3.322179880042165e-08,-1.03485595703125
176,3.052623213715784e-08,5.147147452988224e-08,3.494207764469098e-08,3.494207764469098e-08,-1.0272265625
177,1.612310959504696e-08,6.893504863967436e-08,3.2140642206892094e-08,3.2140642206892094e-08,-1.01959716796875
178,9.262432138995925e-09,7.484090085059354e-08,2.4799317808961785e-08,2.4799317808961785e-08,-1.0119677734375
179,1.6472859035568405e-08,7.445847237623766e-08,1.5992153846990127e-08,1.5992153846990127e-08,-1.00433837890625
180,4.0074263439503605e-08,7.874133939158417e-08,9.232366288480182e-09,9.232366288480182e-09,-0.9967089843750001
181,6.96610894089944e-08,9.071549986060694e-08,5.834123520718431e-09,5.834123520718431e-09,-0.9890795898437501
182,8.630357072161165e-08,9.970914822056291e-08,4.8278863422695336e-09,4.8278863422695336e-09,-0.9814501953125001
183,7.996481378464545e-08,9.139677358955844e-08,4.522682517505797e-09,4.522682517505797e-09,-0.9738208007812501
184,5.9211799713984857e-08,6.818445732069246e-08,3.7139652757389786e-09,3.7139652757389786e-09,-0.9661914062500001
185,3.993572147151832e-08,6.46255516528734e-08,2.1499507281555834e-09,2.1499507281555834e-09,-0.9585620117187501
186,3.172199141065536e-08,1.3628704864923995e-07,7.163319377173151e-10,7.163319377173151e-10,-0.9509326171875001
187,4.47857930101226e-08,3.1306462001669317e-07,1.0146876347266588e-09,1.0146876347266588e-09,-0.9433032226562501
188,1.0432617686771299e-07,5.508393672420028e-07,3.974837204899634e-09,3.974837204899634e-09,-0.9356738281250001
189,2.403506214726777e-07,7.422979768586381e-07,8.60389161820673e-09,8.60389161820673e-09,-0.9280444335937501
190,4.550566509646336e-07,7.963670815623781e-07,1.2467345898982903e-08,1.2467345898982903e-08,-0.9204150390625001
191,7.074888821828886e-07,7.084444293267859e-07,1.3602776658942656e-08,1.3602776658942656e-08,-0.9127856445312501
192,9.386540344730811e-07,5.453120760055994e-07,1.1790481493953243e-08,1.1790481493953243e-08,-0.9051562500000001
193,1.1113213093368806e-06,3.7371454651042317e-07,8.13057524600471e-09,8.13057524600471e-09,-0.8975268554687501
194,1.2216880804546289e-06,2.2348141497495608e-07,4.074529489111414e-09,4.074529489111414e-09,-0.8898974609375001
195,1.2735669716554209e-06,1.0823533965735437e-07,1.0666651946509221e-09,1.0666651946509221e-09,-0.8822680664062501
196,1.2503093134232066e-06,4.351409304492847e-08,2.5337993436806806e-10,2.5337993436806806e-10,-0.8746386718750001
197,1.1270694759971718e-06,2.9346290079437317e-08,1.612672616959643e-09,1.612672616959643e-09,-0.8670092773437501
198,9.20870725650226e-07,3.765369479580794e-08,3.534421370406477e-09,3.534421370406477e-09,-0.8593798828125001
199,7.180197414027844e-07,3.6648331584728993e-08,4.058687728915185e-09,4.058687728915185e-09,-0.8517504882812501
200,6.230778983347314e-07,2.0316163436552764e-08,2.7654725634190566e-09,2.7654725634190566e-09,-0.8441210937500001
201,6.615092598162704e-07,4.622309480261415e-09,1.0592038660637025e-09,1.0592038660637025e-09,-0.8364916992187501
202,7.423395155454475e-07,4.61247637203608e-09,4.981021712607302e-10,4.981021712607302e-10,-0.8288623046875001
203,7.363905256465207e-07,2.5692555271991482e-08,1.2768928518436404e-09,1.2768928518436404e-09,-0.8212329101562501
204,5.935266838329924e-07,6.847418359418697e-08,2.5311913969342063e-09,2.5311913969342063e-09,-0.8136035156250001
205,3.759128576385711e-07,1.270881251812154e-07,3.616506340981638e-09,3.616506340981638e-09,-0.8059741210937501
206,1.8550687505329967e-07,1.83195199023713e-07,4.543046428196068e-09,4.543046428196068e-09,-0.7983447265625001
207,7.805245497446456e-08,2.149030755513806e-07,5.345553093950246e-09,5.345553093950246e-09,-0.7907153320312501
208,4.4450110536859864e-08,2.1844726199635116e-07,5.65703791744815e-09,5.65703791744815e-09,-0.7830859375000001
209,4.6709595457894443e-08,2.1340629100455529e-07,5.1090706365650746e-09,5.1090706365650746e-09,-0.7754565429687501
210,5.235612046028523e-08,2.1649535354251575e-07,3.827053846273186e-09,3.827053846273186e-09,-0.7678271484375001
211,4.572339736512587e-08,2.1484979427289293e-07,2.3505567429706402e-09,2.3505567429706402e-09,-0.7601977539062501
212,2.897949237713509e-08,1.8245588382208807e-07,1.2728692901335296e-09,1.2728692901335296e-09,-0.7525683593750001
213,1.9085848540262076e-08,1.2933562574765695e-07,1.0317763837914373e-09,1.0317763837914373e-09,-0.7449389648437501
214,3.516249817064659e-08,1.1610430348810494e-07,1.7359206253800667e-09,1.7359206253800667e-09,-0.7373095703125001
215,8.124271062868441e-08,1.9677609179256796e-07,2.9702652918468145e-09,2.9702652918468145e-09,-0.7296801757812501
216,1.4027532382625482e-07,3.474187820939865e-07,3.979785192770745e-09,3.979785192770745e-09,-0.7220507812500001
217,1.853562256051624e-07,4.702898863441014e-07,4.305614970794903e-09,4.305614970794903e-09,-0.7144213867187501
218,1.9714658246476696e-07,4.782130101849809e-07,4.177242901839394e-09,4.177242901839394e-09,-0.7067919921875001
219,1.7324191241188934e-07,3.687423940795174e-07,4.152044352518064e-09,4.152044352518064e-09,-0.6991625976562501
220,1.2556303647201715e-07,2.138947158500315e-07,4.514002626385407e-09,4.514002626385407e-09,-0.6915332031250001
221,7.1850059018943e-08,8.989863955877467e-08,5.196807840852839e-09,5.196807840852839e-09,-0.6839038085937501
222,2.862254415548575e-08,2.5320105322652258e-08,6.108067481902087e-09,6.108067481902087e-09,-0.6762744140625001
223,7.495960553389531e-09,5.004732196598952e-09,7.18651701274689e-09,7.18651701274689e-09,-0.6686450195312501
224,1.2018334316670921e-08,2.7936887819820377e-09,8.152565330796962e-09,8.152565330796962e-09,-0.6610156250000001
225,3.427397774118559e-08,3.4223109637570854e-09,8.543104477534343e-09,8.543104477534343e-09,-0.6533862304687501
226,5.662207568481343e-08,4.200365459555332e-09,8.156590415148585e-09,8.156590415148585e-09,-0.6457568359375001
227,6.281125569318908e-08,8.356521967024562e-09,7.310763834971091e-09,7.310763834971091e-09,-0.6381274414062501
228,5.073540243365679e-08,1.832994368126208e-08,6.561178393823805e-09,6.561178393823805e-09,-0.6304980468750001
229,3.266206819762508e-08,3.085819472860778e-08,6.250271247344765e-09,6.250271247344765e-09,-0.6228686523437501
230,2.254445165534637e-08,3.761235288645094e-08,6.301861206225545e-09,6.301861206225545e-09,-0.6152392578125001
231,2.654071427285094e-08,3.305190676609358e-08,6.278334185760663e-09,6.278334185760663e-09,-0.6076098632812501
232,4.4659192108908986e-08,2.1525600323926898e-08,5.6768648973217555e-09,5.6768648973217555e-09,-0.5999804687500001
233,7.20025222300846e-08,1.4523904645291392e-08,4.418094148712323e-09,4.418094148712323e-09,-0.5923510742187501
234,9.404252407612673e-08,2.1656204511384324e-08,3.050695005776447e-09,3.050695005776447e-09,-0.5847216796875001
235,9.143194882066491e-08,4.633026097504264e-08,2.249694186705536e-09,2.249694186705536e-09,-0.5770922851562501
236,6.05807067373093e-08,8.812869286671487e-08,2.1680827997521985e-09,2.1680827997521985e-09,-0.5694628906250001
237,2.4976562725592783e-08,1.449543782276467e-07,2.5704306908606506e-09,2.5704306908606506e-09,-0.5618334960937501
238,1.7332463638307907e-08,2.1225917366055792e-07,3.488074971168188e-09,3.488074971168188e-09,-0.5542041015625001
239,5.4097711785405725e-08,2.816420719003612e-07,5.23597658738702e-09,5.23597658738702e-09,-0.5465747070312501
240,1.332528939955e-07,3.3832152975848017e-07,7.668976688940244e-09,7.668976688940244e-09,-0.5389453125000001
241,2.4797328697426537e-07,3.596889517774695e-07,9.869288910188288e-09,9.869288910188288e-09,-0.5313159179687501
242,3.889594568392239e-07,3.2520503746845325e-07,1.0846874981019637e-08,1.0846874981019637e-08,-0.5236865234375001
243,5.349433763274001e-07,2.376155030544184e-07,1.035101907365163e-08,1.035101907365163e-08,-0.5160571289062501
244,6.507625517194073e-07,1.3158409788713056e-07,8.860483421275385e-09,8.860483421275385e-09,-0.5084277343750001
245,6.973238521445752e-07,5.1013785947956463e-08,6.986751917397615e-09,6.986751917397615e-09,-0.5007983398437501
