,ka_hh,ka_vv,ka_hv,ka_vh,ka_range
51,1.7348278849504248e-06,2.394114166010603e-06,2.8332191884136803e-06,2.8332191884136803e-06,-1.98090087890625
52,7.171279945650386e-07,1.2444386496908007e-06,1.5368130910143468e-06,1.5368130910143468e-06,-1.973271484375
53,2.0416387607387747e-07,4.5211256972048616e-07,5.850887848304471e-07,5.850887848304471e-07,-1.96564208984375
54,5.533030513206515e-08,1.2543760208682895e-07,1.4652695427857706e-07,1.4652695427857706e-07,-1.9580126953125
55,5.922768806199591e-08,9.654354443402411e-08,6.506061704698704e-08,6.506061704698704e-08,-1.95038330078125
56,9.272361961999999e-08,1.644642422851657e-07,1.1914660427412176e-07,1.1914660427412176e-07,-1.94275390625
57,1.2035281969988114e-07,2.2725290854790497e-07,1.8184529679121992e-07,1.8184529679121992e-07,-1.93512451171875
58,1.4116177021904612e-07,2.627882515642394e-07,2.1904733573155664e-07,2.1904733573155664e-07,-1.9274951171875
59,1.5184385990774442e-07,2.750052523878371e-07,2.3410274273232426e-07,2.3410274273232426e-07,-1.91986572265625
60,1.393538260217948e-07,2.6359941919445803e-07,2.2775090610162462e-07,2.2775090610162462e-07,-1.912236328125
61,9.987407627398526e-08,2.2003396648029135e-07,1.8955672545588487e-07,1.8955672545588487e-07,-1.90460693359375
62,5.431193552870909e-08,1.4767259484758996e-07,1.19942886886511e-07,1.19942886886511e-07,-1.8969775390625
63,3.331660647336951e-08,7.700541401550142e-08,4.8641526852458664e-08,4.8641526852458664e-08,-1.88934814453125
64,5.1018754556409534e-08,4.544058188028564e-08,1.691138989124042e-08,1.691138989124042e-08,-1.88171875
65,9.968999186348611e-08,6.40069898820456e-08,4.4791040135932383e-08,4.4791040135932383e-08,-1.87408935546875
66,1.619449312203315e-07,1.1286458212392717e-07,1.2257051171706585e-07,1.2257051171706585e-07,-1.8664599609375
67,2.194827564892295e-07,1.6388270438923538e-07,2.2505804243782688e-07,2.2505804243782688e-07,-1.85883056640625
68,2.5657414826079836e-07,1.990113798229462e-07,3.2269526846231766e-07,3.2269526846231766e-07,-1.851201171875
69,2.706311562653592e-07,2.1231247894773025e-07,3.830633758070693e-07,3.830633758070693e-07,-1.84357177734375
70,2.8834634162882596e-07,2.0690100345340754e-07,3.776736029875149e-07,3.776736029875149e-07,-1.8359423828125
71,3.6334748306584554e-07,1.9503189264780553e-07,3.0290071083707266e-07,3.0290071083707266e-07,-1.82831298828125
72,5.369931910715083e-07,1.9502291982283023e-07,1.9906251399200747e-07,1.9906251399200747e-07,-1.82068359375
73,7.876445874829933e-07,2.176461775063277e-07,1.382120088098569e-07,1.382120088098569e-07,-1.81305419921875
74,1.0235128442438945e-06,2.5157134190513656e-07,1.7587298979473082e-07,1.7587298979473082e-07,-1.8054248046875
75,1.136942424280001e-06,2.676433623803961e-07,3.0447884022800344e-07,3.0447884022800344e-07,-1.79779541015625
76,1.0732307773740003e-06,2.4350924077933435e-07,4.522835572453051e-07,4.522835572453051e-07,-1.790166015625
77,8.578186090478864e-07,1.8468953154463113e-07,5.307591712062015e-07,5.307591712062015e-07,-1.78253662109375
78,5.723698120197631e-07,1.211182404308563e-07,4.930929490560195e-07,4.930929490560195e-07,-1.7749072265625
79,3.069830719577213e-07,8.370985007759675e-08,3.609005182018841e-07,3.609005182018841e-07,-1.76727783203125
80,1.1974503170367069e-07,8.214098014839892e-08,2.014921347515601e-07,2.014921347515601e-07,-1.7596484375
81,2.6216560313099692e-08,1.0163093620646048e-07,7.776794540064562e-08,7.776794540064562e-08,-1.75201904296875
82,2.0233792146532052e-08,1.2013879752420873e-07,1.7387176851124062e-08,1.7387176851124062e-08,-1.7443896484375
83,9.699231322058864e-08,1.295485923397544e-07,2.39431708045361e-08,2.39431708045361e-08,-1.73676025390625
84,2.481443728229362e-07,1.4336156543016168e-07,1.0130841610321006e-07,1.0130841610321006e-07,-1.729130859375
85,4.373729495567189e-07,1.8979804305169846e-07,2.507202276444866e-07,2.507202276444866e-07,-1.72150146484375
86,5.933536413053393e-07,2.945470020101762e-07,4.435388611755837e-07,4.435388611755837e-07,-1.7138720703125
87,6.400296776376372e-07,4.507897686058281e-07,6.091988393318506e-07,6.091988393318506e-07,-1.70624267578125
88,5.466153664559412e-07,5.940513524130892e-07,6.646396353211537e-07,6.646396353211537e-07,-1.69861328125
89,3.569238736774116e-07,6.282719752798285e-07,5.705900446198281e-07,5.705900446198281e-07,-1.69098388671875
90,1.6549361685401467e-07,5.094187354403897e-07,3.6915020820449727e-07,3.6915020820449727e-07,-1.6833544921875
91,5.149139562617086e-08,3.042162655947618e-07,1.6161687694382953e-07,1.6161687694382953e-07,-1.67572509765625
92,2.840869880894801e-08,1.427738468708668e-07,3.5905265246201804e-08,3.5905265246201804e-08,-1.668095703125
93,5.597877392493399e-08,1.0590255634148478e-07,8.720907928196993e-09,8.720907928196993e-09,-1.66046630859375
94,9.18168373354113e-08,1.683296097324786e-07,3.6003964359969816e-08,3.6003964359969816e-08,-1.6528369140625
95,1.2172995860603638e-07,2.459318069976037e-07,6.95262009323128e-08,6.95262009323128e-08,-1.64520751953125
96,1.473362440616928e-07,2.772083624294414e-07,9.387959090203773e-08,9.387959090203773e-08,-1.637578125
97,1.6384944467789103e-07,2.5599230555644665e-07,1.1665198441258232e-07,1.1665198441258232e-07,-1.62994873046875
98,1.593012751714677e-07,2.077243407930769e-07,1.4118702846500497e-07,1.4118702846500497e-07,-1.6223193359375
99,1.293098822205174e-07,1.5488527000460789e-07,1.565089658609587e-07,1.565089658609587e-07,-1.61468994140625
100,8.504191663806692e-08,1.0635604017325704e-07,1.481034369354588e-07,1.481034369354588e-07,-1.607060546875
101,4.567721614461781e-08,6.805082365735541e-08,1.1315805380873146e-07,1.1315805380873146e-07,-1.59943115234375
102,2.4155045237132242e-08,5.0934090235257876e-08,6.538032508361819e-08,6.538032508361819e-08,-1.5918017578125
103,1.9618892320568917e-08,6.246115024776086e-08,2.5739990104214925e-08,2.5739990104214925e-08,-1.58417236328125
104,2.215271440861671e-08,9.320985443830895e-08,7.852081232564388e-09,7.852081232564388e-09,-1.57654296875
105,2.3370200114523938e-08,1.1906428151086016e-07,1.1046027596976474e-08,1.1046027596976474e-08,-1.56891357421875
106,2.195368991435253e-08,1.196481945952288e-07,2.5192694637354766e-08,2.5192694637354766e-08,-1.5612841796875
107,2.0691340166273903e-08,9.351686768107047e-08,3.9732261371565457e-08,3.9732261371565457e-08,-1.55365478515625
108,2.0971297724566275e-08,5.599655309845981e-08,4.861500471782122e-08,4.861500471782122e-08,-1.546025390625
109,2.1097002561996015e-08,2.541550568285392e-08,5.034485162227004e-08,5.034485162227004e-08,-1.53839599609375
110,1.8540285360611602e-08,1.1908500466966195e-08,4.650539100448136e-08,4.650539100448136e-08,-1.5307666015625
111,1.270687109278468e-08,1.544834979615018e-08,4.041214144941027e-08,4.041214144941027e-08,-1.52313720703125
112,6.28875185404e-09,3.034453008167715e-08,3.5648011270024385e-08,3.5648011270024385e-08,-1.5155078125
113,4.848813778975174e-09,5.1118931110220146e-08,3.488987399714371e-08,3.488987399714371e-08,-1.50787841796875
114,1.381701365565154e-08,7.648679296541766e-08,3.9718284975359395e-08,3.9718284975359395e-08,-1.5002490234375
115,3.3296773959135145e-08,1.0938323205583817e-07,5.048462403612212e-08,5.048462403612212e-08,-1.49261962890625
116,5.515178363357807e-08,1.5191507630820734e-07,6.491412751556199e-08,6.491412751556199e-08,-1.484990234375
117,6.741955572327437e-08,1.9748309323695216e-07,7.697367898810194e-08,7.697367898810194e-08,-1.47736083984375
118,6.376665946945648e-08,2.2732766304958465e-07,7.937383800186522e-08,7.937383800186522e-08,-1.4697314453125
119,4.8425089107043356e-08,2.1925485956880034e-07,6.922490849918952e-08,6.922490849918952e-08,-1.46210205078125
120,3.1210222694117604e-08,1.6688864160257238e-07,5.102834984251895e-08,5.102834984251895e-08,-1.45447265625
121,1.896811370775673e-08,9.404443077394659e-08,3.304173560514801e-08,3.304173560514801e-08,-1.44684326171875
122,1.306073899927802e-08,4.6835967974421994e-08,2.098500322993159e-08,2.098500322993159e-08,-1.4392138671875
123,1.307062454203749e-08,6.396498012219731e-08,1.591956838802781e-08,1.591956838802781e-08,-1.43158447265625
124,1.9233360203208743e-08,1.4777383796257886e-07,1.6847971812384694e-08,1.6847971812384694e-08,-1.423955078125
125,3.044915420021856e-08,2.604528894918812e-07,2.2831299778185938e-08,2.2831299778185938e-08,-1.41632568359375
126,4.2405186032899264e-08,3.4806951769045993e-07,3.206842756715991e-08,3.206842756715991e-08,-1.4086962890625
127,4.967416735518946e-08,3.7266192252080264e-07,4.084484957884726e-08,4.084484957884726e-08,-1.40106689453125
128,4.9379426314912766e-08,3.3020183709318905e-07,4.5075527345949045e-08,4.5075527345949045e-08,-1.3934375
129,4.207441222080346e-08,2.466088587607351e-07,4.285282494910521e-08,4.285282494910521e-08,-1.38580810546875
130,2.9862080993667663e-08,1.5876503745092922e-07,3.4991487583132075e-08,3.4991487583132075e-08,-1.3781787109375
131,1.5628307828558343e-08,9.372493512120776e-08,2.3720176843543605e-08,2.3720176843543605e-08,-1.37054931640625
132,4.744150435032559e-09,5.807376009890036e-08,1.2434212709973537e-08,1.2434212709973537e-08,-1.362919921875
133,4.839301180132868e-09,4.2305571666757496e-08,7.117130246928743e-09,7.117130246928743e-09,-1.35529052734375
134,1.9853072686067182e-08,3.424320761143839e-08,1.5253529719806452e-08,1.5253529719806452e-08,-1.3476611328125
135,4.349733673704775e-08,2.8942525053911725e-08,3.925890277448018e-08,3.925890277448018e-08,-1.34003173828125
136,6.17879740805024e-08,2.785838541349215e-08,7.018342488532522e-08,7.018342488532522e-08,-1.33240234375
137,6.457114638246784e-08,3.207126054778431e-08,9.138795637623143e-08,9.138795637623143e-08,-1.32477294921875
138,5.373579935832916e-08,3.900036563329439e-08,9.157507858478599e-08,9.157507858478599e-08,-1.3171435546875
139,3.9221722265603323e-08,4.503151467164611e-08,7.383318492194127e-08,7.383318492194127e-08,-1.30951416015625
140,2.8793744622481265e-08,4.884716367106288e-08,5.093195892639919e-08,5.093195892639919e-08,-1.301884765625
141,2.3212354266690944e-08,5.1457273215358113e-08,3.328384658351461e-08,3.328384658351461e-08,-1.29425537109375
142,1.934667132216108e-08,5.443605169353452e-08,2.2892440527863656e-08,2.2892440527863656e-08,-1.2866259765625
143,1.4917696110863607e-08,5.885495315618674e-08,1.6778875678714634e-08,1.6778875678714634e-08,-1.27899658203125
144,1.0080403985635661e-08,6.460475093898356e-08,1.2510086903082135e-08,1.2510086903082135e-08,-1.2713671875
145,6.448304645803518e-09,6.948122193292686e-08,9.671715870209958e-09,9.671715870209958e-09,-1.26373779296875
146,5.505658593758556e-09,6.954612070833288e-08,8.403992162990804e-09,8.403992162990804e-09,-1.2561083984375
147,7.2995662359014186e-09,6.181301643948959e-08,8.40069256586297e-09,8.40069256586297e-09,-1.24847900390625
148,1.023995123875825e-08,4.71014945464779e-08,9.075498274176303e-09,9.075498274176303e-09,-1.240849609375
149,1.2350115229927074e-08,2.998976039031741e-08,9.934432089656803e-09,9.934432089656803e-09,-1.23322021484375
150,1.2645121506177263e-08,1.5779258538079898e-08,1.0713082580868162e-08,1.0713082580868162e-08,-1.2255908203125
151,1.1230971031904373e-08,7.307914083058036e-09,1.1244487096949741e-08,1.1244487096949741e-08,-1.21796142578125
152,8.650982325837086e-09,4.1179214783846504e-09,1.1173657329118668e-08,1.1173657329118668e-08,-1.21033203125
153,5.630932476420745e-09,4.0128713769892925e-09,1.0050686456690391e-08,1.0050686456690391e-08,-1.20270263671875
154,3.0359322800046737e-09,5.167170822294272e-09,7.910516326894507e-09,7.910516326894507e-09,-1.1950732421875
155,1.5937621445802665e-09,7.093883523385657e-09,5.431625898235051e-09,5.431625898235051e-09,-1.18744384765625
156,2.050239749401038e-09,1.0347559412146814e-08,3.336387681816387e-09,3.336387681816387e-09,-1.179814453125
157,5.98255828464322e-09,1.585919154436105e-08,2.246225191247203e-09,2.246225191247203e-09,-1.17218505859375
158,1.5783619269150227e-08,2.420842826581748e-08,3.555388889708315e-09,3.555388889708315e-09,-1.1645556640625
159,3.265018857192274e-08,3.453202584015815e-08,9.619549180719634e-09,9.619549180719634e-09,-1.15692626953125
160,5.3798592079743546e-08,4.3745046087127285e-08,2.1779659046202776e-08,2.1779659046202776e-08,-1.149296875
161,7.159663574175878e-08,4.7608014534613755e-08,3.769866946467655e-08,3.769866946467655e-08,-1.14166748046875
162,7.66647980994498e-08,4.3614559673355014e-08,5.100352096643604e-08,5.100352096643604e-08,-1.1340380859375
163,6.438757794942991e-08,3.330528582658842e-08,5.454187561709646e-08,5.454187561709646e-08,-1.12640869140625
164,4.007812484489567e-08,2.1716134856133542e-08,4.5597703686655144e-08,4.5597703686655144e-08,-1.118779296875
165,1.662627097684122e-08,1.4132626432506135e-08,2.899235742085151e-08,2.899235742085151e-08,-1.11114990234375
166,4.9140901242179615e-09,1.2513103101842694e-08,1.4300654819216972e-08,1.4300654819216972e-08,-1.1035205078125
167,6.11894775208086e-09,1.4411289804255362e-08,8.490617264323909e-09,8.490617264323909e-09,-1.09589111328125
168,1.364326026436817e-08,1.5595477764181096e-08,1.0999361741283343e-08,1.0999361741283343e-08,-1.08826171875
169,2.1023213751462717e-08,1.4189302435693357e-08,1.624126292814984e-08,1.624126292814984e-08,-1.08063232421875
170,2.6313814860775597e-08,1.2184948214627013e-08,1.9855136448718406e-08,1.9855136448718406e-08,-1.0730029296875
171,3.028909452463911e-08,1.2951375192781494e-08,2.145195203459899e-08,2.145195203459899e-08,-1.06537353515625
172,3.35405402705949e-08,1.803364483841614e-08,2.2673175679019595e-08,2.2673175679019595e-08,-1.057744140625
173,3.590534165066703e-08,2.6629084395392856e-08,2.489270967605895e-08,2.489270967605895e-08,-1.05011474609375
174,3.673303904496034e-08,3.685582515706762e-08,2.8599066043573725e-08,2.8599066043573725e-08,-1.0424853515625
175,3.479883188457197e-08,4.6248430901562576e-08,3.2890836720823484e-08,3.2890836720823484e-08,-1.03485595703125
176,2.9063474429545435e-08,5.177610285398908e-08,3.5084836397180367e-08,3.5084836397180367e-08,-1.0272265625
177,2.0314090746769976e-08,5.119734117762279e-08,3.2384567395116325e-08,3.2384567395116325e-08,-1.01959716796875
178,1.156668302982938e-08,4.4945857951644754e-08,2.4772333058804702e-08,2.4772333058804702e-08,-1.0119677734375
179,6.256227630275426e-09,3.595068372444794e-08,1.5524066853292387e-08,1.5524066853292387e-08,-1.00433837890625
180,5.811923519220575e-09,2.7262941285937973e-08,8.407875348229088e-09,8.407875348229088e-09,-0.9967089843750001
181,8.704126550938825e-09,2.0169298306869157e-08,4.834195388137004e-09,4.834195388137004e-09,-0.9890795898437501
182,1.1707306215433928e-08,1.4452443517052651e-08,3.762926177283101e-09,3.762926177283101e-09,-0.9814501953125001
183,1.2535446657315697e-08,9.675745258243076e-09,3.464642764098621e-09,3.464642764098621e-09,-0.9738208007812501
184,1.1780473804501372e-08,5.816246617817718e-09,2.8364236681993986e-09,2.8364236681993986e-09,-0.9661914062500001
185,1.2268992519201585e-08,3.0785143389435595e-09,1.713066459077369e-09,1.713066459077369e-09,-0.9585620117187501
186,1.621419720573305e-08,1.589851623844479e-09,8.424924505579669e-10,8.424924505579669e-10,-0.9509326171875001
187,2.2830960916003887e-08,1.2552539401730207e-09,1.477905468265156e-09,1.477905468265156e-09,-0.9433032226562501
188,2.867268945295221e-08,1.6836422858882298e-09,4.218897998868295e-09,4.218897998868295e-09,-0.9356738281250001
189,3.0253222952041896e-08,2.269349800530766e-09,8.007122543212841e-09,8.007122543212841e-09,-0.9280444335937501
190,2.6481450259845735e-08,2.5126780490250624e-09,1.0716208316306708e-08,1.0716208316306708e-08,-0.9204150390625001
191,1.896429046336819e-08,2.3253385782695543e-09,1.0943633335008438e-08,1.0943633335008438e-08,-0.9127856445312501
192,1.0524920102256124e-08,2.012002151717174e-09,8.937962769998899e-09,8.937962769998899e-09,-0.9051562500000001
193,3.817664496811768e-09,1.9844982224173033e-09,5.855777653070084e-09,5.855777653070084e-09,-0.8975268554687501
194,9.757577672497489e-10,2.4887996648972216e-09,2.817893200292734e-09,2.817893200292734e-09,-0.8898974609375001
195,3.245137083888581e-09,3.4703386846077564e-09,8.986304792476455e-10,8.986304792476455e-10,-0.8822680664062501
196,9.734050492307031e-09,4.547025451131092e-09,1.1043206427649307e-09,1.1043206427649307e-09,-0.8746386718750001
197,1.6766937787236518e-08,5.132964194890438e-09,3.4120818856395844e-09,3.4120818856395844e-09,-0.8670092773437501
198,1.986208951287485e-08,4.809432931927701e-09,6.082976277819311e-09,6.082976277819311e-09,-0.8593798828125001
199,1.723972901126423e-08,3.8311312906106474e-09,6.844102216622161e-09,6.844102216622161e-09,-0.8517504882812501
200,1.1166389675040956e-08,3.329196050454864e-09,5.048745742613511e-09,5.048745742613511e-09,-0.8441210937500001
201,5.560802271183818e-09,4.7355851186697695e-09,2.269796578526025e-09,2.269796578526025e-09,-0.8364916992187501
202,2.593360762395643e-09,8.531365104736662e-09,5.922042678943329e-10,5.922042678943329e-10,-0.8288623046875001
203,1.7673963073100482e-09,1.3352569432362461e-08,6.827864389101117e-10,6.827864389101117e-10,-0.8212329101562501
204,1.6244967951110256e-09,1.66946023710021e-08,1.7407320355447525e-09,1.7407320355447525e-09,-0.8136035156250001
205,1.5567068859316103e-09,1.7073692340784326e-08,2.8932170131754167e-09,2.8932170131754167e-09,-0.8059741210937501
206,2.0375527201402923e-09,1.5573844925669578e-08,4.037333098533879e-09,4.037333098533879e-09,-0.7983447265625001
207,3.738241459740237e-09,1.4775634072081257e-08,5.33857278592189e-09,5.33857278592189e-09,-0.7907153320312501
208,6.730315233791379e-09,1.5858260641286162e-08,6.4957207886460075e-09,6.4957207886460075e-09,-0.7830859375000001
209,1.0369129514353423e-08,1.7118515603185893e-08,6.870538791991661e-09,6.870538791991661e-09,-0.7754565429687501
210,1.374911483544009e-08,1.579917126217207e-08,6.153010925245318e-09,6.153010925245318e-09,-0.7678271484375001
211,1.6240433838002065e-08,1.120241316160285e-08,4.670687619723051e-09,4.670687619723051e-09,-0.7601977539062501
212,1.7631020946960614e-08,5.542534655729706e-09,3.1783653294290784e-09,3.1783653294290784e-09,-0.7525683593750001
213,1.7883975030075058e-08,1.854098942323668e-09,2.4790907833553652e-09,2.4790907833553652e-09,-0.7449389648437501
214,1.6959737101179826e-08,1.6297402677825577e-09,3.008339788317157e-09,3.008339788317157e-09,-0.7373095703125001
215,1.4946319672595656e-08,4.448620229575597e-09,4.486767898572998e-09,4.486767898572998e-09,-0.7296801757812501
216,1.224237746123563e-08,8.916687868932082e-09,6.039362210255522e-09,6.039362210255522e-09,-0.7220507812500001
217,9.478341924923296e-09,1.3194059064872271e-08,6.877052143794648e-09,6.877052143794648e-09,-0.7144213867187501
218,7.2173377326526365e-09,1.51608266711977e-08,6.8849794215760635e-09,6.8849794215760635e-09,-0.7067919921875001
219,5.740780156563807e-09,1.3423948551461665e-08,6.511229894687694e-09,6.511229894687694e-09,-0.6991625976562501
220,5.13725360210751e-09,8.813647360343228e-09,6.260375929035101e-09,6.260375929035101e-09,-0.6915332031250001
221,5.537803509739831e-09,4.320386370772675e-09,6.458916085124134e-09,6.458916085124134e-09,-0.6839038085937501
222,7.067333336950073e-09,2.731491939192843e-09,7.299442723269212e-09,7.299442723269212e-09,-0.6762744140625001
223,9.423863539993733e-09,4.204062831566604e-09,8.724005768215196e-09,8.724005768215196e-09,-0.6686450195312501
224,1.165741054020147e-08,6.4714739936255016e-09,1.0213805132501601e-08,1.0213805132501601e-08,-0.6610156250000001
225,1.2644029779841226e-08,7.359248974745503e-09,1.0996879262168682e-08,1.0996879262168682e-08,-0.6533862304687501
226,1.1866371348539232e-08,6.678964744037284e-09,1.0658364031222484e-08,1.0658364031222484e-08,-0.6457568359375001
227,9.707376981048377e-09,5.744648058154933e-09,9.46973053694414e-09,9.46973053694414e-09,-0.6381274414062501
228,7.07752569762007e-09,5.810785164425691e-09,8.066241572974947e-09,8.066241572974947e-09,-0.6304980468750001
229,4.81684074182581e-09,7.403506823308679e-09,6.897348559927597e-09,6.897348559927597e-09,-0.6228686523437501
230,3.2833342987435273e-09,1.0487045315123048e-08,5.990984401685738e-09,5.990984401685738e-09,-0.6152392578125001
231,2.3389057598117757e-09,1.4343857569768546e-08,5.098722164836658e-09,5.098722164836658e-09,-0.6076098632812501
232,1.7570976887470186e-09,1.7402969675694567e-08,4.033240833370574e-09,4.033240833370574e-09,-0.5999804687500001
233,1.6510418628065357e-09,1.806636569431431e-08,2.970730475593255e-09,2.970730475593255e-09,-0.5923510742187501
234,2.3827759408136666e-09,1.601555416775517e-08,2.3829056013670783e-09,2.3829056013670783e-09,-0.5847216796875001
235,4.096069380957223e-09,1.2329681287495813e-08,2.528043962803336e-09,2.528043962803336e-09,-0.5770922851562501
236,6.5538751358931835e-09,8.38058378138877e-09,3.120992147719116e-09,3.120992147719116e-09,-0.5694628906250001
237,9.385604463657385e-09,5.191147744304078e-09,3.756171085393321e-09,3.756171085393321e-09,-0.5618334960937501
238,1.216807735208562e-08,3.7036776666571625e-09,4.53328872300671e-09,4.53328872300671e-09,-0.5542041015625001
239,1.4234158452061093e-08,4.5592921040402555e-09,5.862434667289842e-09,5.862434667289842e-09,-0.5465747070312501
240,1.4815937609362173e-08,7.09491957467836e-09,7.63448946266136e-09,7.63448946266136e-09,-0.5389453125000001
241,1.3666988065501905e-08,9.319711361680712e-09,9.006910443248796e-09,9.006910443248796e-09,-0.5313159179687501
242,1.1402267475625953e-08,9.583550182285603e-09,9.18746087758969e-09,9.18746087758969e-09,-0.5236865234375001
243,9.019151515637657e-09,7.99104014423474e-09,8.166431134404971e-09,8.166431134404971e-09,-0.5160571289062501
244,7.117310981732322e-09,5.871986026057321e-09,6.548229423201952e-09,6.548229423201952e-09,-0.5084277343750001
245,5.671668284897745e-09,4.302455340345079e-09,4.9055216835936095e-09,4.9055216835936095e-09,-0.5007983398437501
