,ku_hh,ku_vv,ku_hv,ku_range,ku_vh
22,4.994058326408985e-06,6.64194533374979e-06,6.54796046311781e-06,-2.2021533203125,6.54796046311781e-06
23,3.106952351602265e-06,5.154389584530577e-06,5.027461137848252e-06,-2.19452392578125,5.027461137848252e-06
24,1.8583153626534729e-06,3.234382015796897e-06,3.124417584493749e-06,-2.18689453125,3.124417584493749e-06
25,1.5790426413570617e-06,1.9067875882043833e-06,1.847164391336525e-06,-2.17926513671875,1.847164391336525e-06
26,1.7228925397964454e-06,1.5619383693004335e-06,1.5384805996644073e-06,-2.1716357421875,1.5384805996644073e-06
27,1.5848169305825525e-06,1.6992295354224397e-06,1.6695296225703737e-06,-2.16400634765625,1.6695296225703737e-06
28,1.0568856570568052e-06,1.6011234955987138e-06,1.53903793954332e-06,-2.156376953125,1.53903793954332e-06
29,4.990225361744342e-07,1.1110431123029857e-06,1.0282431388924548e-06,-2.14874755859375,1.0282431388924548e-06
30,1.6478649868141853e-07,5.565640730001657e-07,4.850644760863894e-07,-2.1411181640625,4.850644760863894e-07
31,3.013770128384996e-08,1.9861110726233025e-07,1.592250795288585e-07,-2.13348876953125,1.592250795288585e-07
32,2.3288373464327025e-09,3.964713501761012e-08,2.8712232996819055e-08,-2.125859375,2.8712232996819055e-08
33,7.208778714304385e-08,1.5819677030600792e-09,2.6878844839038695e-09,-2.11822998046875,2.6878844839038695e-09
34,3.146522405360899e-07,6.836023171387319e-08,7.184816848711148e-08,-2.1106005859375,7.184816848711148e-08
35,8.429913821352051e-07,2.9035496457769723e-07,3.1092994148359593e-07,-2.10297119140625,3.1092994148359593e-07
36,1.718201412797979e-06,7.318046118653179e-07,8.335764630253699e-07,-2.095341796875,8.335764630253699e-07
37,2.807365117520914e-06,1.3847635030145687e-06,1.7040374069122594e-06,-2.08771240234375,1.7040374069122594e-06
38,3.713624652715899e-06,2.0815593338140913e-06,2.7951827911170924e-06,-2.0800830078125,2.7951827911170924e-06
39,3.95272295808899e-06,2.506980707771154e-06,3.7155552922852596e-06,-2.07245361328125,3.7155552922852596e-06
40,3.3223038147776034e-06,2.382547502397815e-06,3.9804175316694036e-06,-2.06482421875,3.9804175316694036e-06
41,2.1182360621958866e-06,1.7164445756936448e-06,3.3779136511486716e-06,-2.05719482421875,3.3779136511486716e-06
42,9.520109217891689e-07,8.660708870899219e-07,2.1889957462877665e-06,-2.0495654296875,2.1889957462877665e-06
43,3.5494877844633787e-07,3.080498722788296e-07,1.013581546065336e-06,-2.04193603515625,1.013581546065336e-06
44,5.374043158628032e-07,3.282166709516764e-07,3.8172903416713597e-07,-2.034306640625,3.8172903416713597e-07
45,1.4070832742799013e-06,9.10714578260285e-07,5.12723164839115e-07,-2.02667724609375,5.12723164839115e-07
46,2.6652750201368756e-06,1.8492934815250912e-06,1.3274053136939678e-06,-2.0190478515625,1.3274053136939678e-06
47,3.850352097202462e-06,2.8782587362838317e-06,2.5374563192326362e-06,-2.01141845703125,2.5374563192326362e-06
48,4.434735628580654e-06,3.688727304100207e-06,3.6851451604112963e-06,-2.0037890625,3.6851451604112963e-06
49,4.0976619760585985e-06,3.941582428755158e-06,4.242203505728945e-06,-1.99615966796875,4.242203505728945e-06
50,2.994438613935397e-06,3.444452671809376e-06,3.889046917434833e-06,-1.9885302734375,3.889046917434833e-06
51,1.679874193959164e-06,2.3751752519808627e-06,2.788081552138128e-06,-1.98090087890625,2.788081552138128e-06
52,6.879639984812256e-07,1.2266871261604566e-06,1.5022752236398313e-06,-1.973271484375,1.5022752236398313e-06
53,1.9356912425511031e-07,4.417310595087006e-07,5.651953219959392e-07,-1.96564208984375,5.651953219959392e-07
54,5.408501816360857e-08,1.2350215442787276e-07,1.3953808687493578e-07,-1.9580126953125,1.3953808687493578e-07
55,6.092248346549164e-08,1.0014651942309311e-07,6.562573433893487e-08,-1.95038330078125,6.562573433893487e-08
56,9.4602984778335e-08,1.6958016423716105e-07,1.2178569390526337e-07,-1.94275390625,1.2178569390526337e-07
57,1.219021858811728e-07,2.3109254348050162e-07,1.8316386922037602e-07,-1.93512451171875,1.8316386922037602e-07
58,1.4256387287306676e-07,2.644889414491321e-07,2.178289608401129e-07,-1.9274951171875,2.178289608401129e-07
59,1.5317378553479956e-07,2.749245833579972e-07,2.3041043884340662e-07,-1.91986572265625,2.3041043884340662e-07
60,1.4043096369042068e-07,2.624760543849114e-07,2.2238126305179552e-07,-1.912236328125,2.2238126305179552e-07
61,1.0040079635134961e-07,2.1876488245928295e-07,1.8389741989884599e-07,-1.90460693359375,1.8389741989884599e-07
62,5.402681052912105e-08,1.4711933523433707e-07,1.1547926555028931e-07,-1.8969775390625,1.1547926555028931e-07
63,3.2101228165754287e-08,7.732605122509044e-08,4.6053678158366785e-08,-1.88934814453125,4.6053678158366785e-08
64,4.896136786735044e-08,4.574698908802336e-08,1.5626254865573266e-08,-1.88171875,1.5626254865573266e-08
65,9.705085320012206e-08,6.315668329919505e-08,4.350881682108184e-08,-1.87408935546875,4.350881682108184e-08
66,1.5903237857376504e-07,1.1070624462174934e-07,1.2022602665987477e-07,-1.8664599609375,1.2022602665987477e-07
67,2.1664367773179643e-07,1.616386568280699e-07,2.214114771322956e-07,-1.85883056640625,2.214114771322956e-07
68,2.544824203121535e-07,1.984488563360952e-07,3.1835605669836494e-07,-1.851201171875,3.1835605669836494e-07
69,2.705904846037326e-07,2.1444268161799293e-07,3.791724470684155e-07,-1.84357177734375,3.791724470684155e-07
70,2.9193719482798846e-07,2.1122608311379369e-07,3.7537785149515127e-07,-1.8359423828125,3.7537785149515127e-07
71,3.7133374350546453e-07,1.9996404749163639e-07,3.0272485472353367e-07,-1.82831298828125,3.0272485472353367e-07
72,5.485851456453969e-07,1.9913460519334081e-07,2.0053029698981427e-07,-1.82068359375,2.0053029698981427e-07
73,8.01224858133981e-07,2.2051578982389793e-07,1.4013227015695536e-07,-1.81305419921875,1.4013227015695536e-07
74,1.038260225564392e-06,2.534050241167335e-07,1.772499045011753e-07,-1.8054248046875,1.772499045011753e-07
75,1.1534855103734943e-06,2.683852529790905e-07,3.053442923248652e-07,-1.79779541015625,3.053442923248652e-07
76,1.0923839573231552e-06,2.427532433572259e-07,4.5360990123202785e-07,-1.790166015625,4.5360990123202785e-07
77,8.786135083989085e-07,1.8242980023578696e-07,5.333829633744277e-07,-1.78253662109375,5.333829633744277e-07
78,5.91538648305528e-07,1.180904554249599e-07,4.966515449256133e-07,-1.7749072265625,4.966515449256133e-07
79,3.2073338314726274e-07,8.072049983279523e-08,3.639292353127445e-07,-1.76727783203125,3.639292353127445e-07
80,1.2634201484378368e-07,7.932022894749003e-08,2.02680296931111e-07,-1.7596484375,2.02680296931111e-07
81,2.6918783689715048e-08,9.860227677448976e-08,7.713261468168745e-08,-1.75201904296875,7.713261468168745e-08
82,1.7725574539705852e-08,1.167347690340683e-07,1.6221841801873535e-08,-1.7443896484375,1.6221841801873535e-08
83,9.303536500731105e-08,1.2614295809996405e-07,2.3674377854471946e-08,-1.73676025390625,2.3674377854471946e-08
84,2.4281014939557963e-07,1.4076843303919525e-07,1.0236567216249097e-07,-1.729130859375,1.0236567216249097e-07
85,4.302711692945533e-07,1.8921400877465575e-07,2.523173148129006e-07,-1.72150146484375,2.523173148129006e-07
86,5.851683505849018e-07,2.973235560185302e-07,4.444051355495568e-07,-1.7138720703125,4.444051355495568e-07
87,6.326543452737985e-07,4.575277420005427e-07,6.086339773604521e-07,-1.70624267578125,6.086339773604521e-07
88,5.418219538739524e-07,6.036382261178818e-07,6.630801461711773e-07,-1.69861328125,6.630801461711773e-07
89,3.549355600257224e-07,6.382409983360342e-07,5.69213446713929e-07,-1.69098388671875,5.69213446713929e-07
90,1.6487629582143065e-07,5.176176440904315e-07,3.6883859268982817e-07,-1.6833544921875,3.6883859268982817e-07
91,5.049930146725246e-08,3.0992218188652843e-07,1.6223174227826598e-07,-1.67572509765625,1.6223174227826598e-07
92,2.6430928422714972e-08,1.4604171919556158e-07,3.652080108748743e-08,-1.668095703125,3.652080108748743e-08
93,5.361998211133103e-08,1.0640648683482979e-07,8.47557123545685e-09,-1.66046630859375,8.47557123545685e-09
94,8.974146870377053e-08,1.6557251551303278e-07,3.470030044687005e-08,-1.6528369140625,3.470030044687005e-08
95,1.198324832171811e-07,2.4054998039083794e-07,6.75506161546704e-08,-1.64520751953125,6.75506161546704e-08
96,1.452043131262907e-07,2.714666679713506e-07,9.174812150623305e-08,-1.637578125,9.174812150623305e-08
97,1.6172181174010322e-07,2.526402332860295e-07,1.1470836789482693e-07,-1.62994873046875,1.1470836789482693e-07
98,1.581704492342463e-07,2.0828051028728648e-07,1.39642468601685e-07,-1.6223193359375,1.39642468601685e-07
99,1.3000457895490753e-07,1.5880303486073136e-07,1.5559085900428688e-07,-1.61468994140625,1.5559085900428688e-07
100,8.735449383808303e-08,1.116340349918226e-07,1.4799849325443386e-07,-1.607060546875,1.4799849325443386e-07
101,4.8519674556171537e-08,7.276304195850077e-08,1.1376074164708097e-07,-1.59943115234375,1.1376074164708097e-07
102,2.6611980995140838e-08,5.434706662335169e-08,6.61955691945008e-08,-1.5918017578125,6.61955691945008e-08
103,2.1760489618006615e-08,6.469464423063518e-08,2.616566559826806e-08,-1.58417236328125,2.616566559826806e-08
104,2.4633037370516403e-08,9.406761021635428e-08,7.60472928283545e-09,-1.57654296875,7.60472928283545e-09
105,2.623533733474451e-08,1.1777656768617579e-07,1.0319888296973e-08,-1.56891357421875,1.0319888296973e-08
106,2.4212170130361835e-08,1.160014117021156e-07,2.447168263293938e-08,-1.5612841796875,2.447168263293938e-08
107,2.140477512019419e-08,8.88171846577709e-08,3.950801556791108e-08,-1.55365478515625,3.950801556791108e-08
108,2.0600608599598064e-08,5.2438566423255724e-08,4.920399704650831e-08,-1.546025390625,4.920399704650831e-08
109,2.1252624836537237e-08,2.4427187944347515e-08,5.1791909136270474e-08,-1.53839599609375,5.1791909136270474e-08
110,2.0220328112611462e-08,1.3144939360305125e-08,4.855756389671541e-08,-1.5307666015625,4.855756389671541e-08
111,1.5222772651979765e-08,1.721923167673956e-08,4.262222048573242e-08,-1.52313720703125,4.262222048573242e-08
112,8.431251968621885e-09,3.084173888129409e-08,3.756691412659435e-08,-1.5155078125,3.756691412659435e-08
113,6.943391066786417e-09,4.934747152014469e-08,3.617109123192041e-08,-1.50787841796875,3.617109123192041e-08
114,1.7877779920852235e-08,7.240013771076391e-08,4.007531282933767e-08,-1.5002490234375,4.007531282933767e-08
115,4.06942673650409e-08,1.035928804551731e-07,4.968941524257862e-08,-1.49261962890625,4.968941524257862e-08
116,6.446873270957914e-08,1.455514519198827e-07,6.298864791444061e-08,-1.484990234375,6.298864791444061e-08
117,7.519801774790858e-08,1.9213698908579637e-07,7.438728800625791e-08,-1.47736083984375,7.438728800625791e-08
118,6.744771449617058e-08,2.2450574528834353e-07,7.691494945638176e-08,-1.4697314453125,7.691494945638176e-08
119,4.826475432915258e-08,2.1936586461114792e-07,6.755323704437916e-08,-1.46210205078125,6.755323704437916e-08
120,2.939049230293358e-08,1.6870299401737876e-07,5.031587151313287e-08,-1.45447265625,5.031587151313287e-08
121,1.7388429695372275e-08,9.537269792317645e-08,3.3023853696977886e-08,-1.44684326171875,3.3023853696977886e-08
122,1.2292091303178112e-08,4.5934098369456996e-08,2.1287437453311878e-08,-1.4392138671875,2.1287437453311878e-08
123,1.3004567466631613e-08,6.046782874329249e-08,1.629869308691331e-08,-1.43158447265625,1.629869308691331e-08
124,1.999200104832567e-08,1.425570093071879e-07,1.719833202673989e-08,-1.423955078125,1.719833202673989e-08
125,3.234163324531705e-08,2.5481311599691756e-07,2.309593726224586e-08,-1.41632568359375,2.309593726224586e-08
126,4.5220483962928994e-08,3.4292958882210996e-07,3.219590061251514e-08,-1.4086962890625,3.219590061251514e-08
127,5.2359874313307515e-08,3.68209387035794e-07,4.078798429280909e-08,-1.40106689453125,4.078798429280909e-08
128,5.0607557611679986e-08,3.260557191662998e-07,4.47845897799506e-08,-1.3934375,4.47845897799506e-08
129,4.1253181831408035e-08,2.4239849907665607e-07,4.22875751810527e-08,-1.38580810546875,4.22875751810527e-08
130,2.7723798326092563e-08,1.5471686623897628e-07,3.418915073715229e-08,-1.3781787109375,3.418915073715229e-08
131,1.3802109985620738e-08,9.069864963240967e-08,2.28642993003372e-08,-1.37054931640625,2.28642993003372e-08
132,4.479715515006427e-09,5.689955067997315e-08,1.1817908734239706e-08,-1.362919921875,1.1817908734239706e-08
133,5.846125577122439e-09,4.3018818278835713e-08,6.990664813277621e-09,-1.35529052734375,6.990664813277621e-09
134,2.036076169060067e-08,3.598662146350692e-08,1.5682458845053046e-08,-1.3476611328125,1.5682458845053046e-08
135,4.167026257857751e-08,3.057246029945458e-08,4.011053215841552e-08,-1.34003173828125,4.011053215841552e-08
136,5.7262038243616065e-08,2.8563986932894923e-08,7.121842143330795e-08,-1.33240234375,7.121842143330795e-08
137,5.867292091211813e-08,3.152695511879682e-08,9.23566480496994e-08,-1.32477294921875,9.23566480496994e-08
138,4.8302619231041544e-08,3.727690520563523e-08,9.228185949864734e-08,-1.3171435546875,9.228185949864734e-08
139,3.528455442843535e-08,4.25953430464812e-08,7.419253183584151e-08,-1.30951416015625,7.419253183584151e-08
140,2.6204113755269362e-08,4.6502082466712105e-08,5.0995474096250306e-08,-1.301884765625,5.0995474096250306e-08
141,2.116925249296068e-08,5.000145827941762e-08,3.3183540957135624e-08,-1.29425537109375,3.3183540957135624e-08
142,1.7193007057990942e-08,5.428307051250135e-08,2.2727864980941997e-08,-1.2866259765625,2.2727864980941997e-08
143,1.2723453190075462e-08,5.999805975642121e-08,1.65634302636043e-08,-1.27899658203125,1.65634302636043e-08
144,8.699130196382718e-09,6.680766508893916e-08,1.2232457303677107e-08,-1.2713671875,1.2232457303677107e-08
145,6.913419222557042e-09,7.23237953538999e-08,9.385631456318589e-09,-1.26373779296875,9.385631456318589e-09
146,8.162208375251111e-09,7.236699616129303e-08,8.222767146257254e-09,-1.2561083984375,8.222767146257254e-09
147,1.1438703546625545e-08,6.388858317199497e-08,8.386483976229349e-09,-1.24847900390625,8.386483976229349e-09
148,1.4551849971330691e-08,4.803171399863631e-08,9.138158033109563e-09,-1.240849609375,9.138158033109563e-09
149,1.571943929108865e-08,2.988116028937239e-08,9.857752932153556e-09,-1.23322021484375,9.857752932153556e-09
150,1.4638576622801404e-08,1.5061316225041996e-08,1.0306499075570629e-08,-1.2255908203125,1.0306499075570629e-08
151,1.2075174252653978e-08,6.445055188216702e-09,1.0489061643142239e-08,-1.21796142578125,1.0489061643142239e-08
152,8.909041431088939e-09,3.4589188676006667e-09,1.0226172428482332e-08,-1.21033203125,1.0226172428482332e-08
153,5.868268168390254e-09,3.7482787524004254e-09,9.109302872918796e-09,-1.20270263671875,9.109302872918796e-09
154,3.5858478644685752e-09,5.305579511141841e-09,7.080814630516421e-09,-1.1950732421875,7.080814630516421e-09
155,2.2778784596362297e-09,7.489537382942504e-09,4.70786447729979e-09,-1.18744384765625,4.70786447729979e-09
156,1.857226979828197e-09,1.085647621997726e-08,2.6689604595936606e-09,-1.179814453125,2.6689604595936606e-09
157,3.2898132770637284e-09,1.659038661737911e-08,1.5703411144842031e-09,-1.17218505859375,1.5703411144842031e-09
158,9.547313453083573e-09,2.565618910824703e-08,2.6976156307614105e-09,-1.1645556640625,2.6976156307614105e-09
159,2.3558548574018642e-08,3.736824611722822e-08,8.154531525754242e-09,-1.15692626953125,8.154531525754242e-09
160,4.375315298611854e-08,4.838708096950431e-08,1.9072961509514828e-08,-1.149296875,1.9072961509514828e-08
161,6.188495484085443e-08,5.394673645396671e-08,3.331589244836008e-08,-1.14166748046875,3.331589244836008e-08
162,6.732573363603953e-08,5.096255663210836e-08,4.5258664091220036e-08,-1.1340380859375,4.5258664091220036e-08
163,5.574980937422985e-08,4.0234569829044873e-08,4.8583760150119804e-08,-1.12640869140625,4.8583760150119804e-08
164,3.3969395349909464e-08,2.5960812779857454e-08,4.07328676793922e-08,-1.118779296875,4.07328676793922e-08
165,1.4881625148820678e-08,1.3455981904117582e-08,2.5794618350719055e-08,-1.11114990234375,2.5794618350719055e-08
166,6.90095114179801e-09,6.6099202996239186e-09,1.2398568059343163e-08,-1.1035205078125,1.2398568059343163e-08
167,8.806801957048346e-09,6.018108676891763e-09,7.175404883491799e-09,-1.09589111328125,7.175404883491799e-09
168,1.4307704884590562e-08,9.001670595501834e-09,9.883924168077919e-09,-1.08826171875,9.883924168077919e-09
169,1.9215397031534422e-08,1.2141294665609578e-08,1.5322685350351237e-08,-1.08063232421875,1.5322685350351237e-08
170,2.3212870263459658e-08,1.4255319134027555e-08,1.919357460217731e-08,-1.0730029296875,1.919357460217731e-08
171,2.7106854698925255e-08,1.6777516836072825e-08,2.100915854735833e-08,-1.06537353515625,2.100915854735833e-08
172,3.1025260851554216e-08,2.1605863381394363e-08,2.237712488792781e-08,-1.057744140625,2.237712488792781e-08
173,3.474964353217818e-08,2.9232611216099988e-08,2.465344381610805e-08,-1.05011474609375,2.465344381610805e-08
174,3.773155648705093e-08,3.843909486305378e-08,2.826759081261927e-08,-1.0424853515625,2.826759081261927e-08
175,3.851650450658888e-08,4.652034771903861e-08,3.237806648983329e-08,-1.03485595703125,3.237806648983329e-08
176,3.550690978367822e-08,4.988054762204533e-08,3.457052442225495e-08,-1.0272265625,3.457052442225495e-08
177,2.9023638395321704e-08,4.605553932996952e-08,3.22722867586613e-08,-1.01959716796875,3.22722867586613e-08
178,2.2100008605073193e-08,3.615443678858856e-08,2.53247531187598e-08,-1.0119677734375,2.53247531187598e-08
179,1.833576741091541e-08,2.462201519174024e-08,1.6564947436478158e-08,-1.00433837890625,1.6564947436478158e-08
180,1.8507523500684106e-08,1.5725296987391364e-08,9.441774430806413e-09,-0.9967089843750001,9.441774430806413e-09
181,1.9702463504326016e-08,1.0475811041801213e-08,5.461528840777335e-09,-0.9890795898437501,5.461528840777335e-09
182,1.8476006646390388e-08,7.3895458796195414e-09,3.961562637003294e-09,-0.9814501953125001,3.961562637003294e-09
183,1.4614262203588823e-08,5.598653499551687e-09,3.492008934430542e-09,-0.9738208007812501,3.492008934430542e-09
184,1.0963386635705535e-08,5.995767139458959e-09,2.909753254879234e-09,-0.9661914062500001,2.909753254879234e-09
185,9.838995379828775e-09,9.037794410935856e-09,1.7975739689150696e-09,-0.9585620117187501,1.7975739689150696e-09
186,1.0743330132827784e-08,1.2521017926350385e-08,6.911400423091629e-10,-0.9509326171875001,6.911400423091629e-10
187,1.155779467051992e-08,1.2906479332100584e-08,8.052180823395668e-10,-0.9433032226562501,8.052180823395668e-10
188,1.0799488266350646e-08,9.171977387227905e-09,2.850569906551874e-09,-0.9356738281250001,2.850569906551874e-09
189,8.542926548830358e-09,4.471745269657612e-09,5.966692748014809e-09,-0.9280444335937501,5.966692748014809e-09
190,6.080047745461359e-09,3.082086522754929e-09,8.251924031059696e-09,-0.9204150390625001,8.251924031059696e-09
191,4.932018449269846e-09,5.8883485941955676e-09,8.45556628376612e-09,-0.9127856445312501,8.45556628376612e-09
192,5.800768955370838e-09,9.68078945569146e-09,6.806337306625114e-09,-0.9051562500000001,6.806337306625114e-09
193,8.673519916381827e-09,1.0870133071101069e-08,4.279705320183104e-09,-0.8975268554687501,4.279705320183104e-09
194,1.384212940622482e-08,8.928811375109844e-09,1.7738116239678792e-09,-0.8898974609375001,1.7738116239678792e-09
195,2.1346972825599295e-08,5.890952964600065e-09,2.123602736341305e-10,-0.8822680664062501,2.123602736341305e-10
196,2.8698099127317928e-08,3.625376896986365e-09,5.565784081046667e-10,-0.8746386718750001,5.565784081046667e-10
197,3.113233227392371e-08,2.5686354981824776e-09,2.8163767575254476e-09,-0.8670092773437501,2.8163767575254476e-09
198,2.6232394237672283e-08,2.382096053888609e-09,5.3213222461828984e-09,-0.8593798828125001,5.3213222461828984e-09
199,1.7337223735563755e-08,2.5515954236510086e-09,5.890447107755918e-09,-0.8517504882812501,5.890447107755918e-09
200,1.029587952916418e-08,2.497334551143524e-09,4.020802869264893e-09,-0.8441210937500001,4.020802869264893e-09
201,7.313119966730382e-09,2.1753457978331605e-09,1.4650714737936717e-09,-0.8364916992187501,1.4650714737936717e-09
202,5.905973329347811e-09,2.554003705874141e-09,3.73818028069684e-10,-0.8288623046875001,3.73818028069684e-10
203,3.5708925348881963e-09,4.510948794756729e-09,1.1953391353974745e-09,-0.8212329101562501,1.1953391353974745e-09
204,1.215156612638199e-09,7.26542310199053e-09,2.6943585718734374e-09,-0.8136035156250001,2.6943585718734374e-09
205,1.400103480139872e-09,9.039143188897491e-09,3.6789770846340352e-09,-0.8059741210937501,3.6789770846340352e-09
206,4.859305688227055e-09,9.549689078787494e-09,4.108570415336718e-09,-0.7983447265625001,4.108570415336718e-09
207,9.754360025392304e-09,1.066776837985254e-08,4.514425100133607e-09,-0.7907153320312501,4.514425100133607e-09
208,1.3511009841613403e-08,1.3745414591955055e-08,4.968708583026682e-09,-0.7830859375000001,4.968708583026682e-09
209,1.4562318767629439e-08,1.6986336163432402e-08,5.019891229980935e-09,-0.7754565429687501,5.019891229980935e-09
210,1.281145281828859e-08,1.675162376009459e-08,4.366501980281603e-09,-0.7678271484375001,4.366501980281603e-09
211,9.295161760495565e-09,1.1961086057195089e-08,3.237574635138998e-09,-0.7601977539062501,3.237574635138998e-09
212,5.532163199514207e-09,6.663229537749077e-09,2.214426359275352e-09,-0.7525683593750001,2.214426359275352e-09
213,2.7338502578959474e-09,7.236845813608725e-09,1.8935225269822803e-09,-0.7449389648437501,1.8935225269822803e-09
214,1.2586699967714729e-09,1.6259665687413268e-08,2.576747521054377e-09,-0.7373095703125001,2.576747521054377e-09
215,7.549040974206934e-10,2.9103373025270013e-08,4.030462538542222e-09,-0.7296801757812501,4.030462538542222e-09
216,8.859618069671041e-10,3.7155319316225844e-08,5.586939645980864e-09,-0.7220507812500001,5.586939645980864e-09
217,1.8522139721899407e-09,3.491437240355068e-08,6.654886263412907e-09,-0.7144213867187501,6.654886263412907e-09
218,4.049211034944923e-09,2.4210270818043982e-08,7.1216854563874314e-09,-0.7067919921875001,7.1216854563874314e-09
219,7.2696231866358845e-09,1.196818125975241e-08,7.224201306301873e-09,-0.6991625976562501,7.224201306301873e-09
220,1.0523842263207043e-08,4.426936870901644e-09,7.211276739239133e-09,-0.6915332031250001,7.211276739239133e-09
221,1.2738998350993984e-08,3.278137380268311e-09,7.2942474970249475e-09,-0.6839038085937501,7.2942474970249475e-09
222,1.3450525864616026e-08,6.106330335409389e-09,7.737918027395163e-09,-0.6762744140625001,7.737918027395163e-09
223,1.282691215829703e-08,9.34832214371739e-09,8.66603111968016e-09,-0.6686450195312501,8.66603111968016e-09
224,1.137987187464315e-08,1.0852751230881387e-08,9.747625543144679e-09,-0.6610156250000001,9.747625543144679e-09
225,9.83686023933314e-09,1.0618727757392805e-08,1.0328519118920167e-08,-0.6533862304687501,1.0328519118920167e-08
226,9.032331928417574e-09,9.988499238411879e-09,1.0002936493267724e-08,-0.6457568359375001,1.0002936493267724e-08
227,9.538545116611614e-09,1.0309067345054266e-08,8.95903448265007e-09,-0.6381274414062501,8.95903448265007e-09
228,1.1174840898071084e-08,1.2025785481017822e-08,7.725535407039327e-09,-0.6304980468750001,7.725535407039327e-09
229,1.2875094655840248e-08,1.4601312275328552e-08,6.693193203805874e-09,-0.6228686523437501,6.693193203805874e-09
230,1.3368734836575922e-08,1.6967356891737993e-08,5.896785704772123e-09,-0.6152392578125001,5.896785704772123e-09
231,1.238987222307444e-08,1.804136871664671e-08,5.120975939742217e-09,-0.6076098632812501,5.120975939742217e-09
232,1.1035287060015126e-08,1.7171171474173207e-08,4.186586687192732e-09,-0.5999804687500001,4.186586687192732e-09
233,1.0382304967803839e-08,1.44840692570539e-08,3.238231997604797e-09,-0.5923510742187501,3.238231997604797e-09
234,9.924356422804279e-09,1.087428474018167e-08,2.706146121133014e-09,-0.5847216796875001,2.706146121133014e-09
235,8.212263849476236e-09,7.475717826719e-09,2.8368538670809283e-09,-0.5770922851562501,2.8368538670809283e-09
236,5.081210822104099e-09,5.029225994298565e-09,3.378197249236501e-09,-0.5694628906250001,3.378197249236501e-09
237,2.2218957561342786e-09,3.6871270670489602e-09,3.988063743625164e-09,-0.5618334960937501,3.988063743625164e-09
238,1.147666500395009e-09,3.2387136375858696e-09,4.821599459613587e-09,-0.5542041015625001,4.821599459613587e-09
239,1.4740777218660433e-09,3.3510569806603097e-09,6.283617723052652e-09,-0.5465747070312501,6.283617723052652e-09
240,1.7591492692887873e-09,3.6788012913359495e-09,8.177867345185111e-09,-0.5389453125000001,8.177867345185111e-09
241,1.325538102205015e-09,4.002272174700707e-09,9.55192201522229e-09,-0.5313159179687501,9.55192201522229e-09
242,6.152995126730788e-10,4.3921330870096165e-09,9.580628554356067e-09,-0.5236865234375001,9.580628554356067e-09
243,2.482252154180913e-10,5.128992034638837e-09,8.330965748813735e-09,-0.5160571289062501,8.330965748813735e-09
244,3.7564808594411416e-10,6.2684306849699755e-09,6.524981519870506e-09,-0.5084277343750001,6.524981519870506e-09
245,7.629657307799307e-10,7.251982604193935e-09,4.8038575096706e-09,-0.5007983398437501,4.8038575096706e-09
246,1.0817958777376585e-09,7.158551121235724e-09,3.362106976711636e-09,-0.4931689453125001,3.362106976711636e-09
