,ka_hh,ka_vv,ka_hv,ka_range,ka_vh
477,9.440149377416419e-07,2.160399892622332e-07,3.475664257952767e-10,1.26922119140625,3.475664257952767e-10
478,8.695613851262302e-07,1.2783654111031427e-07,7.563646885601253e-10,1.2768505859375,7.563646885601253e-10
479,6.616131983935934e-07,7.169720196586066e-08,1.110932708666513e-09,1.28447998046875,1.110932708666513e-09
480,4.289255525442828e-07,1.1535478293342352e-07,1.3417966886685707e-09,1.292109375,1.3417966886685707e-09
481,2.557601405985634e-07,2.808817992930983e-07,1.5902425756568046e-09,1.29973876953125,1.5902425756568046e-09
482,1.6926400693987366e-07,5.37926527059185e-07,1.9630210186903598e-09,1.3073681640625,1.9630210186903598e-09
483,1.576859295801544e-07,7.967755614789075e-07,2.379293135582294e-09,1.31499755859375,2.379293135582294e-09
484,1.8991552604400492e-07,9.30970163827819e-07,2.6307103992121188e-09,1.322626953125,2.6307103992121188e-09
485,2.223105205903275e-07,8.606217705289664e-07,2.5178746817239448e-09,1.33025634765625,2.5178746817239448e-09
486,2.192771977747298e-07,6.311870937196445e-07,1.9710878871665552e-09,1.3378857421875,1.9710878871665552e-09
487,1.807001721171063e-07,3.8068176695493964e-07,1.1630195310945253e-09,1.34551513671875,1.1630195310945253e-09
488,1.3540578861267213e-07,2.1693549046433876e-07,5.014993914240921e-10,1.35314453125,5.014993914240921e-10
489,1.0888087548851204e-07,1.5459254039022976e-07,3.8534290606590396e-10,1.36077392578125,3.8534290606590396e-10
490,1.1560299587489012e-07,1.6967668297437877e-07,9.184601051073523e-10,1.3684033203125,9.184601051073523e-10
491,1.6925700570935056e-07,2.5418407823136757e-07,1.8466332446612335e-09,1.37603271484375,1.8466332446612335e-09
492,2.6458648829236034e-07,3.888420284147373e-07,2.6422003672379695e-09,1.383662109375,2.6422003672379695e-09
493,3.578934114430694e-07,5.189740097234783e-07,2.684413257701784e-09,1.39129150390625,2.684413257701784e-09
494,4.050067784188698e-07,6.03509076627111e-07,1.7708481236597643e-09,1.3989208984375,1.7708481236597643e-09
495,4.134993856255899e-07,6.55423125549782e-07,6.486411315579428e-10,1.40655029296875,6.486411315579428e-10
496,4.2401103062211804e-07,6.993945664004684e-07,5.758003311530583e-10,1.4141796875,5.758003311530583e-10
497,4.4773275516861217e-07,7.150143043901855e-07,1.9961956570846655e-09,1.42180908203125,1.9961956570846655e-09
498,4.51141910031425e-07,6.552358567115126e-07,4.002719214233e-09,1.4294384765625,4.002719214233e-09
499,3.992197244723618e-07,5.140767842572467e-07,5.374925723993913e-09,1.43706787109375,5.374925723993913e-09
500,2.9508123844223607e-07,3.5069397761653156e-07,5.745220538364512e-09,1.444697265625,5.745220538364512e-09
501,1.7780633210298596e-07,2.484901357541274e-07,5.5269598425082815e-09,1.45232666015625,5.5269598425082815e-09
502,1.0890349064610427e-07,2.8437747007152006e-07,5.163594429117123e-09,1.4599560546875,5.163594429117123e-09
503,1.7148271262778142e-07,5.094622624601589e-07,4.7974775702017704e-09,1.46758544921875,4.7974775702017704e-09
504,3.971180570337995e-07,8.611983222765013e-07,4.411479859152071e-09,1.47521484375,4.411479859152071e-09
505,6.510641966307551e-07,1.1900285484887866e-06,3.948650890300254e-09,1.48284423828125,3.948650890300254e-09
506,8.425842410362685e-07,1.6208180663133244e-06,3.522948550200716e-09,1.4904736328125,3.522948550200716e-09
507,1.4022652956202097e-06,2.674711964379227e-06,4.111202881623686e-09,1.49810302734375,4.111202881623686e-09
508,3.0733864780921144e-06,4.686577293120643e-06,7.391194599481462e-09,1.505732421875,7.391194599481462e-09
509,6.3259210172805434e-06,8.283019263198296e-06,1.2906010807277146e-08,1.51336181640625,1.2906010807277146e-08
510,1.351992441713044e-05,1.8249144388621133e-05,1.6496345483510545e-08,1.5209912109375,1.6496345483510545e-08
511,3.583381269302612e-05,4.9829958471722454e-05,1.666942377772318e-08,1.52862060546875,1.666942377772318e-08
512,0.0001019624006859661,0.00013524089350171761,2.205431419784343e-08,1.53625,2.205431419784343e-08
513,0.00026303736903263934,0.00032898457769254093,4.369350720466539e-08,1.54387939453125,4.369350720466539e-08
514,0.0005851360406103852,0.0007032370280002421,7.757138147683817e-08,1.5515087890625,7.757138147683817e-08
515,0.0011150958940226326,0.0013208098516048186,1.0127149645511823e-07,1.55913818359375,1.0127149645511823e-07
516,0.0018246326265700101,0.0022028331859266243,9.377004260205783e-08,1.566767578125,9.377004260205783e-08
517,0.0025930128739936656,0.003337486983822314,1.0433200567355721e-07,1.57439697265625,1.0433200567355721e-07
518,0.0032933324302953514,0.004715784881187666,4.236540530404968e-07,1.5820263671875,4.236540530404968e-07
519,0.003917147152123385,0.006278036864444744,1.7230241275727734e-06,1.58965576171875,1.7230241275727734e-06
520,0.004547832920107366,0.007731521065983155,4.717082562455142e-06,1.59728515625,4.717082562455142e-06
521,0.005137283193579679,0.00847561669232322,9.197171624565788e-06,1.60491455078125,9.197171624565788e-06
522,0.005367015069491732,0.007929893752351602,1.3361548282121495e-05,1.6125439453125,1.3361548282121495e-05
523,0.004888601871833087,0.006108587029197496,1.4754953603940033e-05,1.62017333984375,1.4754953603940033e-05
524,0.0037612609224100656,0.003810081077582164,1.2471215494099e-05,1.627802734375,1.2471215494099e-05
525,0.002537741823317421,0.0020627682269516254,8.238409315109955e-06,1.63543212890625,8.238409315109955e-06
526,0.001802492670224049,0.001321763992712659,4.806422740720578e-06,1.6430615234375,4.806422740720578e-06
527,0.0016546564072149885,0.0012494328874239767,3.3377397113538315e-06,1.65069091796875,3.3377397113538315e-06
528,0.0017136351471944038,0.0012345320756984577,2.8538198875900427e-06,1.6583203125,2.8538198875900427e-06
529,0.0015796492499687955,0.0009886384060685829,2.08586344399348e-06,1.66594970703125,2.08586344399348e-06
530,0.0011854523099707427,0.000626108882323031,1.0665829524010865e-06,1.6735791015625,1.0665829524010865e-06
531,0.0007248452029100342,0.0003471788137060891,6.222618481385375e-07,1.68120849609375,6.222618481385375e-07
532,0.0003806640975093192,0.00020475798452664594,9.797601342298766e-07,1.688837890625,9.797601342298766e-07
533,0.0001913617880632324,0.00013881440261863037,1.5085049191963486e-06,1.69646728515625,1.5085049191963486e-06
534,0.00010528732917380991,9.574250248503674e-05,1.6147837935700027e-06,1.7040966796875,1.6147837935700027e-06
535,6.728162451961907e-05,6.272591616168884e-05,1.359007976436095e-06,1.71172607421875,1.359007976436095e-06
536,4.651196570202272e-05,3.980143841063665e-05,1.1692059375629877e-06,1.71935546875,1.1692059375629877e-06
537,3.0121885432479572e-05,2.4399575614739146e-05,1.2952424140056718e-06,1.72698486328125,1.2952424140056718e-06
538,1.6292926172543985e-05,1.469707058169111e-05,1.6565504952905728e-06,1.7346142578125,1.6565504952905728e-06
539,7.499372734002226e-06,9.67758493367358e-06,2.022094819441748e-06,1.74224365234375,2.022094819441748e-06
540,3.6692180223664327e-06,6.806816340759693e-06,2.1863435467351775e-06,1.749873046875,2.1863435467351775e-06
541,1.943300618805742e-06,4.1249937037788316e-06,2.033916948891234e-06,1.75750244140625,2.033916948891234e-06
542,6.666326649636964e-07,1.8774918988570276e-06,1.5709716446169048e-06,1.7651318359375,1.5709716446169048e-06
543,1.2172377047445015e-07,6.694190318518628e-07,9.475662023975401e-07,1.77276123046875,9.475662023975401e-07
544,3.430216255173973e-07,5.447760477592779e-07,3.991839688359002e-07,1.780390625,3.991839688359002e-07
545,6.293467985975647e-07,1.970340294049671e-06,9.29410890828997e-08,1.78802001953125,9.29410890828997e-08
546,7.502611961720742e-07,5.3622451909128405e-06,1.4661563877904286e-08,1.7956494140625,1.4661563877904286e-08
547,1.1614588067145319e-06,9.738306899994193e-06,2.803394383510061e-08,1.80327880859375,2.803394383510061e-08
548,2.2107722683098085e-06,1.37145176859673e-05,2.9741785333207826e-08,1.810908203125,2.9741785333207826e-08
549,3.96656339652682e-06,1.7608723289738684e-05,1.2865922133771122e-08,1.81853759765625,1.2865922133771122e-08
550,6.737853565588775e-06,2.2792608974222833e-05,5.600694037320943e-09,1.8261669921875,5.600694037320943e-09
551,1.113575348051708e-05,2.8852349083342823e-05,1.3114554444837933e-08,1.83379638671875,1.3114554444837933e-08
552,1.735164585120818e-05,3.2965203082028306e-05,2.4778462972927938e-08,1.84142578125,2.4778462972927938e-08
553,2.446994473863192e-05,3.278948371182569e-05,3.099711832259878e-08,1.84905517578125,3.099711832259878e-08
554,3.060343429056479e-05,2.9081818760486705e-05,2.3468342098206183e-08,1.8566845703125,2.3468342098206183e-08
555,3.3829510568052664e-05,2.474677384954873e-05,8.766434114599442e-09,1.86431396484375,8.766434114599442e-09
556,3.328945459591847e-05,2.186188271084965e-05,1.908296918652113e-08,1.871943359375,1.908296918652113e-08
557,2.9720686374027388e-05,2.0356760974741777e-05,7.854437110025111e-08,1.87957275390625,7.854437110025111e-08
558,2.5031193071778598e-05,1.9262023542438936e-05,1.604654663792791e-07,1.8872021484375,1.604654663792791e-07
559,2.1171964823212332e-05,1.838332135199352e-05,2.055302240488072e-07,1.89483154296875,2.055302240488072e-07
560,1.9090538597891108e-05,1.8517738356861985e-05,1.8393670736350708e-07,1.9024609375,1.8393670736350708e-07
561,1.8422776337295452e-05,2.0335469561338557e-05,1.2033186705003867e-07,1.91009033203125,1.2033186705003867e-07
562,1.7970040777664346e-05,2.3150944449774576e-05,5.903736822659172e-08,1.9177197265625,5.903736822659172e-08
563,1.657114092038469e-05,2.479459618133197e-05,2.383946527989325e-08,1.92534912109375,2.383946527989325e-08
564,1.3870709686793247e-05,2.307704233694039e-05,1.3846223647213579e-08,1.932978515625,1.3846223647213579e-08
565,1.05070905030838e-05,1.779358454679028e-05,2.0411466043678e-08,1.94060791015625,2.0411466043678e-08
566,7.538635125996978e-06,1.1147181121513709e-05,3.5512303254970464e-08,1.9482373046875,3.5512303254970464e-08
567,5.563528783755931e-06,5.867345840548229e-06,4.904997955733139e-08,1.95586669921875,4.904997955733139e-08
568,4.343697916131967e-06,3.019249313925309e-06,5.096596128557589e-08,1.96349609375,5.096596128557589e-08
569,3.2538444097941494e-06,1.8274737870508632e-06,4.228500435864914e-08,1.97112548828125,4.228500435864914e-08
570,2.006410541976459e-06,1.1869086350553569e-06,3.956239497438161e-08,1.9787548828125,3.956239497438161e-08
571,8.615074632837028e-07,7.041566427569111e-07,6.098850048845931e-08,1.98638427734375,6.098850048845931e-08
572,1.9090759065759448e-07,4.1721435256712554e-07,1.0708511590772518e-07,1.994013671875,1.0708511590772518e-07
573,9.583221484381727e-09,2.648473453239137e-07,1.5850314532047295e-07,2.00164306640625,1.5850314532047295e-07
574,2.2747176274209253e-08,1.31578113355874e-07,1.9234370705632736e-07,2.0092724609375,1.9234370705632736e-07
575,2.6996404794076506e-08,3.256435414423906e-08,1.9766197417704368e-07,2.01690185546875,1.9766197417704368e-07
576,1.1732853110406338e-07,6.466676772892372e-09,1.778195502151475e-07,2.02453125,1.778195502151475e-07
577,5.03470162146704e-07,5.983348624502533e-08,1.449766612403697e-07,2.03216064453125,1.449766612403697e-07
578,1.227082105779868e-06,3.9582636670206036e-07,1.1420629543338738e-07,2.0397900390625,1.1420629543338738e-07
579,2.090601196272358e-06,1.4963715189267114e-06,9.761136759840875e-08,2.04741943359375,9.761136759840875e-08
580,2.815024655734432e-06,3.7456330264314417e-06,9.90837934951895e-08,2.055048828125,9.90837934951895e-08
581,3.2548631181575797e-06,6.9952128749408125e-06,1.1381560617150023e-07,2.06267822265625,1.1381560617150023e-07
582,3.4911605737164287e-06,1.0598356490862625e-05,1.3308535491794193e-07,2.0703076171875,1.3308535491794193e-07
583,3.713824193302249e-06,1.3842499337073418e-05,1.4928031728072655e-07,2.07793701171875,1.4928031728072655e-07
584,3.984089490898587e-06,1.6276263012989827e-05,1.5727686996755532e-07,2.08556640625,1.5727686996755532e-07
585,4.122599613551415e-06,1.7649083281082077e-05,1.5325789036443572e-07,2.09319580078125,1.5325789036443572e-07
586,3.873556543960908e-06,1.7690251586398793e-05,1.3429709189259333e-07,2.1008251953125,1.3429709189259333e-07
587,3.1860664907124014e-06,1.6147055556555192e-05,1.008185281333841e-07,2.10845458984375,1.008185281333841e-07
588,2.2990480343655577e-06,1.315966885607506e-05,6.038858354391727e-08,2.116083984375,6.038858354391727e-08
589,1.5408868746969903e-06,9.540260999570535e-06,2.715492961311687e-08,2.12371337890625,2.715492961311687e-08
590,1.0900794126715968e-06,6.480811592788008e-06,1.2976309526156163e-08,2.1313427734375,1.2976309526156163e-08
591,9.543778282832495e-07,4.797611953471927e-06,1.6432361047475793e-08,2.13897216796875,1.6432361047475793e-08
592,1.1073254299855465e-06,4.389756237314313e-06,2.2840480696466576e-08,2.1466015625,2.2840480696466576e-08
593,1.5233314213661247e-06,4.432502795073331e-06,1.8784105015523737e-08,2.15423095703125,1.8784105015523737e-08
594,2.056730774917156e-06,4.09740627507943e-06,6.489839780700882e-09,2.1618603515625,6.489839780700882e-09
595,2.4045134053347633e-06,3.1265019227867653e-06,9.050479124926227e-10,2.16948974609375,9.050479124926227e-10
596,2.3085931070289134e-06,1.8436304109580724e-06,1.2359417994380616e-08,2.177119140625,1.2359417994380616e-08
597,1.7887375437089361e-06,7.569374706636805e-07,3.5580876260185406e-08,2.18474853515625,3.5580876260185406e-08
598,1.1102974753961976e-06,1.6889492350193393e-07,5.7047486879527815e-08,2.1923779296875,5.7047486879527815e-08
599,5.400202947174015e-07,5.2890581696434747e-08,6.88050222854325e-08,2.20000732421875,6.88050222854325e-08
600,2.026767225189612e-07,1.8561471061453028e-07,7.118174597379207e-08,2.20763671875,7.118174597379207e-08
601,1.3779395164275087e-07,3.6997813603858086e-07,6.559807402797642e-08,2.21526611328125,6.559807402797642e-08
602,3.5031296261087483e-07,5.660386747432212e-07,5.186578362178852e-08,2.2228955078125,5.186578362178852e-08
603,7.444351535813956e-07,8.468244479755288e-07,3.302130923294765e-08,2.23052490234375,3.302130923294765e-08
604,1.1052272990558354e-06,1.2576184785456315e-06,1.6459753836917144e-08,2.238154296875,1.6459753836917144e-08
605,1.2420751072180309e-06,1.7368290020175395e-06,7.282825837599686e-09,2.24578369140625,7.282825837599686e-09
606,1.1335399881408184e-06,2.166482741379669e-06,4.129211111542997e-09,2.2534130859375,4.129211111542997e-09
607,8.971076529015962e-07,2.4741872329757843e-06,3.4904212233453633e-09,2.26104248046875,3.4904212233453633e-09
608,6.549645186422953e-07,2.6756947988398442e-06,4.432841163215416e-09,2.268671875,4.432841163215416e-09
609,4.644267167081715e-07,2.832109333279996e-06,7.1603082370501996e-09,2.27630126953125,7.1603082370501996e-09
610,3.375004778142439e-07,2.976290850524151e-06,1.0851805615853473e-08,2.2839306640625,1.0851805615853473e-08
611,2.738305983711117e-07,3.074652678813703e-06,1.523950349924354e-08,2.29156005859375,1.523950349924354e-08
612,2.767281115691623e-07,3.055901408691733e-06,2.0637243826522057e-08,2.299189453125,2.0637243826522057e-08
613,3.558729227341151e-07,2.882499180889058e-06,2.44324021059941e-08,2.30681884765625,2.44324021059941e-08
614,5.070726805049746e-07,2.5928650344241867e-06,2.2367988457751562e-08,2.3144482421875,2.2367988457751562e-08
615,6.924270249637283e-07,2.263315840095495e-06,1.673014650372719e-08,2.32207763671875,1.673014650372719e-08
616,8.745204972823729e-07,1.932610242085514e-06,1.8478077701750332e-08,2.32970703125,1.8478077701750332e-08
617,1.0839070010240492e-06,1.584937901777769e-06,3.575271034010134e-08,2.33733642578125,3.575271034010134e-08
618,1.4188260415551162e-06,1.212474296211449e-06,6.275443192104896e-08,2.3449658203125,6.275443192104896e-08
619,1.945186304751324e-06,8.707859783581118e-07,8.516722737083977e-08,2.35259521484375,8.516722737083977e-08
620,2.6017258672851663e-06,6.53315657026892e-07,9.521528971326454e-08,2.360224609375,9.521528971326454e-08
621,3.218262254473905e-06,6.210071873587644e-07,9.661364203077271e-08,2.36785400390625,9.661364203077271e-08
622,3.625350384442573e-06,7.662478180254245e-07,9.576947519492345e-08,2.3754833984375,9.576947519492345e-08
623,3.7501284363378075e-06,1.0225167609738473e-06,9.403216691916467e-08,2.38311279296875,9.403216691916467e-08
624,3.6307135092043107e-06,1.2806601083571061e-06,9.019501702539724e-08,2.3907421875,9.019501702539724e-08
625,3.3562260827395763e-06,1.411440162421855e-06,8.577403804120724e-08,2.39837158203125,8.577403804120724e-08
626,2.9844366936368737e-06,1.3247831681239969e-06,8.385732911794579e-08,2.4060009765625,8.385732911794579e-08
627,2.5073401779841088e-06,1.0393991289788838e-06,8.435588152965283e-08,2.41363037109375,8.435588152965283e-08
628,1.906947956215388e-06,6.820714792964886e-07,8.378627326738149e-08,2.421259765625,8.378627326738149e-08
629,1.2505772200029084e-06,3.946324981250656e-07,7.999831631878376e-08,2.42888916015625,7.999831631878376e-08
630,7.054534158709903e-07,2.3484561608834315e-07,7.496369278550756e-08,2.4365185546875,7.496369278550756e-08
631,4.2386123135853513e-07,1.6516412735984654e-07,7.202224623097121e-08,2.44414794921875,7.202224623097121e-08
632,4.0746013747352137e-07,1.2077552975487214e-07,7.171892868918748e-08,2.45177734375,7.171892868918748e-08
633,5.026297688534728e-07,7.24556990785792e-08,7.161347633201676e-08,2.45940673828125,7.161347633201676e-08
634,5.370745926721486e-07,3.172710862722054e-08,6.955773632010026e-08,2.4670361328125,6.955773632010026e-08
635,4.5411272260706243e-07,1.9336208874225387e-08,6.562009033327034e-08,2.47466552734375,6.562009033327034e-08
636,3.192782116359835e-07,4.09695609433884e-08,6.055407687374704e-08,2.482294921875,6.055407687374704e-08
637,2.2232211454780613e-07,8.537089401827807e-08,5.390979199871978e-08,2.48992431640625,5.390979199871978e-08
638,1.9191891947558302e-07,1.336096268129519e-07,4.503054256454295e-08,2.4975537109375,4.503054256454295e-08
639,1.9627945223264867e-07,1.6773376154630694e-07,3.534533217119999e-08,2.50518310546875,3.534533217119999e-08
640,2.0200571669902955e-07,1.7622319922286994e-07,2.7919740745879182e-08,2.5128125,2.7919740745879182e-08
641,2.1725984864832053e-07,1.5695691538742927e-07,2.405310981141337e-08,2.52044189453125,2.405310981141337e-08
642,2.7891682611112796e-07,1.1708747336376582e-07,2.1389992581717107e-08,2.5280712890625,2.1389992581717107e-08
643,4.055780101326888e-07,6.944381937942238e-08,1.6536181635266096e-08,2.53570068359375,1.6536181635266096e-08
644,5.682142479824714e-07,2.7688875177908293e-08,9.212511650065867e-09,2.543330078125,9.212511650065867e-09
645,7.07027825719983e-07,3.3638289567839084e-09,2.7660599478303357e-09,2.55095947265625,2.7660599478303357e-09
646,7.76285698426819e-07,4.78484576852883e-09,5.161293139337362e-10,2.5585888671875,5.161293139337362e-10
647,7.750228515868603e-07,3.4808431136337826e-08,2.602197175173485e-09,2.56621826171875,2.602197175173485e-09
648,7.384571171041561e-07,8.70196844133833e-08,6.8961148746433445e-09,2.57384765625,6.8961148746433445e-09
649,7.01490090311659e-07,1.4474764843026972e-07,1.2064441977283657e-08,2.58147705078125,1.2064441977283657e-08
650,6.692708362686948e-07,1.8675401098572577e-07,1.8479901678202498e-08,2.5891064453125,1.8479901678202498e-08
651,6.220070570315009e-07,1.973922165168211e-07,2.610203432673093e-08,2.59673583984375,2.610203432673093e-08
652,5.473840704768961e-07,1.7467413414642635e-07,3.264072004091511e-08,2.604365234375,3.264072004091511e-08
653,4.6437948140530855e-07,1.3074269429976448e-07,3.480356052008287e-08,2.61199462890625,3.480356052008287e-08
654,4.1044862429794014e-07,8.399157598720933e-08,3.129698226015596e-08,2.6196240234375,3.129698226015596e-08
655,4.0542264045137087e-07,4.8078146163670584e-08,2.4056651951658453e-08,2.62725341796875,2.4056651951658453e-08
656,4.3234757583004456e-07,2.6303498921795123e-08,1.6469415817600888e-08,2.6348828125,1.6469415817600888e-08
657,4.5469947150602463e-07,1.514215153269856e-08,1.0797642628360114e-08,2.64251220703125,1.0797642628360114e-08
658,4.482727810530336e-07,1.1199189137423776e-08,7.353439754930798e-09,2.6501416015625,7.353439754930798e-09
659,4.152726897752722e-07,1.3351354111749658e-08,5.4670002875763936e-09,2.65777099609375,5.4670002875763936e-09
660,3.74001843084119e-07,1.9797000175292977e-08,4.572344468232279e-09,2.665400390625,4.572344468232279e-09
661,3.417793658033303e-07,2.6362734475188124e-08,4.4522685966678555e-09,2.67302978515625,4.4522685966678555e-09
662,3.264957953838746e-07,2.883979814269846e-08,5.035762467775824e-09,2.6806591796875,5.035762467775824e-09
663,3.2712510364091554e-07,2.581055508264108e-08,6.321915206578978e-09,2.68828857421875,6.321915206578978e-09
664,3.366910959890068e-07,1.891259300511747e-08,8.451161519365541e-09,2.69591796875,8.451161519365541e-09
665,3.445258275603287e-07,1.1435305773937209e-08,1.1676632210280682e-08,2.70354736328125,1.1676632210280682e-08
666,3.3922617124717987e-07,6.6048735364099e-09,1.605607607559488e-08,2.7111767578125,1.605607607559488e-08
667,3.140340278676893e-07,5.702856247545137e-09,2.0935132420095494e-08,2.71880615234375,2.0935132420095494e-08
668,2.721212930500848e-07,7.144064506776548e-09,2.4756566611990213e-08,2.726435546875,2.4756566611990213e-08
669,2.2549537175817045e-07,8.07018145480678e-09,2.5801007034492243e-08,2.73406494140625,2.5801007034492243e-08
670,1.856521536600836e-07,7.253297907225677e-09,2.351423178125073e-08,2.7416943359375,2.351423178125073e-08
671,1.5445008160299409e-07,6.136697448748337e-09,1.9082097114713695e-08,2.74932373046875,1.9082097114713695e-08
672,1.2546436469816787e-07,7.155485348817924e-09,1.4501215501643032e-08,2.756953125,1.4501215501643032e-08
673,9.383574211321441e-08,1.1640270898977311e-08,1.1088868682300464e-08,2.76458251953125,1.1088868682300464e-08
674,6.228718997993243e-08,1.925105846951794e-08,8.929133219602823e-09,2.7722119140625,8.929133219602823e-09
675,3.722983312121549e-08,2.8464430483790975e-08,7.484089626554579e-09,2.77984130859375,7.484089626554579e-09
676,2.196643665190599e-08,3.704971969102336e-08,6.3558191317556906e-09,2.787470703125,6.3558191317556906e-09
677,1.5372916969450653e-08,4.279568958728268e-08,5.446096284006319e-09,2.79510009765625,5.446096284006319e-09
678,1.4974962571968617e-08,4.4882684026051277e-08,4.725867759298143e-09,2.8027294921875,4.725867759298143e-09
679,1.8552389992046177e-08,4.4560915801889076e-08,4.1083029992257e-09,2.81035888671875,4.1083029992257e-09
680,2.3135401720387305e-08,4.355427379978443e-08,3.5177102503249152e-09,2.81798828125,3.5177102503249152e-09
681,2.4878099160756313e-08,4.1592210918441637e-08,2.970494321798434e-09,2.82561767578125,2.970494321798434e-09
682,2.1362750195477513e-08,3.651577083971137e-08,2.565934775890812e-09,2.8332470703125,2.565934775890812e-09
683,1.3795840322420415e-08,2.7369829268322585e-08,2.414619863878066e-09,2.84087646484375,2.414619863878066e-09
684,6.220918695885921e-09,1.6538468011939e-08,2.565216612584704e-09,2.848505859375,2.565216612584704e-09
685,2.1020013175776372e-09,8.188820250520726e-09,2.9822174538906656e-09,2.85613525390625,2.9822174538906656e-09
686,1.5032991206382747e-09,5.738107350449319e-09,3.579274046195193e-09,2.8637646484375,3.579274046195193e-09
687,1.7841504453200797e-09,1.246882095716448e-08,4.2476126722505265e-09,2.87139404296875,4.2476126722505265e-09
688,1.4255417881423349e-09,3.436307139190099e-08,4.842770536952369e-09,2.8790234375,4.842770536952369e-09
689,3.307182243346331e-09,8.039939936412261e-08,5.192570798784565e-09,2.88665283203125,5.192570798784565e-09
690,1.4297752054184404e-08,1.5977801970167546e-07,5.198390149162557e-09,2.8942822265625,5.198390149162557e-09
691,4.27734596382232e-08,2.826104690543986e-07,4.968683263468825e-09,2.90191162109375,4.968683263468825e-09
692,9.875242925365376e-08,4.674043624238018e-07,4.820967012898407e-09,2.909541015625,4.820967012898407e-09
693,1.9647708036534272e-07,7.428227402276265e-07,5.074963346861046e-09,2.91717041015625,5.074963346861046e-09
694,3.514586651597729e-07,1.1234683764641431e-06,5.767837383341091e-09,2.9247998046875,5.767837383341091e-09
695,5.672598446766785e-07,1.5638226782811201e-06,6.54151088269916e-09,2.93242919921875,6.54151088269916e-09
696,8.22396056490469e-07,1.936619965734618e-06,6.8462233503122845e-09,2.94005859375,6.8462233503122845e-09
697,1.0731123378144877e-06,2.085667534841348e-06,6.336567682958778e-09,2.94768798828125,6.336567682958778e-09
698,1.270715918830201e-06,1.936664227770185e-06,5.138342241001805e-09,2.9553173828125,5.138342241001805e-09
699,1.3761108555711617e-06,1.5698292352027562e-06,3.756546582489326e-09,2.96294677734375,3.756546582489326e-09
700,1.3650585579678048e-06,1.1680734518691687e-06,2.7280513104399097e-09,2.970576171875,2.7280513104399097e-09
701,1.2358291710113713e-06,8.728457286186637e-07,2.3536874561466666e-09,2.97820556640625,2.3536874561466666e-09
702,1.0214565392408484e-06,6.865302867412887e-07,2.7223637211399878e-09,2.9858349609375,2.7223637211399878e-09
703,7.883159545984954e-07,5.200312609970831e-07,3.937603208919022e-09,2.99346435546875,3.937603208919022e-09
704,6.14605451181808e-07,3.240832773411874e-07,6.307844253078318e-09,3.00109375,6.307844253078318e-09
705,5.716084206516385e-07,1.487443904160818e-07,1.0304110495636809e-08,3.00872314453125,1.0304110495636809e-08
706,7.216419572911241e-07,6.96504546237493e-08,1.6192179849927925e-08,3.0163525390625,1.6192179849927925e-08
707,1.108955175372693e-06,8.771072779594742e-08,2.3473084432811705e-08,3.02398193359375,2.3473084432811705e-08
708,1.7245301712500723e-06,1.326736935514763e-07,3.060820341159835e-08,3.031611328125,3.060820341159835e-08
709,2.478079408618507e-06,1.5249307885139853e-07,3.551638869638095e-08,3.03924072265625,3.551638869638095e-08
710,3.2267751965215063e-06,1.5890944051401116e-07,3.6701241103038295e-08,3.0468701171875,3.6701241103038295e-08
711,3.852414883543116e-06,1.768388424880354e-07,3.417160768474223e-08,3.05449951171875,3.417160768474223e-08
712,4.3187807793079785e-06,1.872083553792036e-07,2.9412694220505098e-08,3.06212890625,2.9412694220505098e-08
713,4.6534391521427385e-06,1.5090290059200074e-07,2.4472851498469737e-08,3.06975830078125,2.4472851498469737e-08
714,4.8680006488952245e-06,7.303889680479952e-08,2.0868638262797474e-08,3.0773876953125,2.0868638262797474e-08
715,4.892398964785035e-06,1.1307678782286805e-08,1.8977984972951546e-08,3.08501708984375,1.8977984972951546e-08
716,4.598849538240826e-06,1.9385660498455788e-08,1.8143138149419934e-08,3.092646484375,1.8143138149419934e-08
717,3.9143049246404505e-06,1.0280721957881126e-07,1.7253687223607857e-08,3.10027587890625,1.7253687223607857e-08
718,2.922934009982087e-06,2.3305748145626382e-07,1.5373268952328223e-08,3.1079052734375,1.5373268952328223e-08
719,1.853347173752777e-06,3.8362409166017034e-07,1.212246926443135e-08,3.11553466796875,1.212246926443135e-08
720,9.570016184045654e-07,5.387567940657684e-07,7.837235933987892e-09,3.1231640625,7.837235933987892e-09
721,3.8672714023601236e-07,6.815716252272725e-07,3.5775644300794117e-09,3.13079345703125,3.5775644300794117e-09
722,1.5759334042533904e-07,8.004508201839103e-07,8.636177021277394e-10,3.1384228515625,8.636177021277394e-10
723,1.7693568251652278e-07,9.143363539201551e-07,1.0434360245829924e-09,3.14605224609375,1.0434360245829924e-09
724,2.994481127983644e-07,1.0674691967591575e-06,4.5758624096186265e-09,3.153681640625,4.5758624096186265e-09
725,3.9278828570395446e-07,1.2704363849639417e-06,1.0712791316987503e-08,3.16131103515625,1.0712791316987503e-08
726,3.9658631312505086e-07,1.4506293109838905e-06,1.7737970795585083e-08,3.1689404296875,1.7737970795585083e-08
727,3.3284582252944917e-07,1.4922570639316377e-06,2.3493607923362414e-08,3.17656982421875,2.3493607923362414e-08
728,2.5819951745395213e-07,1.3389287314205992e-06,2.594972262230258e-08,3.18419921875,2.594972262230258e-08
729,2.1074690660364825e-07,1.0418141689551623e-06,2.3873450551830463e-08,3.19182861328125,2.3873450551830463e-08
