,ka_hh,ka_vv,ka_hv,ka_vh,ka_range
445,8.100717524273064e-09,3.399440471421943e-08,9.97600571827908e-11,9.97600571827908e-11,1.02508056640625
446,2.0255753975093672e-08,4.77222216121624e-08,9.040085904503436e-10,9.040085904503436e-10,1.0327099609375
447,4.113080456577472e-08,5.8644871710671113e-08,1.5230174633972048e-09,1.5230174633972048e-09,1.04033935546875
448,6.92900351970649e-08,6.176695006583409e-08,9.263232634963104e-10,9.263232634963104e-10,1.04796875
449,9.610153698152242e-08,5.513376016314481e-08,1.6068671371018075e-10,1.6068671371018075e-10,1.05559814453125
450,1.0885176930881193e-07,4.20390765663694e-08,7.31871049962334e-10,7.31871049962334e-10,1.0632275390625
451,1.0007301840564324e-07,2.8524165218018334e-08,2.704857044946583e-09,2.704857044946583e-09,1.07085693359375
452,7.39975249820681e-08,1.893343884451729e-08,4.689336550979728e-09,4.689336550979728e-09,1.078486328125
453,4.3073040781997146e-08,1.3909855857250473e-08,5.356606599890807e-09,5.356606599890807e-09,1.08611572265625
454,1.8578605843296705e-08,1.1557499538283387e-08,4.591724624948142e-09,4.591724624948142e-09,1.0937451171875
455,4.888840929087491e-09,9.55479057732878e-09,3.2688257985803307e-09,3.2688257985803307e-09,1.10137451171875
456,6.799505239915795e-10,6.737777588334768e-09,2.2718836673196497e-09,2.2718836673196497e-09,1.10900390625
457,2.497265958563588e-09,3.803500689373936e-09,1.832230840542861e-09,1.832230840542861e-09,1.11663330078125
458,6.531402148585013e-09,2.42984905343633e-09,1.5838879754066759e-09,1.5838879754066759e-09,1.1242626953125
459,9.48675128112412e-09,3.0621765553482843e-09,1.0948736887573426e-09,1.0948736887573426e-09,1.13189208984375
460,1.0458387103573848e-08,4.12805543783282e-09,4.24145181981009e-10,4.24145181981009e-10,1.139521484375
461,1.2511897827038778e-08,4.591199491710427e-09,2.029794671799851e-10,2.029794671799851e-10,1.14715087890625
462,2.1127521370928104e-08,6.7629034699696675e-09,9.811786170671364e-10,9.811786170671364e-10,1.1547802734375
463,3.926819778548533e-08,1.4626033263969737e-08,2.3794983405544277e-09,2.3794983405544277e-09,1.16240966796875
464,6.271623259434322e-08,2.8672069651369705e-08,3.171487089473903e-09,3.171487089473903e-09,1.1700390625
465,8.062419517280948e-08,4.371554377917958e-08,2.58568804315072e-09,2.58568804315072e-09,1.17766845703125
466,8.278195217325563e-08,5.297863334626368e-08,1.458287727933859e-09,1.458287727933859e-09,1.1852978515625
467,6.853190968232249e-08,5.408259894380891e-08,1.6653490943319251e-09,1.6653490943319251e-09,1.19292724609375
468,4.889070120394052e-08,5.0658342303660325e-08,4.2385134901118684e-09,4.2385134901118684e-09,1.200556640625
469,3.855277779706307e-08,4.853599468783957e-08,8.269207111332288e-09,8.269207111332288e-09,1.20818603515625
470,4.419994025374656e-08,5.0517889560211356e-08,1.1786961902041923e-08,1.1786961902041923e-08,1.2158154296875
471,5.946544757857125e-08,5.4056125229135887e-08,1.3485745277083043e-08,1.3485745277083043e-08,1.22344482421875
472,7.059409222541097e-08,5.379526711839753e-08,1.3473504465771347e-08,1.3473504465771347e-08,1.23107421875
473,6.73979792443195e-08,4.792936679272614e-08,1.266623402435413e-08,1.266623402435413e-08,1.23870361328125
474,5.080797546663414e-08,4.3360914695349264e-08,1.1852917670358873e-08,1.1852917670358873e-08,1.2463330078125
475,3.2296565388370706e-08,5.272542775407421e-08,1.1345388740520008e-08,1.1345388740520008e-08,1.25396240234375
476,2.6451821136668928e-08,8.238675165047587e-08,1.1244928172668246e-08,1.1244928172668246e-08,1.261591796875
477,4.202795781413058e-08,1.2206533490682452e-07,1.1858278291820784e-08,1.1858278291820784e-08,1.26922119140625
478,7.76942783051227e-08,1.4953818653599674e-07,1.3777388344350623e-08,1.3777388344350623e-08,1.2768505859375
479,1.2533509814800224e-07,1.4949940660455637e-07,1.7345039110036273e-08,1.7345039110036273e-08,1.28447998046875
480,1.7700006780684744e-07,1.2835639946013768e-07,2.1780667089404776e-08,2.1780667089404776e-08,1.292109375
481,2.2775486171234115e-07,1.088066856149937e-07,2.494590560726454e-08,2.494590560726454e-08,1.29973876953125
482,2.716909127800013e-07,1.0940856911820017e-07,2.4586368157952882e-08,2.4586368157952882e-08,1.3073681640625
483,2.976167404628447e-07,1.2986835950045283e-07,2.0349604889459467e-08,2.0349604889459467e-08,1.31499755859375
484,2.9244449942782327e-07,1.544980354825093e-07,1.443413034194263e-08,1.443413034194263e-08,1.322626953125
485,2.5104866948977235e-07,1.664239871736909e-07,9.721324302333153e-09,9.721324302333153e-09,1.33025634765625
486,1.830204392121973e-07,1.5780449131786485e-07,7.262663410369856e-09,7.262663410369856e-09,1.3378857421875
487,1.0940650199303239e-07,1.3081771619421457e-07,6.09190417906681e-09,6.09190417906681e-09,1.34551513671875
488,5.172252526950683e-08,9.401752905503328e-08,5.3186508238785676e-09,5.3186508238785676e-09,1.35314453125
489,2.1124570924826654e-08,5.811789183191322e-08,5.318073010399792e-09,5.318073010399792e-09,1.36077392578125
490,1.4892275918747923e-08,3.1412406191409674e-08,6.469330969624519e-09,6.469330969624519e-09,1.3684033203125
491,2.2509251909917852e-08,1.6285539647774015e-08,7.843495621260385e-09,7.843495621260385e-09,1.37603271484375
492,3.621050828777339e-08,1.0364831536011693e-08,8.083553260320563e-09,8.083553260320563e-09,1.383662109375
493,5.618182792390723e-08,1.162591744429514e-08,6.98812362572587e-09,6.98812362572587e-09,1.39129150390625
494,8.57924231176244e-08,2.1004976089314976e-08,5.465775135524529e-09,5.465775135524529e-09,1.3989208984375
495,1.2323559199767596e-07,3.9193488630863716e-08,4.403960342292728e-09,4.403960342292728e-09,1.40655029296875
496,1.5900976490771472e-07,6.289123962209081e-08,4.147621329689118e-09,4.147621329689118e-09,1.4141796875
497,1.8078963128745533e-07,8.559606523268457e-08,4.531563439847275e-09,4.531563439847275e-09,1.42180908203125
498,1.803698520504458e-07,1.0021755796976492e-07,4.833672650220526e-09,4.833672650220526e-09,1.4294384765625
499,1.5829758412678334e-07,1.0112245100723487e-07,4.170594462738247e-09,4.170594462738247e-09,1.43706787109375
500,1.2436868813587473e-07,8.816146997232575e-08,2.520753785573797e-09,2.520753785573797e-09,1.444697265625
501,9.294285485727855e-08,6.943633891094967e-08,9.925144226641498e-10,9.925144226641498e-10,1.45232666015625
502,7.568313415269771e-08,5.6853997413498135e-08,6.468184611198259e-10,6.468184611198259e-10,1.4599560546875
503,7.827840041556724e-08,6.197542684366186e-08,1.7591861909271681e-09,1.7591861909271681e-09,1.46758544921875
504,1.0144529049205193e-07,9.572144649595312e-08,4.723695347125377e-09,4.723695347125377e-09,1.47521484375
505,1.3638387232926547e-07,1.5224873709956925e-07,9.687501061035727e-09,9.687501061035727e-09,1.48284423828125
506,1.55520013631622e-07,1.8505801720923776e-07,1.3744736953104438e-08,1.3744736953104438e-08,1.4904736328125
507,1.2418802054066065e-07,1.3707962481631841e-07,1.2362381581129075e-08,1.2362381581129075e-08,1.49810302734375
508,4.572531467628338e-08,3.258107997603796e-08,6.700709796940658e-09,6.700709796940658e-09,1.505732421875
509,2.3855915719832768e-09,4.371219485824792e-08,2.5492902238767264e-09,2.5492902238767264e-09,1.51336181640625
510,1.6262283407289626e-07,5.004065287571907e-07,1.724991480656874e-10,1.724991480656874e-10,1.5209912109375
511,7.752129534547989e-07,1.8317894172174095e-06,1.4280491150071528e-08,1.4280491150071528e-08,1.52862060546875
512,2.076386025390887e-06,4.242478753106265e-06,1.5878304881343768e-07,1.5878304881343768e-07,1.53625
513,4.003558807892021e-06,7.3559470098022155e-06,7.841615955443078e-07,7.841615955443078e-07,1.54387939453125
514,6.43225318722996e-06,1.1646244623794037e-05,2.6250559672740246e-06,2.6250559672740246e-06,1.5515087890625
515,1.2039431353931096e-05,2.3808806723737267e-05,6.785521468916804e-06,6.785521468916804e-06,1.55913818359375
516,3.288020832245651e-05,6.38481902108888e-05,1.4130632895751395e-05,1.4130632895751395e-05,1.566767578125
517,9.59518695860242e-05,0.00016509849921259026,2.3927383077616123e-05,2.3927383077616123e-05,1.57439697265625
518,0.00023714031495553281,0.0003589465217865889,3.2921570858359456e-05,3.2921570858359456e-05,1.5820263671875
519,0.00047757617811858917,0.0006482217621518384,3.6925166465685166e-05,3.6925166465685166e-05,1.58965576171875
520,0.0007939780960771495,0.0009870820629108948,3.48678271944892e-05,3.48678271944892e-05,1.59728515625
521,0.0011090771169697227,0.0012855709734967751,3.129217229135347e-05,3.129217229135347e-05,1.60491455078125
522,0.0013193574107971077,0.0014419820445336295,3.31223186099794e-05,3.31223186099794e-05,1.6125439453125
523,0.0013474347717554217,0.001388952512389109,4.2651532625486774e-05,4.2651532625486774e-05,1.62017333984375
524,0.001183645671219066,0.0011309505682377157,5.427160409167651e-05,5.427160409167651e-05,1.627802734375
525,0.0008891049321403104,0.0007517127463960841,5.922773122439395e-05,5.922773122439395e-05,1.63543212890625
526,0.0005618643130853447,0.00038017256333162887,5.35329249177672e-05,5.35329249177672e-05,1.6430615234375
527,0.00029055687517426056,0.0001263726831415443,4.07007462629585e-05,4.07007462629585e-05,1.65069091796875
528,0.00012110934706510995,2.5740556161428324e-05,2.7422204626422475e-05,2.7422204626422475e-05,1.6583203125
529,4.940791705649601e-05,3.273415765748767e-05,1.7888923018578675e-05,1.7888923018578675e-05,1.66594970703125
530,3.830358997451873e-05,6.806456665629268e-05,1.21871876688148e-05,1.21871876688148e-05,1.6735791015625
531,4.583126006953437e-05,7.769494893542364e-05,8.469724872041929e-06,8.469724872041929e-06,1.68120849609375
532,4.676397093240489e-05,5.59308908087311e-05,5.417265331847652e-06,5.417265331847652e-06,1.688837890625
533,3.661721824873104e-05,2.5349136971892745e-05,2.9751990115619422e-06,2.9751990115619422e-06,1.69646728515625
534,2.198477662431319e-05,5.514920124503966e-06,1.7025999129301996e-06,1.7025999129301996e-06,1.7040966796875
535,9.723947921475275e-06,1.7097294929858304e-07,1.7933638367399455e-06,1.7933638367399455e-06,1.71172607421875
536,2.760746330273195e-06,3.316808078553856e-06,2.61072447449024e-06,2.61072447449024e-06,1.71935546875
537,8.838622212364453e-07,8.22917295948987e-06,3.106940632529367e-06,3.106940632529367e-06,1.72698486328125
538,2.216623935952616e-06,1.0877339995637336e-05,2.6942116563083063e-06,2.6942116563083063e-06,1.7346142578125
539,4.317677923561765e-06,1.002565623821024e-05,1.6393293566953174e-06,1.6393293566953174e-06,1.74224365234375
540,5.48102838839366e-06,6.810455916358499e-06,6.289568213322234e-07,6.289568213322234e-07,1.749873046875
541,5.457644648535215e-06,3.417745627349004e-06,9.948322638039313e-08,9.948322638039313e-08,1.75750244140625
542,4.782281282729063e-06,1.235300321011304e-06,1.8909141129836134e-08,1.8909141129836134e-08,1.7651318359375
543,3.76124905659324e-06,2.9017958044489133e-07,1.31434678291889e-07,1.31434678291889e-07,1.77276123046875
544,2.47212044719822e-06,1.3372888744055558e-07,2.424121282006819e-07,2.424121282006819e-07,1.780390625
545,1.3097419276091836e-06,5.186018343572606e-07,2.956783761945239e-07,2.956783761945239e-07,1.78802001953125
546,8.51507129819329e-07,1.1595527844230274e-06,3.06449681669091e-07,3.06449681669091e-07,1.7956494140625
547,1.1652284431586474e-06,1.5143241873801755e-06,2.9045514563830194e-07,2.9045514563830194e-07,1.80327880859375
548,1.6668609730001161e-06,1.262481245938517e-06,2.475469526795617e-07,2.475469526795617e-07,1.810908203125
549,1.7786534974756323e-06,8.660370385288705e-07,1.8075011024764165e-07,1.8075011024764165e-07,1.81853759765625
550,1.521156889140054e-06,1.3230278072353204e-06,1.0878683026055494e-07,1.0878683026055494e-07,1.8261669921875
551,1.39436968031436e-06,3.1922918411254636e-06,5.377184247779295e-08,5.377184247779295e-08,1.83379638671875
552,1.8352830538275654e-06,5.88438631568675e-06,2.3004252770848263e-08,2.3004252770848263e-08,1.84142578125
553,2.860761243567338e-06,8.022166940888671e-06,9.253147118622619e-09,9.253147118622619e-09,1.84905517578125
554,4.11097544169064e-06,8.560732581290031e-06,6.187758288242285e-09,6.187758288242285e-09,1.8566845703125
555,5.118898601052475e-06,7.5597957502387575e-06,1.726811561009309e-08,1.726811561009309e-08,1.86431396484375
556,5.587411416210165e-06,5.937848736497873e-06,4.8466487263265495e-08,4.8466487263265495e-08,1.871943359375
557,5.5553470705229715e-06,4.629331783026807e-06,9.558095647586957e-08,9.558095647586957e-08,1.87957275390625
558,5.375067451672874e-06,4.011364404325215e-06,1.410035879826913e-07,1.410035879826913e-07,1.8872021484375
559,5.4678705694424435e-06,3.945108201498958e-06,1.633117149560307e-07,1.633117149560307e-07,1.89483154296875
560,5.983182754568103e-06,4.125022466721946e-06,1.5102249382026515e-07,1.5102249382026515e-07,1.9024609375
561,6.646353604005106e-06,4.3308354134428455e-06,1.0958049884169517e-07,1.0958049884169517e-07,1.91009033203125
562,6.976049786741685e-06,4.465550405671837e-06,5.7498673816922206e-08,5.7498673816922206e-08,1.9177197265625
563,6.6933816076485765e-06,4.483930494729294e-06,1.6087833353998357e-08,1.6087833353998357e-08,1.92534912109375
564,5.926322456533422e-06,4.3336226342919655e-06,2.3858602612032233e-10,2.3858602612032233e-10,1.932978515625
565,5.028790549982448e-06,3.959566434819806e-06,1.4185899157470265e-08,1.4185899157470265e-08,1.94060791015625
566,4.242032099384704e-06,3.353591444223363e-06,5.12831153520038e-08,5.12831153520038e-08,1.9482373046875
567,3.548752561130775e-06,2.5922500192296287e-06,9.573716084253128e-08,9.573716084253128e-08,1.95586669921875
568,2.8101745799306355e-06,1.816189421323663e-06,1.267426365189577e-07,1.267426365189577e-07,1.96349609375
569,1.981020554651494e-06,1.1598014527508476e-06,1.2701797829745127e-07,1.2701797829745127e-07,1.97112548828125
570,1.1769581169166805e-06,6.886376847150501e-07,9.421585442596054e-08,9.421585442596054e-08,1.9787548828125
571,5.69100743581542e-07,3.9200659087938595e-07,4.6305002616885325e-08,4.6305002616885325e-08,1.98638427734375
572,2.4522657766209686e-07,2.2120450653181698e-07,1.1007642226118221e-08,1.1007642226118221e-08,1.994013671875
573,1.6592525056318522e-07,1.2751588388391248e-07,3.572132339816181e-09,3.572132339816181e-09,2.00164306640625
574,2.2280437263074646e-07,7.728813168564752e-08,1.4235904818839356e-08,1.4235904818839356e-08,2.0092724609375
575,3.19328756019098e-07,5.846049544491352e-08,2.0788955064187585e-08,2.0788955064187585e-08,2.01690185546875
576,4.0774522798319167e-07,8.259236763328975e-08,1.3126283217168491e-08,1.3126283217168491e-08,2.02453125
577,4.791763479900949e-07,1.584115471708681e-07,1.7673235507158675e-09,1.7673235507158675e-09,2.03216064453125
578,5.405471707632276e-07,2.4468472102537024e-07,2.779959660319146e-09,2.779959660319146e-09,2.0397900390625
579,6.013986456730733e-07,2.5325435539558e-07,1.977667834514598e-08,1.977667834514598e-08,2.04741943359375
580,6.700249405792585e-07,1.444949816168036e-07,4.2846703362921564e-08,4.2846703362921564e-08,2.055048828125
581,7.508414743494308e-07,3.126551664302309e-08,6.070288624664404e-08,6.070288624664404e-08,2.06267822265625
582,8.404018274083506e-07,1.5370525322606397e-07,6.961117398378593e-08,6.961117398378593e-08,2.0703076171875
583,9.245179856414362e-07,7.087646773373423e-07,7.195239462825549e-08,7.195239462825549e-08,2.07793701171875
584,9.79785406497012e-07,1.6775348280606382e-06,7.039888484766291e-08,7.039888484766291e-08,2.08556640625
585,9.81362068682368e-07,2.798334904726492e-06,6.550544934979538e-08,6.550544934979538e-08,2.09319580078125
586,9.152554911665703e-07,3.6955578811051602e-06,5.813759447070042e-08,5.813759447070042e-08,2.1008251953125
587,7.886617139245484e-07,4.06027653173427e-06,5.25850830391584e-08,5.25850830391584e-08,2.10845458984375
588,6.303996296852646e-07,3.7791788939659845e-06,5.553278085209314e-08,5.553278085209314e-08,2.116083984375
589,4.788097954699951e-07,2.96905425738354e-06,7.021858440124127e-08,7.021858440124127e-08,2.12371337890625
590,3.646810325548698e-07,1.9184142940362984e-06,9.09081490479496e-08,9.09081490479496e-08,2.1313427734375
591,3.0306456591950874e-07,9.599944829098184e-07,1.0430287667206693e-07,1.0430287667206693e-07,2.13897216796875
592,3.003750066284422e-07,3.2572679943823275e-07,9.862284680096155e-08,9.862284680096155e-08,2.1466015625
593,3.6513209713490553e-07,5.965483199980681e-08,7.3068689822071e-08,7.3068689822071e-08,2.15423095703125
594,5.031556637239059e-07,4.1725078666835955e-08,3.903158761084925e-08,3.903158761084925e-08,2.1618603515625
595,6.963750706432844e-07,1.001688719184487e-07,1.1866229494817342e-08,1.1866229494817342e-08,2.16948974609375
596,8.900758781950466e-07,1.2455707121812995e-07,5.839281868928007e-10,5.839281868928007e-10,2.177119140625
597,1.0107250140363079e-06,1.0220810100547405e-07,3.766088337775608e-09,3.766088337775608e-09,2.18474853515625
598,1.0041903092197883e-06,7.511802051073672e-08,1.3358551445199473e-08,1.3358551445199473e-08,2.1923779296875
599,8.631083595755845e-07,7.60259624603949e-08,2.1479505942070506e-08,2.1479505942070506e-08,2.20000732421875
600,6.276090821386826e-07,9.962934828983588e-08,2.4762913589416502e-08,2.4762913589416502e-08,2.20763671875
601,3.6879345108857835e-07,1.1843722201615664e-07,2.4483737711921953e-08,2.4483737711921953e-08,2.21526611328125
602,1.6554892315066226e-07,1.137640163237612e-07,2.4000524245101674e-08,2.4000524245101674e-08,2.2228955078125
603,7.461616961931623e-08,8.965510335219596e-08,2.5925691454042562e-08,2.5925691454042562e-08,2.23052490234375
604,1.0159931874561446e-07,6.288078144391215e-08,3.070324098244739e-08,3.070324098244739e-08,2.238154296875
605,1.9663888237398123e-07,4.6492538012989736e-08,3.683721009917941e-08,3.683721009917941e-08,2.24578369140625
606,2.8700766980907077e-07,4.479292182125772e-08,4.1794424947326975e-08,4.1794424947326975e-08,2.2534130859375
607,3.232322793483801e-07,5.901883401428559e-08,4.281050051324714e-08,4.281050051324714e-08,2.26104248046875
608,3.0074616938160715e-07,9.132343388110487e-08,3.7974413729198484e-08,3.7974413729198484e-08,2.268671875
609,2.4560183013810417e-07,1.4200463753977515e-07,2.785248102905451e-08,2.785248102905451e-08,2.27630126953125
610,1.8624156945647098e-07,2.058349732233963e-07,1.6306219805583937e-08,1.6306219805583937e-08,2.2839306640625
611,1.3696587141400958e-07,2.718949272632375e-07,8.838495272199926e-09,8.838495272199926e-09,2.29156005859375
612,9.927192489682428e-08,3.2522413988025774e-07,9.122793362504697e-09,9.122793362504697e-09,2.299189453125
613,7.200753514309194e-08,3.5075085636227787e-07,1.6591752100876305e-08,1.6591752100876305e-08,2.30681884765625
614,5.872252496428118e-08,3.426667690825359e-07,2.710960937694651e-08,2.710960937694651e-08,2.3144482421875
615,6.467316953489819e-08,3.131597311644163e-07,3.5856337117148374e-08,3.5856337117148374e-08,2.32207763671875
616,8.594632521963929e-08,2.8566439245167087e-07,3.992547914817633e-08,3.992547914817633e-08,2.32970703125
617,1.0528837921451364e-07,2.7168676554821225e-07,3.902298099990447e-08,3.902298099990447e-08,2.33733642578125
618,1.0699814402779364e-07,2.55791809639318e-07,3.446115297776906e-08,3.446115297776906e-08,2.3449658203125
619,1.0111027530287533e-07,2.1193360565865342e-07,2.7654441550258188e-08,2.7654441550258188e-08,2.35259521484375
620,1.296680314746464e-07,1.3823781565486506e-07,1.9354139912295007e-08,1.9354139912295007e-08,2.360224609375
621,2.4123456203453197e-07,7.080510065803849e-08,1.0280543019852137e-08,1.0280543019852137e-08,2.36785400390625
622,4.5208824839065955e-07,5.769166057764229e-08,2.6034168445273473e-09,2.6034168445273473e-09,2.3754833984375
623,7.266726760230027e-07,1.1817289318923128e-07,4.079483720279296e-10,4.079483720279296e-10,2.38311279296875
624,9.91495655075475e-07,2.2637858754063824e-07,7.543898102914978e-09,7.543898102914978e-09,2.3907421875
625,1.1690058824871628e-06,3.3028829508516195e-07,2.3832903387447443e-08,2.3832903387447443e-08,2.39837158203125
626,1.2084316368247707e-06,3.8468172305002437e-07,4.3150449856216525e-08,4.3150449856216525e-08,2.4060009765625
627,1.1007501728092673e-06,3.72559403218016e-07,5.606523094015105e-08,5.606523094015105e-08,2.41363037109375
628,8.778934592527239e-07,3.067869221159152e-07,5.567954664989265e-08,5.567954664989265e-08,2.421259765625
629,6.005107102088369e-07,2.1813389422733144e-07,4.217801205202849e-08,4.217801205202849e-08,2.42888916015625
630,3.374565254419867e-07,1.38692282110702e-07,2.2621723976656384e-08,2.2621723976656384e-08,2.4365185546875
631,1.4191889975922233e-07,8.783621298846794e-08,6.469190781098057e-09,6.469190781098057e-09,2.44414794921875
632,3.423816719149862e-08,6.64476113849155e-08,2.7608713498412365e-10,2.7608713498412365e-10,2.45177734375
633,1.463264622731854e-09,6.175196269514775e-08,4.854445982086199e-09,4.854445982086199e-09,2.45940673828125
634,1.3112684741709059e-08,5.8694061035842575e-08,1.5916237201063557e-08,1.5916237201063557e-08,2.4670361328125
635,4.00373083263594e-08,4.945070363354607e-08,2.7114485124381716e-08,2.7114485124381716e-08,2.47466552734375
636,6.328862389201279e-08,3.537624773229036e-08,3.351600844724444e-08,3.351600844724444e-08,2.482294921875
637,7.292778404836831e-08,2.2700142062500844e-08,3.368444533640617e-08,3.368444533640617e-08,2.48992431640625
638,6.61105041586685e-08,1.726954183500059e-08,2.939482470892298e-08,2.939482470892298e-08,2.4975537109375
639,4.828532355673435e-08,2.1737559851462027e-08,2.3454020564070394e-08,2.3454020564070394e-08,2.50518310546875
640,3.1534111672135144e-08,3.4895871632895586e-08,1.7496096756681148e-08,1.7496096756681148e-08,2.5128125
641,2.6361488289298843e-08,5.1783362133112284e-08,1.161531749659018e-08,1.161531749659018e-08,2.52044189453125
642,3.433431038967126e-08,6.463664973968749e-08,5.8525439835979884e-09,5.8525439835979884e-09,2.5280712890625
643,5.07204072442045e-08,6.578150287851849e-08,1.5468985798087521e-09,1.5468985798087521e-09,2.53570068359375
644,7.396924206662842e-08,5.233344429200772e-08,7.046524143764872e-10,7.046524143764872e-10,2.543330078125
645,1.093230512092468e-07,2.992793631057506e-08,3.8660163334554455e-09,3.8660163334554455e-09,2.55095947265625
646,1.6083284823865683e-07,1.1630426312425041e-08,8.860698004552068e-09,8.860698004552068e-09,2.5585888671875
647,2.206928053506504e-07,1.0991591881246243e-08,1.2075183360258238e-08,1.2075183360258238e-08,2.56621826171875
648,2.6863046695569514e-07,3.3216201471937005e-08,1.122639241466914e-08,1.122639241466914e-08,2.57384765625
649,2.8343206924768607e-07,7.080424725400616e-08,7.0628259190792435e-09,7.0628259190792435e-09,2.58147705078125
650,2.568009852269248e-07,1.0715745102131042e-07,2.5245918519463647e-09,2.5245918519463647e-09,2.5891064453125
651,1.986155763745689e-07,1.2595608042286777e-07,3.556035331153986e-10,3.556035331153986e-10,2.59673583984375
652,1.308960663872144e-07,1.2019132123627457e-07,1.3854638436099029e-09,1.3854638436099029e-09,2.604365234375
653,7.60955600839426e-08,9.512699401628253e-08,4.664577202057682e-09,4.664577202057682e-09,2.61199462890625
654,4.7444842342880434e-08,6.364650942602519e-08,8.736494594929178e-09,8.736494594929178e-09,2.6196240234375
655,4.576748299832913e-08,3.7729485366413846e-08,1.2596268631383557e-08,1.2596268631383557e-08,2.62725341796875
656,6.259580584056676e-08,2.23846924088405e-08,1.5743076360468365e-08,1.5743076360468365e-08,2.6348828125
657,8.649729859011902e-08,1.5799932094055317e-08,1.7840658973315234e-08,1.7840658973315234e-08,2.64251220703125
658,1.088548408481034e-07,1.382981070846649e-08,1.8612818390992034e-08,1.8612818390992034e-08,2.6501416015625
659,1.2651366837104297e-07,1.3819218746334479e-08,1.799468720461095e-08,1.799468720461095e-08,2.65777099609375
660,1.4096302448965614e-07,1.5066743775559903e-08,1.6227453098639166e-08,1.6227453098639166e-08,2.665400390625
661,1.5564151800797162e-07,1.740738205646233e-08,1.3769398067242895e-08,1.3769398067242895e-08,2.67302978515625
662,1.7323837525538654e-07,2.026578698781771e-08,1.1108356190818947e-08,1.1108356190818947e-08,2.6806591796875
663,1.93916300775231e-07,2.2439448473713523e-08,8.576260276596052e-09,8.576260276596052e-09,2.68828857421875
664,2.147367273808068e-07,2.2116022788536575e-08,6.274499677230866e-09,6.274499677230866e-09,2.69591796875
665,2.305655615853889e-07,1.7814259000838347e-08,4.203971490887177e-09,4.203971490887177e-09,2.70354736328125
666,2.3630336752448397e-07,1.038849490039675e-08,2.488206618778047e-09,2.488206618778047e-09,2.7111767578125
667,2.292289818604636e-07,3.678061861492277e-09,1.3974945192150114e-09,1.3974945192150114e-09,2.71880615234375
668,2.0996811007638458e-07,1.679901370263118e-09,1.0880496473493383e-09,1.0880496473493383e-09,2.726435546875
669,1.8178478175607898e-07,4.589354542005726e-09,1.3628248151548072e-09,1.3628248151548072e-09,2.73406494140625
670,1.4918139703743468e-07,8.466951297829468e-09,1.7718896127320199e-09,1.7718896127320199e-09,2.7416943359375
671,1.1673774746315499e-07,9.236324449081647e-09,1.9574183734378623e-09,1.9574183734378623e-09,2.74932373046875
672,8.824155312018991e-08,6.39730364015729e-09,1.881210518102126e-09,1.881210518102126e-09,2.756953125
673,6.590117338469091e-08,2.5911937929353875e-09,1.7694684171631989e-09,1.7694684171631989e-09,2.76458251953125
674,4.991575451187378e-08,4.5672023008449044e-10,1.923847590158656e-09,1.923847590158656e-09,2.7722119140625
675,3.885282921054542e-08,6.429632172071107e-10,2.569192868518472e-09,2.569192868518472e-09,2.77984130859375
676,3.0712949693279525e-08,2.2560644476797124e-09,3.739933358679495e-09,3.739933358679495e-09,2.787470703125
677,2.3981595826553708e-08,4.1484019154668465e-09,5.189219243920228e-09,5.189219243920228e-09,2.79510009765625
678,1.8090442573747614e-08,5.649772706750402e-09,6.436245019564072e-09,6.436245019564072e-09,2.8027294921875
679,1.3281465545468437e-08,6.7363379077251755e-09,7.036302392966787e-09,7.036302392966787e-09,2.81035888671875
680,1.0195717365265361e-08,7.854858299672972e-09,6.896307652525536e-09,6.896307652525536e-09,2.81798828125
681,9.392149738095886e-09,9.302856063484723e-09,6.323573149680733e-09,6.323573149680733e-09,2.82561767578125
682,1.0831148228418811e-08,1.0515961612406985e-08,5.744368473340186e-09,5.744368473340186e-09,2.8332470703125
683,1.3487129145933879e-08,1.0188564968029772e-08,5.376295453045805e-09,5.376295453045805e-09,2.84087646484375
684,1.5504171403420673e-08,7.540205161756495e-09,5.145933624890428e-09,5.145933624890428e-09,2.848505859375
685,1.5150522570156794e-08,3.5720065218855964e-09,4.856432292199788e-09,4.856432292199788e-09,2.85613525390625
686,1.210142286916442e-08,6.559208389763203e-10,4.424352333289213e-09,4.424352333289213e-09,2.8637646484375
687,7.941092452127403e-09,3.5787352248479477e-10,4.035535889292393e-09,4.035535889292393e-09,2.87139404296875
688,5.1405212895720136e-09,1.6892563984413402e-09,4.113107368692918e-09,4.113107368692918e-09,2.8790234375
689,5.127561947093468e-09,2.241659456519542e-09,5.029877182106244e-09,5.029877182106244e-09,2.88665283203125
690,7.131195207824744e-09,1.904851434318653e-09,6.7056066025077834e-09,6.7056066025077834e-09,2.8942822265625
691,8.972403564895233e-09,5.710236607827375e-09,8.470033699802405e-09,8.470033699802405e-09,2.90191162109375
692,9.217975929165211e-09,2.24187480683248e-08,9.442044812970197e-09,9.442044812970197e-09,2.909541015625
693,8.873046123931089e-09,5.912545847638335e-08,9.17052794797602e-09,9.17052794797602e-09,2.91717041015625
694,1.1300124081100156e-08,1.1583437561735386e-07,7.961839657167766e-09,7.961839657167766e-09,2.9247998046875
695,2.0675610909084686e-08,1.8412584057513306e-07,6.5958718597339335e-09,6.5958718597339335e-09,2.93242919921875
696,4.0390841438754715e-08,2.5071887029965573e-07,5.722861819923494e-09,5.722861819923494e-09,2.94005859375
