,ku_hh,ku_vv,ku_hv,ku_vh,ku_range
27,2.6462809649091276e-06,1.8604220462136104e-06,1.953960281499934e-06,1.953960281499934e-06,-2.16400634765625
28,1.6532102527026918e-06,1.70559704061054e-06,1.7734724979388877e-06,1.7734724979388877e-06,-2.156376953125
29,7.87309920771824e-07,1.222179990871571e-06,1.16593858540998e-06,1.16593858540998e-06,-2.14874755859375
30,3.616597413065834e-07,6.807574259419771e-07,5.36704978234453e-07,5.36704978234453e-07,-2.1411181640625
31,2.7257566371970877e-07,3.6545214543465647e-07,1.6738455323724433e-07,1.6738455323724433e-07,-2.13348876953125
32,3.304511435994075e-07,2.9792266386415406e-07,2.8300413535170657e-08,2.8300413535170657e-08,-2.125859375
33,4.689428569688949e-07,3.7726856810166247e-07,7.36865684969946e-09,7.36865684969946e-09,-2.11822998046875
34,7.296344783521977e-07,5.378913306583373e-07,8.462184652320734e-08,8.462184652320734e-08,-2.1106005859375
35,1.1932275445449478e-06,7.640328244206845e-07,3.354473432321662e-07,3.354473432321662e-07,-2.10297119140625
36,1.9044654457686066e-06,1.0591781536733364e-06,8.742506553774456e-07,8.742506553774456e-07,-2.095341796875
37,2.766359157531034e-06,1.4171233109522777e-06,1.7591217424123258e-06,1.7591217424123258e-06,-2.08771240234375
38,3.4780239819964153e-06,1.7804461310577546e-06,2.8507829008309674e-06,2.8507829008309674e-06,-2.0800830078125
39,3.6583371040791977e-06,2.0184314976857937e-06,3.747645098496792e-06,3.747645098496792e-06,-2.07245361328125
40,3.136016479320982e-06,1.9891143230121597e-06,3.968232316415473e-06,3.968232316415473e-06,-2.06482421875
41,2.1341552800459785e-06,1.6691756613012354e-06,3.321184685630569e-06,3.321184685630569e-06,-2.05719482421875
42,1.1347798033434342e-06,1.2193759783306567e-06,2.114042726336212e-06,2.114042726336212e-06,-2.0495654296875
43,5.673430507206989e-07,8.946068834156747e-07,9.619065268528305e-07,9.619065268528305e-07,-2.04193603515625
44,6.248072715944344e-07,8.853486601319604e-07,3.8991936906811323e-07,3.8991936906811323e-07,-2.034306640625
45,1.2819088200963769e-06,1.2421582491920122e-06,5.96331444646964e-07,5.96331444646964e-07,-2.02667724609375
46,2.3478491719859577e-06,1.9049957229664247e-06,1.4737281454912572e-06,1.4737281454912572e-06,-2.0190478515625
47,3.4528745202052754e-06,2.727726872687746e-06,2.7061864890216566e-06,2.7061864890216566e-06,-2.01141845703125
48,4.1001925034954005e-06,3.442462352241141e-06,3.818474860336235e-06,3.818474860336235e-06,-2.0037890625
49,3.924729992794773e-06,3.6875668880970304e-06,4.288479720306747e-06,4.288479720306747e-06,-1.99615966796875
50,2.9917902784099737e-06,3.229104905788325e-06,3.8336889646501e-06,3.8336889646501e-06,-1.9885302734375
51,1.7800011284444022e-06,2.2151023976177317e-06,2.6682731703641994e-06,2.6682731703641994e-06,-1.98090087890625
52,8.055211346297111e-07,1.124297568703751e-06,1.385188536167565e-06,1.385188536167565e-06,-1.973271484375
53,2.7722078876386155e-07,3.9210636388765514e-07,5.025527710140565e-07,5.025527710140565e-07,-1.96564208984375
54,9.660778063428062e-08,1.1504775302938224e-07,1.383992237061208e-07,1.383992237061208e-07,-1.9580126953125
55,7.804975957561715e-08,1.1509427237899542e-07,9.864882762458805e-08,9.864882762458805e-08,-1.95038330078125
56,1.0400375173080514e-07,1.8777723895826822e-07,1.5855608441661437e-07,1.5855608441661437e-07,-1.94275390625
57,1.3957779878221978e-07,2.359348920691582e-07,2.0943950134635311e-07,2.0943950134635311e-07,-1.93512451171875
58,1.932186172518131e-07,2.478335990518937e-07,2.3328012093662658e-07,2.3328012093662658e-07,-1.9274951171875
59,2.776777164396072e-07,2.416061499058098e-07,2.3932715250273624e-07,2.3932715250273624e-07,-1.91986572265625
60,3.8081979601126553e-07,2.3527222037480037e-07,2.2923718841149083e-07,2.2923718841149083e-07,-1.912236328125
61,4.634654340576523e-07,2.3568600482307343e-07,1.921911155420101e-07,1.921911155420101e-07,-1.90460693359375
62,4.870642379836762e-07,2.420447470279817e-07,1.2602787956060132e-07,1.2602787956060132e-07,-1.8969775390625
63,4.4359635893844114e-07,2.5363310932665675e-07,5.660444744966751e-08,5.660444744966751e-08,-1.88934814453125
64,3.61628376616252e-07,2.6738326099779165e-07,2.3920240309007584e-08,2.3920240309007584e-08,-1.88171875
65,2.861719343817786e-07,2.7412186070882294e-07,5.0936660540552113e-08,5.0936660540552113e-08,-1.87408935546875
66,2.494233304696466e-07,2.6674540683152646e-07,1.317558633422181e-07,1.317558633422181e-07,-1.8664599609375
67,2.54376365261297e-07,2.4874196172654967e-07,2.4140843255632776e-07,2.4140843255632776e-07,-1.85883056640625
68,2.810558128462201e-07,2.279299360812294e-07,3.458330698517449e-07,3.458330698517449e-07,-1.851201171875
69,3.099374191297159e-07,2.053030400707977e-07,4.064016349251773e-07,4.064016349251773e-07,-1.84357177734375
70,3.4961212579885916e-07,1.787230694491346e-07,3.916316796277578e-07,3.916316796277578e-07,-1.8359423828125
71,4.449157973960095e-07,1.5941386220669182e-07,3.0175959083976987e-07,3.0175959083976987e-07,-1.82831298828125
72,6.41301445321278e-07,1.755461216928771e-07,1.871145733849377e-07,1.871145733849377e-07,-1.82068359375
73,9.239089289126464e-07,2.4670541849861237e-07,1.2982107155668628e-07,1.2982107155668628e-07,-1.81305419921875
74,1.1970862248947755e-06,3.5201443124423556e-07,1.875450639981017e-07,1.875450639981017e-07,-1.8054248046875
75,1.339755250671702e-06,4.333075780473652e-07,3.4366754089404055e-07,3.4366754089404055e-07,-1.79779541015625
76,1.286540874364615e-06,4.389487957924783e-07,5.113591335525465e-07,5.113591335525465e-07,-1.790166015625
77,1.059866264487759e-06,3.6526016115934424e-07,5.911216569380004e-07,5.911216569380004e-07,-1.78253662109375
78,7.409776896426828e-07,2.5553796733128645e-07,5.365956539970641e-07,5.365956539970641e-07,-1.7749072265625
79,4.2245091387355874e-07,1.6359253523680914e-07,3.8029614152570577e-07,3.8029614152570577e-07,-1.76727783203125
80,1.75584709657189e-07,1.1844937943921238e-07,2.0276646724450342e-07,2.0276646724450342e-07,-1.7596484375
81,3.8543140328802945e-08,1.152817832030769e-07,7.382004412139764e-08,7.382004412139764e-08,-1.75201904296875
82,2.188383515086702e-08,1.3186511381960134e-07,1.899189662065295e-08,1.899189662065295e-08,-1.7443896484375
83,1.199439330624011e-07,1.549111182436783e-07,3.463617034633358e-08,3.463617034633358e-08,-1.73676025390625
84,3.090264165492977e-07,1.9888684215931529e-07,1.1789044058179064e-07,1.1789044058179064e-07,-1.729130859375
85,5.321903958734755e-07,3.0392239176301234e-07,2.666548028834113e-07,2.666548028834113e-07,-1.72150146484375
86,7.004972823602019e-07,5.047061280296367e-07,4.5273089881184596e-07,4.5273089881184596e-07,-1.7138720703125
87,7.333497353725358e-07,7.798182641024283e-07,6.093916217073386e-07,6.093916217073386e-07,-1.70624267578125
88,6.139399550232938e-07,1.0262776622998324e-06,6.590478478091231e-07,6.590478478091231e-07,-1.69861328125
89,4.0672011519704313e-07,1.1111693659161627e-06,5.657042116849397e-07,5.657042116849397e-07,-1.69098388671875
90,2.1361818385646307e-07,9.802789658759166e-07,3.69588870273067e-07,3.69588870273067e-07,-1.6833544921875
91,1.0551693878829087e-07,7.16584006500216e-07,1.666433532141975e-07,1.666433532141975e-07,-1.67572509765625
92,8.83025367483505e-08,4.73235691908063e-07,4.1032149685955475e-08,4.1032149685955475e-08,-1.668095703125
93,1.2373063003866194e-07,3.460398237480554e-07,1.0403811488277942e-08,1.0403811488277942e-08,-1.66046630859375
94,1.7236644339141415e-07,3.187863231994804e-07,3.4471235273348885e-08,3.4471235273348885e-08,-1.6528369140625
95,2.1650040667624117e-07,3.2001922734771473e-07,6.762400467884307e-08,6.762400467884307e-08,-1.64520751953125
96,2.526294702425237e-07,3.066678426937418e-07,9.431554825703727e-08,9.431554825703727e-08,-1.637578125
97,2.735130168115126e-07,2.899394564534939e-07,1.2073137441438335e-07,1.2073137441438335e-07,-1.62994873046875
98,2.659939984810721e-07,3.0564580100285943e-07,1.491581006836174e-07,1.491581006836174e-07,-1.6223193359375
99,2.3373546684497534e-07,3.774728172921778e-07,1.6762576304310258e-07,1.6762576304310258e-07,-1.61468994140625
100,2.2192642499159876e-07,4.984250917964421e-07,1.5999172198164534e-07,1.5999172198164534e-07,-1.607060546875
101,3.029352331983945e-07,6.280616083288133e-07,1.2220318751498853e-07,1.2220318751498853e-07,-1.59943115234375
102,5.139080621221191e-07,7.064184255164985e-07,6.8990425040707e-08,6.8990425040707e-08,-1.5918017578125
103,7.992093932014928e-07,6.883979869333254e-07,2.458035236384083e-08,2.458035236384083e-08,-1.58417236328125
104,1.0250903863575752e-06,5.793341395406251e-07,5.624547218135446e-09,5.624547218135446e-09,-1.57654296875
105,1.0681888522849607e-06,4.3471507941058303e-07,1.195925963071445e-08,1.195925963071445e-08,-1.56891357421875
106,9.03076440046246e-07,3.157256725204915e-07,3.1481895952019134e-08,3.1481895952019134e-08,-1.5612841796875
107,6.142992135490888e-07,2.4321598811411994e-07,5.096272806121527e-08,5.096272806121527e-08,-1.55365478515625
108,3.304801864771131e-07,1.9708634006858387e-07,6.254529862804901e-08,6.254529862804901e-08,-1.546025390625
109,1.4150860409690665e-07,1.539467460765127e-07,6.42643456491119e-08,6.42643456491119e-08,-1.53839599609375
110,5.986068246557495e-08,1.1401240654853793e-07,5.8324996785319754e-08,5.8324996785319754e-08,-1.5307666015625
111,4.131381773705664e-08,9.125403809878627e-08,4.921252281606482e-08,4.921252281606482e-08,-1.52313720703125
112,3.6106729429945596e-08,9.000084523639896e-08,4.1581792552473125e-08,4.1581792552473125e-08,-1.5155078125
113,2.687650548319612e-08,1.0019390769885305e-07,3.8635605774771434e-08,3.8635605774771434e-08,-1.50787841796875
114,2.7308106444527238e-08,1.1177557455195246e-07,4.1927748198846056e-08,4.1927748198846056e-08,-1.5002490234375
115,5.1408605421709564e-08,1.2620868429863582e-07,5.1488639879029504e-08,5.1488639879029504e-08,-1.49261962890625
116,8.896773731212757e-08,1.522760179911319e-07,6.46237247972912e-08,6.46237247972912e-08,-1.484990234375
117,1.1267965886130077e-07,1.921934278007224e-07,7.49288128652538e-08,7.49288128652538e-08,-1.47736083984375
118,1.0578192690612593e-07,2.3169547433687978e-07,7.50807006147254e-08,7.50807006147254e-08,-1.4697314453125
119,7.726719073363775e-08,2.4494312003862466e-07,6.272906170095918e-08,6.272906170095918e-08,-1.46210205078125
120,4.9843610662802905e-08,2.1531898183378094e-07,4.3195758940283196e-08,4.3195758940283196e-08,-1.45447265625
121,3.90036989464554e-08,1.574023198393723e-07,2.504854077827267e-08,2.504854077827267e-08,-1.44684326171875
122,4.720030450803246e-08,1.169989134478878e-07,1.3327708879156743e-08,1.3327708879156743e-08,-1.4392138671875
123,7.22419533642951e-08,1.413475361588934e-07,7.978680603441626e-09,7.978680603441626e-09,-1.43158447265625
124,1.1158556111091255e-07,2.408393101558133e-07,7.644016438390785e-09,7.644016438390785e-09,-1.423955078125
125,1.566248898932128e-07,3.7521606702870226e-07,1.2336919439197286e-08,1.2336919439197286e-08,-1.41632568359375
126,1.9016031722515265e-07,4.770582065536276e-07,2.1709001757724086e-08,2.1709001757724086e-08,-1.4086962890625
127,1.9622476414721402e-07,4.942446827629749e-07,3.260083672759885e-08,3.260083672759885e-08,-1.40106689453125
128,1.724276755249874e-07,4.201632778501682e-07,4.0105043000784125e-08,4.0105043000784125e-08,-1.3934375
129,1.304822518194628e-07,2.928198507364699e-07,4.101716622392435e-08,4.101716622392435e-08,-1.38580810546875
130,8.594297586658619e-08,1.6720315711410442e-07,3.55083107536524e-08,3.55083107536524e-08,-1.3781787109375
131,5.0040200932644725e-08,8.209878711590822e-08,2.5873263341724935e-08,2.5873263341724935e-08,-1.37054931640625
132,2.9602139849704288e-08,4.384576681720765e-08,1.553572031018679e-08,1.553572031018679e-08,-1.362919921875
133,2.8341878799195985e-08,3.5156767501294166e-08,1.0270135765164163e-08,1.0270135765164163e-08,-1.35529052734375
134,4.350339022542414e-08,3.695231479083192e-08,1.779192224397284e-08,1.779192224397284e-08,-1.3476611328125
135,6.324632776178938e-08,4.23200520555984e-08,4.1451999458405426e-08,4.1451999458405426e-08,-1.34003173828125
136,7.302466593341302e-08,5.320043783357419e-08,7.294056359317842e-08,7.294056359317842e-08,-1.33240234375
137,6.756972382694081e-08,6.951489150754189e-08,9.492285732887797e-08,9.492285732887797e-08,-1.32477294921875
138,5.555554073985427e-08,8.526698798186018e-08,9.46741697026007e-08,9.46741697026007e-08,-1.3171435546875
139,5.115791288542639e-08,9.360402826322158e-08,7.484489100682895e-08,7.484489100682895e-08,-1.30951416015625
140,6.147640625736103e-08,9.200595259651671e-08,4.935993177865057e-08,4.935993177865057e-08,-1.301884765625
141,8.216132083847426e-08,8.252116698812802e-08,3.008802514268049e-08,3.008802514268049e-08,-1.29425537109375
142,1.031581262004861e-07,7.026830437767269e-08,1.935073586501336e-08,1.935073586501336e-08,-1.2866259765625
143,1.1685444183490528e-07,6.280916831573459e-08,1.3481231193954975e-08,1.3481231193954975e-08,-1.27899658203125
144,1.2184849634005638e-07,6.768054446409157e-08,9.52075837360467e-09,9.52075837360467e-09,-1.2713671875
145,1.2188470479593634e-07,8.671349668046145e-08,7.265193270462099e-09,7.265193270462099e-09,-1.26373779296875
146,1.2264469460872915e-07,1.1206774801761476e-07,7.346509014645464e-09,7.346509014645464e-09,-1.2561083984375
147,1.2836784584050759e-07,1.2953415838714754e-07,9.611182192563555e-09,9.611182192563555e-09,-1.24847900390625
148,1.3953700819429744e-07,1.2774731272414163e-07,1.3148072752921463e-08,1.3148072752921463e-08,-1.240849609375
149,1.5275553716639765e-07,1.0595285603021813e-07,1.685708038540252e-08,1.685708038540252e-08,-1.23322021484375
150,1.6273305785468353e-07,7.410815298855558e-08,1.98085591967381e-08,1.98085591967381e-08,-1.2255908203125
151,1.6475045561443947e-07,4.558374074309808e-08,2.1294982354468522e-08,2.1294982354468522e-08,-1.21796142578125
152,1.5635050326528322e-07,2.8757495541148005e-08,2.0697270894990858e-08,2.0697270894990858e-08,-1.21033203125
153,1.3856230886114486e-07,2.422162006373803e-08,1.768770630841568e-08,1.768770630841568e-08,-1.20270263671875
154,1.168788278557226e-07,2.8711758534048852e-08,1.2881708523409139e-08,1.2881708523409139e-08,-1.1950732421875
155,1.0059594704277202e-07,4.100976447660012e-08,7.895609114027706e-09,7.895609114027706e-09,-1.18744384765625
156,9.919655314681677e-08,6.474555852311308e-08,4.239791401900101e-09,4.239791401900101e-09,-1.179814453125
157,1.1713626317972737e-07,1.0664969070281127e-07,2.4606011030387074e-09,2.4606011030387074e-09,-1.17218505859375
158,1.5034918590080279e-07,1.713031930463569e-07,2.934643178952254e-09,2.934643178952254e-09,-1.1645556640625
159,1.865010088073187e-07,2.546917365067772e-07,7.140495262856434e-09,7.140495262856434e-09,-1.15692626953125
160,2.087787384466754e-07,3.4124785826160165e-07,1.6996994313137808e-08,1.6996994313137808e-08,-1.149296875
161,2.0282305681337067e-07,4.094705845553611e-07,3.198834078521245e-08,3.198834078521245e-08,-1.14166748046875
162,1.658577535828194e-07,4.4492636120236923e-07,4.681309018988544e-08,4.681309018988544e-08,-1.1340380859375
163,1.1265599550619993e-07,4.50613164903356e-07,5.307224944938392e-08,5.307224944938392e-08,-1.12640869140625
164,7.04669820487588e-08,4.441133361150269e-07,4.552462545861198e-08,4.552462545861198e-08,-1.118779296875
165,6.392824180912898e-08,4.4204640947208695e-07,2.7895535735882314e-08,2.7895535735882314e-08,-1.11114990234375
166,1.0414151994595886e-07,4.450570994760083e-07,1.1254912786641916e-08,1.1254912786641916e-08,-1.1035205078125
167,1.9206467054956857e-07,4.3757511392362456e-07,4.91723465769185e-09,4.91723465769185e-09,-1.09589111328125
168,3.2495028704016905e-07,4.032428570620355e-07,9.088923625079497e-09,9.088923625079497e-09,-1.08826171875
169,4.880012154542617e-07,3.4146610590734726e-07,1.697972088803226e-08,1.697972088803226e-08,-1.08063232421875
170,6.387488949953594e-07,2.6938618439512544e-07,2.2600848121403174e-08,2.2600848121403174e-08,-1.0730029296875
171,7.141839925509526e-07,2.0920572954330842e-07,2.4900764393402087e-08,2.4900764393402087e-08,-1.06537353515625
172,6.702323641512795e-07,1.7566725076155987e-07,2.5839037572242515e-08,2.5839037572242515e-08,-1.057744140625
173,5.200852190880559e-07,1.742410589247468e-07,2.7328968730166927e-08,2.7328968730166927e-08,-1.05011474609375
174,3.3029856915221133e-07,2.037696242785283e-07,3.013011211941101e-08,3.013011211941101e-08,-1.0424853515625
175,1.7523112510447897e-07,2.531544745828918e-07,3.34559488464094e-08,3.34559488464094e-08,-1.03485595703125
176,9.167487414765959e-08,2.9708830028430957e-07,3.4914451350040117e-08,3.4914451350040117e-08,-1.0272265625
177,7.035225413929241e-08,3.054829172992922e-07,3.217667847175652e-08,3.217667847175652e-08,-1.01959716796875
178,8.097878424747883e-08,2.6521772796606236e-07,2.5447304576281745e-08,2.5447304576281745e-08,-1.0119677734375
179,9.978457734633849e-08,1.9195109226906455e-07,1.7693482605873373e-08,1.7693482605873373e-08,-1.00433837890625
180,1.1739847894436122e-07,1.1718006716459241e-07,1.2146584006574732e-08,1.2146584006574732e-08,-0.9967089843750001
181,1.3111761619708004e-07,6.411956261852855e-08,9.942478636095961e-09,9.942478636095961e-09,-0.9890795898437501
182,1.367996243670229e-07,3.6595601788235594e-08,1.0016769417923894e-08,1.0016769417923894e-08,-0.9814501953125001
183,1.2781846104056286e-07,2.6782296111723672e-08,1.0471494805875185e-08,1.0471494805875185e-08,-0.9738208007812501
184,1.0052776885824379e-07,2.8728208473366213e-08,9.828710440912676e-09,9.828710440912676e-09,-0.9661914062500001
185,6.372699219611772e-08,4.471882427582658e-08,7.766284806018799e-09,7.766284806018799e-09,-0.9585620117187501
186,4.440086763934165e-08,8.022606892301371e-08,5.418171279004028e-09,5.418171279004028e-09,-0.9509326171875001
187,7.827773189374386e-08,1.3152215681587533e-07,4.782953384009505e-09,4.782953384009505e-09,-0.9433032226562501
188,1.866035777172571e-07,1.796100688717107e-07,7.092589171657459e-09,7.092589171657459e-09,-0.9356738281250001
189,3.589258115302856e-07,2.0288348525697854e-07,1.1462349657945862e-08,1.1462349657945862e-08,-0.9280444335937501
190,5.57216489277089e-07,1.9787387642941957e-07,1.5486484236052206e-08,1.5486484236052206e-08,-0.9204150390625001
191,7.337818062907493e-07,1.8068368182686338e-07,1.7392059995749592e-08,1.7392059995749592e-08,-0.9127856445312501
192,8.477253225818572e-07,1.6505630706657445e-07,1.744605093940114e-08,1.744605093940114e-08,-0.9051562500000001
193,8.767592654653347e-07,1.4811541225732425e-07,1.7406467575576868e-08,1.7406467575576868e-08,-0.8975268554687501
194,8.247062439659184e-07,1.2430611584161543e-07,1.921776577438285e-08,1.921776577438285e-08,-0.8898974609375001
195,7.174769896719672e-07,1.0413411763634775e-07,2.4138112431694987e-08,2.4138112431694987e-08,-0.8822680664062501
196,5.878616089122064e-07,1.0611847515145097e-07,3.1804833161577466e-08,3.1804833161577466e-08,-0.8746386718750001
197,4.6634212139306405e-07,1.3094343365581636e-07,3.923867411142921e-08,3.923867411142921e-08,-0.8670092773437501
198,3.8541993147435437e-07,1.532198363262751e-07,4.177911969473475e-08,4.177911969473475e-08,-0.8593798828125001
199,3.7678251557540037e-07,1.4296948914130295e-07,3.6714379516788697e-08,3.6714379516788697e-08,-0.8517504882812501
200,4.461106985118413e-07,9.437250616111759e-08,2.622857633231659e-08,2.622857633231659e-08,-0.8441210937500001
201,5.514623335447716e-07,3.563136918272641e-08,1.5774289769388963e-08,1.5774289769388963e-08,-0.8364916992187501
202,6.218921887574139e-07,1.404725215564563e-08,9.2575666684659e-09,9.2575666684659e-09,-0.8288623046875001
203,6.068399389295835e-07,6.868230605498242e-08,6.486233697592556e-09,6.486233697592556e-09,-0.8212329101562501
204,5.080250827082162e-07,2.0876899360569368e-07,5.25100215485101e-09,5.25100215485101e-09,-0.8136035156250001
205,3.685997703109657e-07,4.100956097395389e-07,4.569411851557308e-09,4.569411851557308e-09,-0.8059741210937501
206,2.40627323326451e-07,6.290692454999402e-07,5.0507212111171566e-09,5.0507212111171566e-09,-0.7983447265625001
207,1.596989728523413e-07,8.233160288426727e-07,6.927177490365724e-09,6.927177490365724e-09,-0.7907153320312501
208,1.3321458800108828e-07,9.636013555797133e-07,9.036966847837246e-09,9.036966847837246e-09,-0.7830859375000001
209,1.4073212123436195e-07,1.0284489943479728e-06,9.888614042550157e-09,9.888614042550157e-09,-0.7754565429687501
210,1.4989861072279434e-07,9.929918738257662e-07,9.030162896840922e-09,9.030162896840922e-09,-0.7678271484375001
211,1.4147769278582607e-07,8.389180797362834e-07,7.170230552671985e-09,7.170230552671985e-09,-0.7601977539062501
212,1.2139341549991165e-07,5.901887398991045e-07,5.407621980194322e-09,5.407621980194322e-09,-0.7525683593750001
213,1.0827089764252498e-07,3.3246429447434333e-07,4.529931155282836e-09,4.529931155282836e-09,-0.7449389648437501
214,1.1301787721243217e-07,1.7202486517910545e-07,4.661373493209503e-09,4.661373493209503e-09,-0.7373095703125001
215,1.3276721952091858e-07,1.5744410903837635e-07,5.222831013155063e-09,5.222831013155063e-09,-0.7296801757812501
216,1.5910687491555224e-07,2.426887608561721e-07,5.335940853491857e-09,5.335940853491857e-09,-0.7220507812500001
217,1.854161657893636e-07,3.318028499587273e-07,4.553579951203145e-09,4.553579951203145e-09,-0.7144213867187501
218,2.0831620218190444e-07,3.5696636934396765e-07,3.2939463561491365e-09,3.2939463561491365e-09,-0.7067919921875001
219,2.3015053539590348e-07,3.147462543046281e-07,2.5205028693077965e-09,2.5205028693077965e-09,-0.6991625976562501
220,2.6239094444026125e-07,2.426625220031518e-07,2.9908209559473026e-09,2.9908209559473026e-09,-0.6915332031250001
221,3.197418163097678e-07,1.7727641129604594e-07,4.761347384835304e-09,4.761347384835304e-09,-0.6839038085937501
222,4.035727615673196e-07,1.334515075350617e-07,7.204538261959433e-09,7.204538261959433e-09,-0.6762744140625001
223,4.907086424633416e-07,1.0799045705049128e-07,9.335837471883588e-09,9.335837471883588e-09,-0.6686450195312501
224,5.429284309786918e-07,9.137895184196394e-08,1.0285100410174088e-08,1.0285100410174088e-08,-0.6610156250000001
225,5.321336548218192e-07,7.711446223266386e-08,9.794915672894543e-09,9.794915672894543e-09,-0.6533862304687501
226,4.602314442535565e-07,6.624869760319133e-08,8.394708481778374e-09,8.394708481778374e-09,-0.6457568359375001
227,3.5780878164963893e-07,6.548295541019304e-08,7.012072504086429e-09,7.012072504086429e-09,-0.6381274414062501
228,2.645488458249498e-07,7.896326531901832e-08,6.391925917006075e-09,6.391925917006075e-09,-0.6304980468750001
229,2.0873057099714957e-07,1.0053655915264296e-07,6.817722163208401e-09,6.817722163208401e-09,-0.6228686523437501
230,1.995958816542387e-07,1.1555885176642725e-07,8.043147765521847e-09,8.043147765521847e-09,-0.6152392578125001
231,2.2925530011059267e-07,1.1269157253009631e-07,9.2531410300162e-09,9.2531410300162e-09,-0.6076098632812501
232,2.737518249314452e-07,9.467382124704885e-08,9.44256316675244e-09,9.44256316675244e-09,-0.5999804687500001
233,2.9809291290151423e-07,7.688222384447425e-08,8.310294155004979e-09,8.310294155004979e-09,-0.5923510742187501
234,2.797555272998885e-07,7.470393417700394e-08,6.6507611385196565e-09,6.6507611385196565e-09,-0.5847216796875001
235,2.400757338157978e-07,9.14051605717542e-08,5.503639329967538e-09,5.503639329967538e-09,-0.5770922851562501
236,2.4373051656891687e-07,1.1638536844282854e-07,5.120216150838511e-09,5.120216150838511e-09,-0.5694628906250001
237,3.498548767142119e-07,1.337616878751113e-07,5.146780280684175e-09,5.146780280684175e-09,-0.5618334960937501
238,5.577611790997845e-07,1.3359751991179397e-07,5.4947682198225805e-09,5.4947682198225805e-09,-0.5542041015625001
239,8.035568876457419e-07,1.1732059617462571e-07,6.382758150730442e-09,6.382758150730442e-09,-0.5465747070312501
240,1.007388759980257e-06,9.412746548732317e-08,7.6157073646927e-09,7.6157073646927e-09,-0.5389453125000001
241,1.1194792799243168e-06,7.299971709729697e-08,8.458869905526948e-09,8.458869905526948e-09,-0.5313159179687501
242,1.127727373905675e-06,5.8276296034184874e-08,8.36670430916514e-09,8.36670430916514e-09,-0.5236865234375001
243,1.0379698579916453e-06,5.1200922255838246e-08,7.480961154163621e-09,7.480961154163621e-09,-0.5160571289062501
244,8.594198401380576e-07,5.246905427320694e-08,6.350762429687907e-09,6.350762429687907e-09,-0.5084277343750001
245,6.124061517300323e-07,6.135389311287674e-08,5.4288001252999594e-09,5.4288001252999594e-09,-0.5007983398437501
