,ku_hh,ku_vv,ku_hv,ku_range,ku_vh
56,8.774463508421957e-08,1.6295335300592296e-07,1.1251411732051783e-07,-1.94275390625,1.1251411732051783e-07
57,1.0645714072716674e-07,2.0777658843559896e-07,1.5855251198786306e-07,-1.93512451171875,1.5855251198786306e-07
58,1.2043586841384077e-07,2.28290603546794e-07,1.8164484963722166e-07,-1.9274951171875,1.8164484963722166e-07
59,1.2616467946017047e-07,2.3216430013691815e-07,1.884942645639881e-07,-1.91986572265625,1.884942645639881e-07
60,1.1218026151324608e-07,2.191307044661169e-07,1.8021851438619357e-07,-1.912236328125,1.8021851438619357e-07
61,7.68599604198472e-08,1.8093165154456751e-07,1.4734440590731153e-07,-1.90460693359375,1.4734440590731153e-07
62,3.993047080637814e-08,1.202783567926348e-07,9.007301971233956e-08,-1.8969775390625,9.007301971233956e-08
63,2.7213951659629732e-08,6.324806886393515e-08,3.369498250490409e-08,-1.88934814453125,3.369498250490409e-08
64,4.8766254272472403e-08,4.1032667090231764e-08,1.2813667049565193e-08,-1.88171875,1.2813667049565193e-08
65,9.710753367461313e-08,6.204436098686253e-08,4.411782636322039e-08,-1.87408935546875,4.411782636322039e-08
66,1.5839738745558608e-07,1.0946216710021587e-07,1.202031820180858e-07,-1.8664599609375,1.202031820180858e-07
67,2.1742626798150805e-07,1.6031577831357946e-07,2.2084985209873105e-07,-1.85883056640625,2.2084985209873105e-07
68,2.582189862104091e-07,1.9903460574420866e-07,3.1961718506177883e-07,-1.851201171875,3.1961718506177883e-07
69,2.7438519874008626e-07,2.174819700074802e-07,3.8303745115004335e-07,-1.84357177734375,3.8303745115004335e-07
70,2.88039109160892e-07,2.1353410318941654e-07,3.782809854502131e-07,-1.8359423828125,3.782809854502131e-07
71,3.5196887151452707e-07,1.953299477289538e-07,2.9785700559647174e-07,-1.82831298828125,2.9785700559647174e-07
72,5.128126315518305e-07,1.8236725429365762e-07,1.8329731966650518e-07,-1.82068359375,1.8329731966650518e-07
73,7.569448178386288e-07,1.9227611351202952e-07,1.1379842891941743e-07,-1.81305419921875,1.1379842891941743e-07
74,9.962078153496374e-07,2.2123695573296972e-07,1.5233970502052585e-07,-1.8054248046875,1.5233970502052585e-07
75,1.1186440627123659e-06,2.419345788131856e-07,2.9154084997354085e-07,-1.79779541015625,2.9154084997354085e-07
76,1.0615963401124675e-06,2.2720128547893297e-07,4.514516701667734e-07,-1.790166015625,4.514516701667734e-07
77,8.464679525669549e-07,1.765605851537442e-07,5.344250315533148e-07,-1.78253662109375,5.344250315533148e-07
78,5.57621598832901e-07,1.1814022566213381e-07,4.918881727181667e-07,-1.7749072265625,4.918881727181667e-07
79,2.9071319170474043e-07,8.44701830976519e-08,3.514681705167573e-07,-1.76727783203125,3.514681705167573e-07
80,1.0697340724685287e-07,8.573390532709111e-08,1.8760366276004495e-07,-1.7596484375,1.8760366276004495e-07
81,2.100951747701888e-08,1.052175423147426e-07,6.588496789652695e-08,-1.75201904296875,6.588496789652695e-08
82,2.3012919308830872e-08,1.1977980759386654e-07,1.2419924137998984e-08,-1.7443896484375,1.2419924137998984e-08
83,1.0336940736821493e-07,1.2328685205166732e-07,2.763298288402564e-08,-1.73676025390625,2.763298288402564e-08
84,2.490342539011719e-07,1.3177965306223542e-07,1.1116315650908167e-07,-1.729130859375,1.1116315650908167e-07
85,4.219644087761239e-07,1.7301702889309978e-07,2.5868938610585396e-07,-1.72150146484375,2.5868938610585396e-07
86,5.557545534280337e-07,2.7023784046949677e-07,4.3773731078001357e-07,-1.7138720703125,4.3773731078001357e-07
87,5.856236307602937e-07,4.1703644329673385e-07,5.810797275778369e-07,-1.70624267578125,5.810797275778369e-07
88,4.912323022460429e-07,5.544754219610205e-07,6.171649760680639e-07,-1.69861328125,6.171649760680639e-07
89,3.170737564073883e-07,5.928992451254173e-07,5.188120543235884e-07,-1.69098388671875,5.188120543235884e-07
90,1.4739292137864356e-07,4.885699123302982e-07,3.304648993877416e-07,-1.6833544921875,3.304648993877416e-07
91,4.883872025436388e-08,3.0038906494719946e-07,1.437287986894979e-07,-1.67572509765625,1.437287986894979e-07
92,2.981210366771954e-08,1.484810762736986e-07,3.3476192407098325e-08,-1.668095703125,3.3476192407098325e-08
93,5.334858235070223e-08,1.0990430347143485e-07,1.0553899936920486e-08,-1.66046630859375,1.0553899936920486e-08
94,8.247211879191251e-08,1.643118406722239e-07,3.417581373835014e-08,-1.6528369140625,3.417581373835014e-08
95,1.05923591521694e-07,2.3573802767442683e-07,6.216975408450905e-08,-1.64520751953125,6.216975408450905e-08
96,1.2681561119357102e-07,2.670866656219564e-07,8.220325961671133e-08,-1.637578125,8.220325961671133e-08
97,1.4249641928727304e-07,2.509982180265806e-07,1.0216699009736754e-07,-1.62994873046875,1.0216699009736754e-07
98,1.4246273780681505e-07,2.091614849419146e-07,1.257897651645435e-07,-1.6223193359375,1.257897651645435e-07
99,1.2054012482910972e-07,1.6095416071573098e-07,1.4292626116539865e-07,-1.61468994140625,1.4292626116539865e-07
100,8.346325259571532e-08,1.1386596208767131e-07,1.3851802728857366e-07,-1.607060546875,1.3851802728857366e-07
101,4.714671495984885e-08,7.415866107358489e-08,1.0755047924058958e-07,-1.59943115234375,1.0755047924058958e-07
102,2.5082716950575733e-08,5.455868271258548e-08,6.197538507861644e-08,-1.5918017578125,6.197538507861644e-08
103,1.9399108773319665e-08,6.445126131573144e-08,2.3092850341658725e-08,-1.58417236328125,2.3092850341658725e-08
104,2.20855750543716e-08,9.498897515071799e-08,6.11922939624954e-09,-1.57654296875,6.11922939624954e-09
105,2.3998350348418175e-08,1.2120422011182503e-07,1.135900241835102e-08,-1.56891357421875,1.135900241835102e-08
106,2.2128904924973433e-08,1.218508114159775e-07,2.831730693722074e-08,-1.5612841796875,2.831730693722074e-08
107,1.916216919001245e-08,9.559012041451749e-08,4.543289354932976e-08,-1.55365478515625,4.543289354932976e-08
108,1.8175729807245765e-08,5.83419599518069e-08,5.585141193460584e-08,-1.546025390625,5.585141193460584e-08
109,1.8815501885112747e-08,2.8479969597366976e-08,5.7716042604044724e-08,-1.53839599609375,5.7716042604044724e-08
110,1.7875162617595692e-08,1.5333940317327362e-08,5.266011120826606e-08,-1.5307666015625,5.266011120826606e-08
111,1.2956666599888039e-08,1.7779665785492176e-08,4.4420207609176374e-08,-1.52313720703125,4.4420207609176374e-08
112,6.163235944551959e-09,2.945782218119472e-08,3.71808949402066e-08,-1.5155078125,3.71808949402066e-08
113,4.549066271546678e-09,4.5012831954294804e-08,3.4085434267183106e-08,-1.50787841796875,3.4085434267183106e-08
114,1.538355414667754e-08,6.418046997780498e-08,3.699010390117917e-08,-1.5002490234375,3.699010390117917e-08
115,3.868428991874274e-08,9.193718432495253e-08,4.6629976913744535e-08,-1.49261962890625,4.6629976913744535e-08
116,6.417091114673715e-08,1.3318529405168608e-07,6.133029298241448e-08,-1.484990234375,6.133029298241448e-08
117,7.775782869374521e-08,1.8335689521081108e-07,7.534459630506536e-08,-1.47736083984375,7.534459630506536e-08
118,7.288120564327402e-08,2.22644985243913e-07,8.0694861483879e-08,-1.4697314453125,8.0694861483879e-08
119,5.521885950525052e-08,2.2412021565577165e-07,7.302620972678979e-08,-1.46210205078125,7.302620972678979e-08
120,3.602814223686972e-08,1.7595061150083703e-07,5.571524703872899e-08,-1.45447265625,5.571524703872899e-08
121,2.2437179837953404e-08,1.0030874717518596e-07,3.7075107400917466e-08,-1.44684326171875,3.7075107400917466e-08
122,1.5319518880637556e-08,4.695558678610139e-08,2.369919290716188e-08,-1.4392138671875,2.369919290716188e-08
123,1.4158634700141293e-08,5.9949550426374e-08,1.7396240751303162e-08,-1.43158447265625,1.7396240751303162e-08
124,1.994952148741279e-08,1.4342735431412073e-07,1.7509632319943486e-08,-1.423955078125,1.7509632319943486e-08
125,3.2439148635677386e-08,2.5619045262371056e-07,2.34895634469239e-08,-1.41632568359375,2.34895634469239e-08
126,4.712290410232859e-08,3.394822253625889e-07,3.4085654910175495e-08,-1.4086962890625,3.4085654910175495e-08
127,5.71766536246229e-08,3.5460313077851294e-07,4.559887298309045e-08,-1.40106689453125,4.559887298309045e-08
128,5.817654305239469e-08,3.0278869053246337e-07,5.2848350318749884e-08,-1.3934375,5.2848350318749884e-08
129,5.016621760871766e-08,2.173778413546543e-07,5.226728797880044e-08,-1.38580810546875,5.226728797880044e-08
130,3.5918147079096176e-08,1.383492287869284e-07,4.3719631100397083e-08,-1.3781787109375,4.3719631100397083e-08
131,1.9312574214830745e-08,8.824276574064505e-08,2.9849312501374576e-08,-1.37054931640625,2.9849312501374576e-08
132,6.292511063504643e-09,6.46916954763625e-08,1.5318570485494812e-08,-1.362919921875,1.5318570485494812e-08
133,4.761957966456561e-09,5.183425380794251e-08,7.3686966263409245e-09,-1.35529052734375,7.3686966263409245e-09
134,1.9147977580633204e-08,3.831076064889985e-08,1.4452089970119738e-08,-1.3476611328125,1.4452089970119738e-08
135,4.373189914260645e-08,2.5380947555695704e-08,3.970221014171918e-08,-1.34003173828125,3.970221014171918e-08
136,6.434035552736998e-08,2.030007281318259e-08,7.418997733673664e-08,-1.33240234375,7.418997733673664e-08
137,6.949386022565297e-08,2.557332742826773e-08,9.991505898252536e-08,-1.32477294921875,9.991505898252536e-08
138,5.9526108112908765e-08,3.645585102110398e-08,1.031696311359156e-07,-1.3171435546875,1.031696311359156e-07
139,4.3923383737172756e-08,4.675730730462296e-08,8.525065937001143e-08,-1.30951416015625,8.525065937001143e-08
140,3.133889039773385e-08,5.390910000596057e-08,5.9222223264172365e-08,-1.301884765625,5.9222223264172365e-08
141,2.3778015823516587e-08,5.8535172527040155e-08,3.752495421553671e-08,-1.29425537109375,3.752495421553671e-08
142,1.8788610081359852e-08,6.19629766620257e-08,2.4146637533902497e-08,-1.2866259765625,2.4146637533902497e-08
143,1.4175499331112877e-08,6.530870814598595e-08,1.671926323827022e-08,-1.27899658203125,1.671926323827022e-08
144,9.963209679447867e-09,6.905709666999348e-08,1.222699046401915e-08,-1.2713671875,1.222699046401915e-08
145,7.53054881349169e-09,7.178625525042839e-08,9.479774460783042e-09,-1.26373779296875,9.479774460783042e-09
146,7.943588568565174e-09,7.00573852981109e-08,8.272075722309773e-09,-1.2561083984375,8.272075722309773e-09
147,1.0740867695745995e-08,6.110065585111306e-08,8.289714551894569e-09,-1.24847900390625,8.289714551894569e-09
148,1.398336312649635e-08,4.5845439542233523e-08,8.960290448883613e-09,-1.240849609375,8.960290448883613e-09
149,1.568520809780676e-08,2.8822929183807016e-08,9.751730789964243e-09,-1.23322021484375,9.751730789964243e-09
150,1.5182436806749255e-08,1.5065042038826753e-08,1.043638303360224e-08,-1.2255908203125,1.043638303360224e-08
151,1.3014708584768247e-08,7.084046295771228e-09,1.0964790105397815e-08,-1.21796142578125,1.0964790105397815e-08
152,9.981953793397423e-09,4.207596407960169e-09,1.098007901743371e-08,-1.21033203125,1.098007901743371e-08
153,6.803654252866537e-09,4.089855611373827e-09,9.821537083561067e-09,-1.20270263671875,9.821537083561067e-09
154,4.2112757112337395e-09,4.746161982657287e-09,7.371035682685247e-09,-1.1950732421875,7.371035682685247e-09
155,2.698876397519097e-09,5.5719487173190175e-09,4.514235038242375e-09,-1.18744384765625,4.514235038242375e-09
156,2.5623471791114693e-09,7.111387386314161e-09,2.350267741924315e-09,-1.179814453125,2.350267741924315e-09
157,4.883395946801257e-09,1.0482193000143077e-08,1.47899422749967e-09,-1.17218505859375,1.47899422749967e-09
158,1.2002029610288315e-08,1.6892461142243392e-08,2.6958085645425854e-09,-1.1645556640625,2.6958085645425854e-09
159,2.5696681821160477e-08,2.6642730832724585e-08,7.767766753661465e-09,-1.15692626953125,7.767766753661465e-09
160,4.410691447172442e-08,3.7698308255082037e-08,1.819937895338514e-08,-1.149296875,1.819937895338514e-08
161,6.062663381390771e-08,4.554705438868129e-08,3.2603920854200156e-08,-1.14166748046875,3.2603920854200156e-08
162,6.686286010475064e-08,4.556768056374751e-08,4.559396702991963e-08,-1.1340380859375,4.559396702991963e-08
163,5.8451334302437963e-08,3.6511798891178225e-08,5.021876217581378e-08,-1.12640869140625,5.021876217581378e-08
164,3.92834479219858e-08,2.2165174226551965e-08,4.3010054223039746e-08,-1.118779296875,4.3010054223039746e-08
165,1.9510206278769247e-08,9.432850833333812e-09,2.7671112157519494e-08,-1.11114990234375,2.7671112157519494e-08
166,7.990823822050002e-09,3.810882742621448e-09,1.3123701925095794e-08,-1.1035205078125,1.3123701925095794e-08
167,6.336309225114848e-09,5.649728520877674e-09,6.5232475365049936e-09,-1.09589111328125,6.5232475365049936e-09
168,1.033115848437028e-08,1.0640679661668994e-08,7.991220462463205e-09,-1.08826171875,7.991220462463205e-09
169,1.567558483899638e-08,1.4245575261080553e-08,1.2489785412520286e-08,-1.08063232421875,1.2489785412520286e-08
170,2.0811579598767855e-08,1.5532559565706114e-08,1.576193055647364e-08,-1.0730029296875,1.576193055647364e-08
171,2.5452022439339118e-08,1.6709156093242043e-08,1.7211474786942802e-08,-1.06537353515625,1.7211474786942802e-08
172,2.917532207378504e-08,1.9967307874272228e-08,1.8209018882961104e-08,-1.057744140625,1.8209018882961104e-08
173,3.189910796091675e-08,2.5712691729642976e-08,1.9992483603541488e-08,-1.05011474609375,1.9992483603541488e-08
174,3.381754542739379e-08,3.295785502507656e-08,2.3257573521837026e-08,-1.0424853515625,2.3257573521837026e-08
175,3.417829563253889e-08,3.971393849301349e-08,2.769535177064075e-08,-1.03485595703125,2.769535177064075e-08
176,3.148694371066764e-08,4.303821212715787e-08,3.1168527767502527e-08,-1.0272265625,3.1168527767502527e-08
177,2.568559522956165e-08,4.050712297435096e-08,3.072763865367046e-08,-1.01959716796875,3.072763865367046e-08
178,1.9205666946228307e-08,3.2661713699261726e-08,2.5414412358465135e-08,-1.0119677734375,2.5414412358465135e-08
179,1.503240768698334e-08,2.3230427712293584e-08,1.751845511205462e-08,-1.00433837890625,1.751845511205462e-08
180,1.4028416561269409e-08,1.612127621096421e-08,1.058112042410755e-08,-0.9967089843750001,1.058112042410755e-08
181,1.4589437145023106e-08,1.2541315150451555e-08,6.551253670215637e-09,-0.9890795898437501,6.551253670215637e-09
182,1.4723497724985348e-08,1.1405860746114633e-08,5.025949632714625e-09,-0.9814501953125001,5.025949632714625e-09
183,1.4149987008087046e-08,1.1617852033779678e-08,4.504072072705319e-09,-0.9738208007812501,4.504072072705319e-09
184,1.4379810751037836e-08,1.2689672383472855e-08,3.7720316682354985e-09,-0.9661914062500001,3.7720316682354985e-09
185,1.681486585734545e-08,1.3463926616088023e-08,2.5238057380229526e-09,-0.9585620117187501,2.5238057380229526e-09
186,2.0741139623574474e-08,1.200694441832111e-08,1.4559943120017856e-09,-0.9509326171875001,1.4559943120017856e-09
187,2.3339330125338662e-08,7.806782910452018e-09,1.8094033497335877e-09,-0.9433032226562501,1.8094033497335877e-09
188,2.201992773450569e-08,3.217855555039661e-09,4.211495101541457e-09,-0.9356738281250001,4.211495101541457e-09
189,1.6849531292483247e-08,1.4588865234590804e-09,7.723863673636586e-09,-0.9280444335937501,7.723863673636586e-09
190,1.0429462540853367e-08,3.284481408917076e-09,1.037539586325068e-08,-0.9204150390625001,1.037539586325068e-08
191,5.398383680135956e-09,6.497235982908193e-09,1.0798654013706095e-08,-0.9127856445312501,1.0798654013706095e-08
192,2.622452865850064e-09,8.604577788655305e-09,9.088406765614175e-09,-0.9051562500000001,9.088406765614175e-09
193,2.0925481910720494e-09,9.005335824811039e-09,6.1631777569065684e-09,-0.8975268554687501,6.1631777569065684e-09
194,4.589615033085594e-09,8.57112016051097e-09,3.000649825321353e-09,-0.8898974609375001,3.000649825321353e-09
195,1.0880992733892638e-08,8.219406985514775e-09,7.541016242507911e-10,-0.8822680664062501,7.541016242507911e-10
196,1.8957529026294747e-08,8.392442088367045e-09,7.216208143539094e-10,-0.8746386718750001,7.216208143539094e-10
197,2.362892967502661e-08,9.103813172648386e-09,3.1787181691846674e-09,-0.8670092773437501,3.1787181691846674e-09
198,2.070261602920234e-08,9.772903822676587e-09,6.3905395825359214e-09,-0.8593798828125001,6.3905395825359214e-09
199,1.1772668093598916e-08,9.415824355794065e-09,7.735478403215386e-09,-0.8517504882812501,7.735478403215386e-09
200,3.5287045431125193e-09,7.673365371442738e-09,6.235726858780037e-09,-0.8441210937500001,6.235726858780037e-09
201,1.3695356342346568e-09,5.6037587449322475e-09,3.5665224667592423e-09,-0.8364916992187501,3.5665224667592423e-09
202,4.316520463691999e-09,4.999998060129773e-09,2.2290281743203404e-09,-0.8288623046875001,2.2290281743203404e-09
203,7.1606447391477176e-09,6.73833825410418e-09,3.036424940658028e-09,-0.8212329101562501,3.036424940658028e-09
204,7.002173261303975e-09,9.913537634630912e-09,4.76780462251711e-09,-0.8136035156250001,4.76780462251711e-09
205,6.076710218201969e-09,1.2720319491023856e-08,5.97696642441572e-09,-0.8059741210937501,5.97696642441572e-09
206,7.976824925463478e-09,1.420774399203412e-08,6.444418525078777e-09,-0.7983447265625001,6.444418525078777e-09
207,1.2794345121225882e-08,1.508838099165925e-08,6.7480685498132605e-09,-0.7907153320312501,6.7480685498132605e-09
208,1.7130808698385893e-08,1.66795127257672e-08,7.075349619637974e-09,-0.7830859375000001,7.075349619637974e-09
209,1.7980758201828234e-08,1.9031954455559968e-08,6.9849149243074165e-09,-0.7754565429687501,6.9849149243074165e-09
210,1.53241460235105e-08,2.0398175232924973e-08,6.10622886245375e-09,-0.7678271484375001,6.10622886245375e-09
211,1.1233583719641052e-08,1.9002879122465148e-08,4.634182144235831e-09,-0.7601977539062501,4.634182144235831e-09
212,7.671140331713671e-09,1.5474868587153745e-08,3.178010982088979e-09,-0.7525683593750001,3.178010982088979e-09
213,5.445251063556063e-09,1.304172289738967e-08,2.3910444468457083e-09,-0.7449389648437501,2.3910444468457083e-09
214,4.5089611017996274e-09,1.45986013090934e-08,2.667546027197413e-09,-0.7373095703125001,2.667546027197413e-09
215,4.569314506464002e-09,1.9408246954622685e-08,3.9064961545981784e-09,-0.7296801757812501,3.9064961545981784e-09
216,5.368157308636318e-09,2.321455428574259e-08,5.5216315804302275e-09,-0.7220507812500001,5.5216315804302275e-09
217,6.6245370850278765e-09,2.2083567890543417e-08,6.82546699317483e-09,-0.7144213867187501,6.82546699317483e-09
218,7.902244515583263e-09,1.6059557721069633e-08,7.4385412199060185e-09,-0.7067919921875001,7.4385412199060185e-09
219,8.661288444082852e-09,8.934268509793883e-09,7.342658367777121e-09,-0.6991625976562501,7.342658367777121e-09
220,8.527618304315907e-09,4.791406775485978e-09,6.745074006590169e-09,-0.6915332031250001,6.745074006590169e-09
221,7.553659134167428e-09,5.051067175708914e-09,6.0683641816300354e-09,-0.6839038085937501,6.0683641816300354e-09
222,6.21282665338986e-09,8.305161179217468e-09,5.894384756307765e-09,-0.6762744140625001,5.894384756307765e-09
223,5.112824576958702e-09,1.204233943976716e-08,6.571580015883127e-09,-0.6686450195312501,6.571580015883127e-09
224,4.685226045044364e-09,1.4314951626472755e-08,7.801185507521774e-09,-0.6610156250000001,7.801185507521774e-09
225,5.097393363407193e-09,1.4507233916079363e-08,8.80239574094523e-09,-0.6533862304687501,8.80239574094523e-09
226,6.3326166469191184e-09,1.330394033699428e-08,8.983732751617166e-09,-0.6457568359375001,8.983732751617166e-09
227,8.211040951206149e-09,1.2042791018520637e-08,8.381801307851805e-09,-0.6381274414062501,8.381801307851805e-09
228,1.0300350700313792e-08,1.1771119591315082e-08,7.464922181842903e-09,-0.6304980468750001,7.464922181842903e-09
229,1.1884145251122922e-08,1.2631675661078554e-08,6.660122529852916e-09,-0.6228686523437501,6.660122529852916e-09
230,1.2182653841722281e-08,1.3962888938369054e-08,6.081610703370156e-09,-0.6152392578125001,6.081610703370156e-09
231,1.0879950916886444e-08,1.4838732629182797e-08,5.555865432357592e-09,-0.6076098632812501,5.555865432357592e-09
232,8.582446120298725e-09,1.4552103385369834e-08,4.8590573762330405e-09,-0.5999804687500001,4.8590573762330405e-09
233,6.459316551320118e-09,1.287938423543179e-08,4.0216896762838806e-09,-0.5923510742187501,4.0216896762838806e-09
234,5.0736031807108195e-09,1.0173101187081484e-08,3.3653889553368057e-09,-0.5847216796875001,3.3653889553368057e-09
235,3.878214568285938e-09,7.212470983876515e-09,3.126671066059536e-09,-0.5770922851562501,3.126671066059536e-09
236,2.4123860048844905e-09,4.784190462975936e-09,3.182738952486574e-09,-0.5694628906250001,3.182738952486574e-09
237,1.5731213103556753e-09,3.2872622633600666e-09,3.393352353581459e-09,-0.5618334960937501,3.393352353581459e-09
238,2.641697488844286e-09,2.712045217137019e-09,4.0571308347216936e-09,-0.5542041015625001,4.0571308347216936e-09
239,5.094886421562508e-09,2.902806950408221e-09,5.588869493425253e-09,-0.5465747070312501,5.588869493425253e-09
240,6.618295795371075e-09,3.675655934649418e-09,7.703363830315903e-09,-0.5389453125000001,7.703363830315903e-09
241,5.718123409914279e-09,4.671779017425933e-09,9.339001480213165e-09,-0.5313159179687501,9.339001480213165e-09
242,3.3374075471004288e-09,5.334874603587916e-09,9.5897913689601e-09,-0.5236865234375001,9.5897913689601e-09
243,1.3929404882545896e-09,5.272459908599139e-09,8.485138940196623e-09,-0.5160571289062501,8.485138940196623e-09
244,6.243247399065103e-10,4.610354294704453e-09,6.751279523109295e-09,-0.5084277343750001,6.751279523109295e-09
