,ku_hh,ku_vv,ku_hv,ku_range,ku_vh
80,1.221146102159998e-07,9.485694248794851e-08,2.0650506630937236e-07,-1.7596484375,2.0650506630937236e-07
81,3.3809671356691616e-08,1.216500150861133e-07,7.703189018839766e-08,-1.75201904296875,7.703189018839766e-08
82,4.1486737725372565e-08,1.4791068163852103e-07,2.3816974391695662e-08,-1.7443896484375,2.3816974391695662e-08
83,1.324392769134146e-07,1.6141683830417815e-07,4.262084667471627e-08,-1.73676025390625,4.262084667471627e-08
84,2.9449263229907373e-07,1.7634470231263556e-07,1.3088373215455736e-07,-1.729130859375,1.3088373215455736e-07
85,4.902575565768892e-07,2.2305157618537576e-07,2.874912778581666e-07,-1.72150146484375,2.874912778581666e-07
86,6.479157971472896e-07,3.276518641180688e-07,4.838537380201826e-07,-1.7138720703125,4.838537380201826e-07
87,6.911416064283189e-07,4.824580224407492e-07,6.497184935088675e-07,-1.70624267578125,6.497184935088675e-07
88,5.898167067563912e-07,6.227122043832139e-07,7.020812203486879e-07,-1.69861328125,7.020812203486879e-07
89,3.895973824903146e-07,6.531646879089871e-07,6.019802384116447e-07,-1.69098388671875,6.019802384116447e-07
90,1.8745263496289408e-07,5.308021094139668e-07,3.9253373424017924e-07,-1.6833544921875,3.9253373424017924e-07
91,6.472597416394268e-08,3.224122492582505e-07,1.7662425346962918e-07,-1.67572509765625,1.7662425346962918e-07
92,3.631704094820163e-08,1.566667718161273e-07,4.3692716214472906e-08,-1.668095703125,4.3692716214472906e-08
93,6.240674748012667e-08,1.1257209390942145e-07,1.1500550101251392e-08,-1.66046630859375,1.1500550101251392e-08
94,9.993054115058315e-08,1.651298547093587e-07,3.670218158263793e-08,-1.6528369140625,3.670218158263793e-08
95,1.3298654710802478e-07,2.334939649333574e-07,7.142007713530952e-08,-1.64520751953125,7.142007713530952e-08
96,1.613095112018287e-07,2.600836859787577e-07,9.969597454584207e-08,-1.637578125,9.969597454584207e-08
97,1.791183085259783e-07,2.4003176313510943e-07,1.2748737001462516e-07,-1.62994873046875,1.2748737001462516e-07
98,1.7436360060725305e-07,1.9668494648210652e-07,1.561541507173228e-07,-1.6223193359375,1.561541507173228e-07
99,1.42604773095043e-07,1.4896202674422244e-07,1.7317025198376807e-07,-1.61468994140625,1.7317025198376807e-07
100,9.478964572380886e-08,1.0331249432225994e-07,1.6315093480682747e-07,-1.607060546875,1.6315093480682747e-07
101,5.074861200042911e-08,6.595909524472235e-08,1.2344359694814461e-07,-1.59943115234375,1.2344359694814461e-07
102,2.5424932632744344e-08,5.038406023241606e-08,6.952311847174343e-08,-1.5918017578125,6.952311847174343e-08
103,1.9855342395357834e-08,6.59868264423003e-08,2.5297080686653516e-08,-1.58417236328125,2.5297080686653516e-08
104,2.3895422474559396e-08,1.0218832002785616e-07,6.638030662013445e-09,-1.57654296875,6.638030662013445e-09
105,2.6823710332826746e-08,1.3148313675916027e-07,1.2913838589098428e-08,-1.56891357421875,1.2913838589098428e-08
106,2.5180475502027706e-08,1.314407657159153e-07,3.216595861552322e-08,-1.5612841796875,3.216595861552322e-08
107,2.1873760233640493e-08,1.019902720652485e-07,5.166053651191389e-08,-1.55365478515625,5.166053651191389e-08
108,2.0277863616066416e-08,6.166010003105599e-08,6.382981160569103e-08,-1.546025390625,6.382981160569103e-08
109,2.0283732113007535e-08,3.0742308556738805e-08,6.641818738696745e-08,-1.53839599609375,6.641818738696745e-08
110,1.8975800322648812e-08,1.881797205798638e-08,6.096089985707116e-08,-1.5307666015625,6.096089985707116e-08
111,1.4109014546036296e-08,2.3909548754221564e-08,5.147861302649143e-08,-1.52313720703125,5.147861302649143e-08
112,7.460802269575359e-09,3.8788951026753216e-08,4.2687121055395835e-08,-1.5155078125,4.2687121055395835e-08
113,5.363852716316102e-09,5.77309111744156e-08,3.813015261520667e-08,-1.50787841796875,3.813015261520667e-08
114,1.4594926357928023e-08,8.029136321368538e-08,3.9661720048366254e-08,-1.5002490234375,3.9661720048366254e-08
115,3.5443696550425725e-08,1.1089377742889389e-07,4.7732075999204263e-08,-1.49261962890625,4.7732075999204263e-08
116,5.852569640322884e-08,1.5348321965584546e-07,6.049786424553018e-08,-1.484990234375,6.049786424553018e-08
117,7.063990950038632e-08,2.0285874960073966e-07,7.245446202917196e-08,-1.47736083984375,7.245446202917196e-08
118,6.559457074364212e-08,2.397102226569203e-07,7.617907945349377e-08,-1.4697314453125,7.617907945349377e-08
119,4.884083990240416e-08,2.386588936949982e-07,6.775783314631754e-08,-1.46210205078125,6.775783314631754e-08
120,3.095033177936945e-08,1.8943520565895903e-07,5.051220341788548e-08,-1.45447265625,5.051220341788548e-08
121,1.8109021923467328e-08,1.1481368803791235e-07,3.2218080273600136e-08,-1.44684326171875,3.2218080273600136e-08
122,1.0318345394183338e-08,6.424345027754787e-08,1.8801349092524128e-08,-1.4392138671875,1.8801349092524128e-08
123,6.69203556941121e-09,8.129232936272747e-08,1.1575983470743555e-08,-1.43158447265625,1.1575983470743555e-08
124,8.639397164104404e-09,1.697229609352331e-07,9.623374611378286e-09,-1.423955078125,9.623374611378286e-09
125,1.7007936458913704e-08,2.875563481827639e-07,1.2399129075914586e-08,-1.41632568359375,1.2399129075914586e-08
126,2.8664282446138376e-08,3.7436448677860877e-07,1.913791369480459e-08,-1.4086962890625,1.913791369480459e-08
127,3.7942045467176636e-08,3.893741918887889e-07,2.728675908372083e-08,-1.40106689453125,2.728675908372083e-08
128,4.0964767692765786e-08,3.3265981829968395e-07,3.3225855552866676e-08,-1.3934375,3.3225855552866676e-08
129,3.742558390872138e-08,2.3839827008193073e-07,3.458539989801948e-08,-1.38580810546875,3.458539989801948e-08
130,2.8802921265956214e-08,1.4931512852164818e-07,3.113220916043854e-08,-1.3781787109375,3.113220916043854e-08
131,1.7209320557553305e-08,9.124636340855934e-08,2.377643315809182e-08,-1.37054931640625,2.377643315809182e-08
132,7.2586833552761275e-09,6.389425410330566e-08,1.4645688122299938e-08,-1.362919921875,1.4645688122299938e-08
133,6.607126536417336e-09,5.129378204023029e-08,9.295052600232641e-09,-1.35529052734375,9.295052600232641e-09
134,2.0256200371804153e-08,4.033419938135402e-08,1.636872949694126e-08,-1.3476611328125,1.636872949694126e-08
135,4.311733976035943e-08,3.027196718563531e-08,4.039925328290907e-08,-1.34003173828125,4.039925328290907e-08
136,6.142731367238895e-08,2.7139346524368346e-08,7.348299168913455e-08,-1.33240234375,7.348299168913455e-08
137,6.428564239627806e-08,3.309043949400461e-08,9.766172238062263e-08,-1.32477294921875,9.766172238062263e-08
138,5.29240024165548e-08,4.352404805441522e-08,9.915584496823925e-08,-1.3171435546875,9.915584496823925e-08
139,3.742595428708432e-08,5.266612286210133e-08,7.989692993174373e-08,-1.30951416015625,7.989692993174373e-08
140,2.610229541757804e-08,5.857438932344782e-08,5.376144400080243e-08,-1.301884765625,5.376144400080243e-08
141,1.9961468847472252e-08,6.253772244502755e-08,3.310581116617609e-08,-1.29425537109375,3.310581116617609e-08
142,1.5845611996612623e-08,6.635666289979239e-08,2.0938683744394876e-08,-1.2866259765625,2.0938683744394876e-08
143,1.166753705703602e-08,7.13174644415452e-08,1.4142819801787589e-08,-1.27899658203125,1.4142819801787589e-08
144,8.027505879068394e-09,7.767705024953195e-08,9.949965097919115e-09,-1.2713671875,9.949965097919115e-09
145,6.7196298474081655e-09,8.320251224960205e-08,7.959129548152632e-09,-1.26373779296875,7.959129548152632e-09
146,8.820207671612439e-09,8.311376103444754e-08,8.357557792909857e-09,-1.2561083984375,8.357557792909857e-09
147,1.3618888688019608e-08,7.344020849950354e-08,1.0505194629268859e-08,-1.24847900390625,1.0505194629268859e-08
148,1.8843248910157788e-08,5.500617475751618e-08,1.3191233316347175e-08,-1.240849609375,1.3191233316347175e-08
149,2.2136517408254535e-08,3.365229849874597e-08,1.54251058098245e-08,-1.23322021484375,1.54251058098245e-08
150,2.246873437760997e-08,1.6349677341056103e-08,1.684581603071192e-08,-1.2255908203125,1.684581603071192e-08
151,2.0164292404268237e-08,6.901285245895918e-09,1.747568667262275e-08,-1.21796142578125,1.747568667262275e-08
152,1.6118163379329096e-08,4.590039593545532e-09,1.7086125247260073e-08,-1.21033203125,1.7086125247260073e-08
153,1.14500173462087e-08,6.058646336805082e-09,1.5128103262523113e-08,-1.20270263671875,1.5128103262523113e-08
154,7.413214673727065e-09,8.263431966453283e-09,1.1582865066019771e-08,-1.1950732421875,1.1582865066019771e-08
155,5.0101119536286254e-09,1.0127075363836967e-08,7.494986357635193e-09,-1.18744384765625,7.494986357635193e-09
156,5.108530073674464e-09,1.2270327623027727e-08,4.274658467544378e-09,-1.179814453125,4.274658467544378e-09
157,9.469323274871025e-09,1.5970410854978608e-08,2.9814141518830883e-09,-1.17218505859375,2.9814141518830883e-09
158,2.0780832001911567e-08,2.231569525718777e-08,4.847152906328615e-09,-1.1645556640625,4.847152906328615e-09
159,3.999726079534654e-08,3.133794526720857e-08,1.1808575129520227e-08,-1.15692626953125,1.1808575129520227e-08
160,6.292828334749486e-08,4.1089871183845465e-08,2.5093566113311783e-08,-1.149296875,2.5093566113311783e-08
161,8.02083344448389e-08,4.7759887701793756e-08,4.2488385056347944e-08,-1.14166748046875,4.2488385056347944e-08
162,8.232596154060542e-08,4.756881097882366e-08,5.729406181688615e-08,-1.1340380859375,5.729406181688615e-08
163,6.670194162286079e-08,3.9426213460596324e-08,6.133767940331015e-08,-1.12640869140625,6.133767940331015e-08
164,4.091780858260758e-08,2.6328169413304797e-08,5.107312390317651e-08,-1.118779296875,5.107312390317651e-08
165,1.8128092826195544e-08,1.4077190860389319e-08,3.181860231860839e-08,-1.11114990234375,3.181860231860839e-08
166,7.621303096227993e-09,7.643393288505499e-09,1.4832448177435182e-08,-1.1035205078125,1.4832448177435182e-08
167,9.191548974617686e-09,7.775973747075235e-09,8.45253032823426e-09,-1.09589111328125,8.45253032823426e-09
168,1.6373775259903943e-08,1.1150271328995358e-08,1.1974154450162495e-08,-1.08826171875,1.1974154450162495e-08
169,2.3657797539942837e-08,1.4159262972575003e-08,1.8552494653233084e-08,-1.08063232421875,1.8552494653233084e-08
170,2.9515923886869952e-08,1.6258929377788765e-08,2.2761246872466855e-08,-1.0730029296875,2.2761246872466855e-08
171,3.4265390646378076e-08,1.941462273359667e-08,2.403218300274149e-08,-1.06537353515625,2.403218300274149e-08
172,3.790103216709151e-08,2.5201775707963118e-08,2.437079504474545e-08,-1.057744140625,2.437079504474545e-08
173,4.0192806826341506e-08,3.332137674245834e-08,2.5497096165461825e-08,-1.05011474609375,2.5497096165461825e-08
174,4.082573552695573e-08,4.215364080761418e-08,2.8107464293873714e-08,-1.0424853515625,2.8107464293873714e-08
175,3.879640817940441e-08,4.9350183013001496e-08,3.153579991313483e-08,-1.03485595703125,3.153579991313483e-08
176,3.3074485733942185e-08,5.2133046706167274e-08,3.339953955800495e-08,-1.0272265625,3.339953955800495e-08
177,2.4574153612843847e-08,4.8678213588822344e-08,3.106884557612517e-08,-1.01959716796875,3.106884557612517e-08
178,1.651090256673317e-08,3.999683151149082e-08,2.4335108573553587e-08,-1.0119677734375,2.4335108573553587e-08
179,1.1960085200548034e-08,2.974338703842953e-08,1.5986226042184346e-08,-1.00433837890625,1.5986226042184346e-08
180,1.1298222265609082e-08,2.1545452368806533e-08,9.405363792209382e-09,-0.9967089843750001,9.405363792209382e-09
181,1.238454024033015e-08,1.6791572833823626e-08,6.045031674888444e-09,-0.9890795898437501,6.045031674888444e-09
182,1.3011529276483095e-08,1.506609205351326e-08,5.140740929416653e-09,-0.9814501953125001,5.140740929416653e-09
183,1.2936267012218837e-08,1.5672255244914546e-08,5.003098069818003e-09,-0.9738208007812501,5.003098069818003e-09
184,1.3735237989539148e-08,1.765256882197919e-08,4.27399753812763e-09,-0.9661914062500001,4.27399753812763e-09
185,1.692191134241667e-08,1.8835290729937074e-08,2.6861684675411623e-09,-0.9585620117187501,2.6861684675411623e-09
186,2.2065619528074722e-08,1.6672608219228717e-08,1.3247973370157693e-09,-0.9509326171875001,1.3247973370157693e-09
187,2.6568705638816446e-08,1.1096562967833695e-08,1.9208492860335275e-09,-0.9433032226562501,1.9208492860335275e-09
188,2.7511743332203254e-08,5.741384979198234e-09,5.208944336592959e-09,-0.9356738281250001,5.208944336592959e-09
189,2.406141739419393e-08,4.8875920872382e-09,9.807914024494935e-09,-0.9280444335937501,9.807914024494935e-09
190,1.8040685898392484e-08,8.96548135794481e-09,1.308045647454248e-08,-0.9204150390625001,1.308045647454248e-08
191,1.207388709825826e-08,1.3954010811849368e-08,1.3278648615225407e-08,-0.9127856445312501,1.3278648615225407e-08
192,7.638802497568388e-09,1.549511366953546e-08,1.0704455210632838e-08,-0.9051562500000001,1.0704455210632838e-08
193,5.318088474376586e-09,1.284422118460113e-08,6.9633821004777475e-09,-0.8975268554687501,6.9633821004777475e-09
194,6.118515310987227e-09,8.525935682117486e-09,3.7428757633478844e-09,-0.8898974609375001,3.7428757633478844e-09
195,1.0938965730136595e-08,5.184903678135369e-09,2.4426963921597215e-09,-0.8822680664062501,2.4426963921597215e-09
196,1.825635316552848e-08,3.684484397659707e-09,3.992239694394007e-09,-0.8746386718750001,3.992239694394007e-09
197,2.3602059329654616e-08,3.588011626541608e-09,7.959013576434865e-09,-0.8670092773437501,7.959013576434865e-09
198,2.2798075134155177e-08,4.1421663402924516e-09,1.2021139603060914e-08,-0.8593798828125001,1.2021139603060914e-08
199,1.592856553866165e-08,4.59824986980132e-09,1.3365587484265152e-08,-0.8517504882812501,1.3365587484265152e-08
200,7.479282818172398e-09,4.493239780862538e-09,1.1110325816708482e-08,-0.8441210937500001,1.1110325816708482e-08
201,2.289380500284689e-09,4.14806433308549e-09,7.027372037015398e-09,-0.8364916992187501,7.027372037015398e-09
202,1.6696135338377704e-09,4.516592885662981e-09,3.704506401844741e-09,-0.8288623046875001,3.704506401844741e-09
203,3.5193294094592937e-09,6.157831363977713e-09,2.367107321962543e-09,-0.8212329101562501,2.367107321962543e-09
204,5.4782675861595805e-09,8.541927941161422e-09,2.6279433233995033e-09,-0.8136035156250001,2.6279433233995033e-09
205,7.100501493357935e-09,1.0645494716062608e-08,3.709330704346058e-09,-0.8059741210937501,3.709330704346058e-09
206,9.074684326661616e-09,1.2078850460152255e-08,5.19074549985111e-09,-0.7983447265625001,5.19074549985111e-09
207,1.1377159453120245e-08,1.3287185854840528e-08,6.702678527066247e-09,-0.7907153320312501,6.702678527066247e-09
208,1.2932297264012932e-08,1.4613909296178952e-08,7.619649493244782e-09,-0.7830859375000001,7.619649493244782e-09
209,1.2799889457289371e-08,1.549644872656603e-08,7.416668103241601e-09,-0.7754565429687501,7.416668103241601e-09
210,1.1115806080352582e-08,1.494586651639659e-08,6.139743802032069e-09,-0.7678271484375001,6.139743802032069e-09
211,8.865177216917897e-09,1.2946848490366373e-08,4.404808228643391e-09,-0.7601977539062501,4.404808228643391e-09
212,7.062371739754913e-09,1.1196835391225746e-08,3.0777799231388482e-09,-0.7525683593750001,3.0777799231388482e-09
213,6.1588334692876605e-09,1.2015744699282242e-08,2.8994142211688097e-09,-0.7449389648437501,2.8994142211688097e-09
214,5.981586671676172e-09,1.6082568405016805e-08,4.032678295371073e-09,-0.7373095703125001,4.032678295371073e-09
215,6.113664555683322e-09,2.117132258639637e-08,5.759173710605062e-09,-0.7296801757812501,5.759173710605062e-09
216,6.350751297083108e-09,2.3473995442792754e-08,6.850370009819189e-09,-0.7220507812500001,6.850370009819189e-09
217,6.784624840853587e-09,2.063334898207491e-08,6.538964474910269e-09,-0.7144213867187501,6.538964474910269e-09
218,7.491513144733761e-09,1.3778397472574526e-08,5.163545315344784e-09,-0.7067919921875001,5.163545315344784e-09
219,8.308216700030565e-09,6.743778793633414e-09,3.8270001244651464e-09,-0.6991625976562501,3.8270001244651464e-09
220,9.002245947783942e-09,3.2903644296907443e-09,3.5353217393997353e-09,-0.6915332031250001,3.5353217393997353e-09
221,9.527304636301173e-09,4.70044929143633e-09,4.690792588087101e-09,-0.6839038085937501,4.690792588087101e-09
222,9.946333991582968e-09,9.364446975634755e-09,7.088796821307819e-09,-0.6762744140625001,7.088796821307819e-09
223,1.0156927378957749e-08,1.4225152580026254e-08,1.0002125406777542e-08,-0.6686450195312501,1.0002125406777542e-08
224,9.901385105120568e-09,1.683494162969452e-08,1.2314862733057442e-08,-0.6610156250000001,1.2314862733057442e-08
225,9.129847846552839e-09,1.6660770094112586e-08,1.303356569186576e-08,-0.6533862304687501,1.303356569186576e-08
226,8.222431281526914e-09,1.4897732603118277e-08,1.1974717800866065e-08,-0.6457568359375001,1.1974717800866065e-08
227,7.720363003756876e-09,1.3177776366280079e-08,9.883744757112186e-09,-0.6381274414062501,9.883744757112186e-09
228,7.836698871362168e-09,1.2398679380283615e-08,7.791790225914497e-09,-0.6304980468750001,7.791790225914497e-09
229,8.228782077639565e-09,1.2516157568115281e-08,6.313074866487523e-09,-0.6228686523437501,6.313074866487523e-09
230,8.211041644394489e-09,1.2979965141309913e-08,5.474263915030852e-09,-0.6152392578125001,5.474263915030852e-09
231,7.2985456752529056e-09,1.3085338748322172e-08,4.935768787994419e-09,-0.6076098632812501,4.935768787994419e-09
232,5.717173854102391e-09,1.2176262361597164e-08,4.313048510744562e-09,-0.5999804687500001,4.313048510744562e-09
233,4.274697067756427e-09,1.0019932349076111e-08,3.522291380143513e-09,-0.5923510742187501,3.522291380143513e-09
234,3.4999204360335233e-09,7.123894604099987e-09,2.9050402730677104e-09,-0.5847216796875001,2.9050402730677104e-09
235,3.112919143348095e-09,4.449024462777378e-09,2.8716271438783153e-09,-0.5770922851562501,2.8716271438783153e-09
236,2.7499426222138544e-09,2.685901706891089e-09,3.466469396503778e-09,-0.5694628906250001,3.466469396503778e-09
237,2.921229573027641e-09,1.9187038311854866e-09,4.485475906343734e-09,-0.5618334960937501,4.485475906343734e-09
238,4.43950652891784e-09,1.9716877692152343e-09,5.869483690545288e-09,-0.5542041015625001,5.869483690545288e-09
239,6.860917122228945e-09,2.804725261448381e-09,7.582313921096737e-09,-0.5465747070312501,7.582313921096737e-09
240,8.39714239069376e-09,4.389740232844907e-09,9.137071612670862e-09,-0.5389453125000001,9.137071612670862e-09
241,7.789932561863247e-09,6.348950966829189e-09,9.710920498549742e-09,-0.5313159179687501,9.710920498549742e-09
242,5.643466482634293e-09,7.960354305758483e-09,8.90382185783739e-09,-0.5236865234375001,8.90382185783739e-09
243,3.502984252136431e-09,8.58827940365692e-09,7.129713918935319e-09,-0.5160571289062501,7.129713918935319e-09
244,2.1883475069289266e-09,8.064108765147165e-09,5.1630971705611276e-09,-0.5084277343750001,5.1630971705611276e-09
245,1.4872447327477423e-09,6.669817633058859e-09,3.5069952182511518e-09,-0.5007983398437501,3.5069952182511518e-09
